Date		Time		Step		Mass (g)	Uair (kPa)	Notes
7/24/2019	9:34:13 AM	small increment	0.150000	4.000000	
7/24/2019	9:34:23 AM	small increment	0.160000	4.000000	
7/24/2019	9:34:33 AM	small increment	0.160000	4.000000	
7/24/2019	9:34:43 AM	small increment	0.160000	4.000000	
7/24/2019	9:34:53 AM	small increment	0.160000	4.000000	
7/24/2019	9:35:03 AM	small increment	0.160000	4.000000	
7/24/2019	9:35:14 AM	small increment	0.160000	4.000000	
7/24/2019	9:35:24 AM	small increment	0.170000	4.000000	
7/24/2019	9:35:34 AM	small increment	0.170000	4.000000	
7/24/2019	9:35:44 AM	small increment	0.170000	4.000000	
7/24/2019	9:35:54 AM	small increment	0.170000	4.000000	
7/24/2019	9:36:04 AM	small increment	0.170000	4.000000	
7/24/2019	9:36:14 AM	small increment	0.170000	4.000000	
7/24/2019	9:36:24 AM	small increment	0.180000	4.000000	
7/24/2019	9:36:34 AM	small increment	0.180000	4.000000	
7/24/2019	9:36:44 AM	small increment	0.180000	4.000000	
7/24/2019	9:36:54 AM	small increment	0.180000	4.000000	
7/24/2019	9:37:04 AM	small increment	0.180000	4.000000	
7/24/2019	9:37:14 AM	small increment	0.180000	4.000000	
7/24/2019	9:37:24 AM	small increment	0.190000	4.000000	
7/24/2019	9:37:34 AM	small increment	0.190000	4.000000	
7/24/2019	9:37:44 AM	small increment	0.190000	4.000000	
7/24/2019	9:37:54 AM	small increment	0.190000	4.000000	
7/24/2019	9:38:04 AM	small increment	0.190000	4.000000	
7/24/2019	9:38:14 AM	small increment	0.190000	4.000000	
7/24/2019	9:38:24 AM	small increment	0.190000	4.000000	
7/24/2019	9:38:34 AM	small increment	0.200000	4.000000	
7/24/2019	9:38:44 AM	small increment	0.200000	4.000000	
7/24/2019	9:38:54 AM	small increment	0.200000	4.000000	
7/24/2019	9:39:04 AM	small increment	0.200000	4.000000	
7/24/2019	9:39:14 AM	small increment	0.200000	4.000000	
7/24/2019	9:39:24 AM	small increment	0.210000	4.000000	
7/24/2019	9:39:34 AM	small increment	0.210000	4.000000	
7/24/2019	9:39:44 AM	small increment	0.210000	4.000000	
7/24/2019	9:39:54 AM	small increment	0.210000	4.000000	
7/24/2019	9:40:04 AM	small increment	0.210000	4.000000	
7/24/2019	9:40:14 AM	small increment	0.210000	4.000000	
7/24/2019	9:40:24 AM	small increment	0.220000	4.000000	
