MATLAB_DATE,TIMESTAMP,STATION,PRESSUREAVG,PRESSUREMAX,PRESSUREMIN,SLPAVG,TEMP2MAVG,TEMP2MMIN,TEMP2MMAX,TEMP10MAVG,TEMP10MMIN,TEMP10MMAX,RELHUM2MAVG,RELHUM2MMAX,RELHUM2MMIN,RELHUM10MAVG,RELHUM10MMAX,RELHUM10MMIN,VPDEFAVG,PRECIP,SRAVG,SR,WSPD2MAVG,WSPD2MMAX,WSPD10MAVG,WSPD10MMAX,WDIR2M,WDIR2MSTD,WDIR10M,WDIR10MSTD,SOILTMP5AVG,SOILTMP5MAX,SOILTMP5MIN,SOILTMP10AVG,SOILTMP10MAX,SOILTMP10MIN,SOILTMP5AVG655,SOILTMP10AVG655,SOILTMP20AVG655,SOILTMP50AVG655,SOILEC5CM,SOILEC10CM,SOILEC20CM,SOILEC50CM,SOILKA5CM,SOILKA10CM,SOILKA20CM,SOILKA50CM,SOILPA5CM,SOILPA10CM,SOILPA20CM,SOILPA50CM,SOILVR5CM,SOILVR10CM,SOILVR20CM,SOILVR50CM,VWC5CM,VWC10CM,VWC20CM,VWC50CM
737268,2018-07-27 00:00:00,Hays,94.8,95.01,94.61,101.76,22.61,18.06,27.76,22.66,18.06,27.76,78.83,98.2,54.86,78.45,98.2,54.86,0.64,1.52,235.77,20.37,1.81,7.43,2.58,7.84,58.4,62.51,52.76,62.53,26.26,29.27,24.32,26.19,28.01,24.97,25.53,25.46,25.28,24.86,0.60343,0.71687,0.94523,1.60372,23.88,30.59,35.2,45.68,1.8431,1.9731,2.0583,2.2306,1.7498,1.9204,2.218,3.1104,0.389,0.4486,0.4809,0.5431
737269,2018-07-28 00:00:00,Hays,94.79,95,94.51,101.77,21.25,17.38,29.6,21.48,17.38,29.6,79.62,95.75,42.09,78.2,95.75,42.09,0.6,9.91,175.1,15.13,2.43,11.47,3.2,14.23,153.73,78.44,135.05,79.4,25.69,28.19,24.29,26.03,27.2,25.14,24.93,25.25,25.33,24.76,0.59329,0.74703,0.96444,1.52399,23.14,30.44,34.39,42.71,1.8283,1.9727,2.0486,2.2002,1.7371,1.9597,2.2432,3.0023,0.3809,0.4471,0.4755,0.5259
737270,2018-07-29 00:00:00,Hays,94.59,94.88,94.31,101.56,23.34,16.29,30.28,23.55,16.29,30.28,70.75,96.02,40.59,69.28,96.02,40.59,0.99,2.79,295.03,25.49,2.03,17.42,2.89,20.54,0,75.39,0.83,80.04,25.68,28.59,23.34,25.63,27.27,24.27,25.29,25.21,25.03,24.65,0.61055,0.76393,0.97689,1.53342,23.17,30.49,34.38,43.2,1.8311,1.9753,2.0496,2.2039,1.7588,1.9817,2.2596,3.0151,0.3817,0.4478,0.4755,0.5287
737271,2018-07-30 00:00:00,Hays,94.67,94.95,94.41,101.66,20.5,14.32,25.12,20.55,14.32,25.12,78.17,96.16,58.53,77.64,96.16,58.53,0.57,0,230.93,19.95,2.78,16.82,3.86,20.19,7.1,60.23,2.82,59.4,24.85,26.24,23.35,25.16,26.5,24.26,25.04,25.18,25.22,24.57,0.58835,0.73912,0.96656,1.50852,22.12,29.26,33.26,41.49,1.8094,1.9535,2.033,2.1934,1.7309,1.9494,2.246,2.9814,0.3703,0.4382,0.4679,0.5188
737272,2018-07-31 00:00:00,Hays,94.79,95.04,94.61,101.81,19.59,14.93,26.54,19.58,14.93,26.54,80.71,98.61,43.24,80.86,98.61,43.24,0.51,4.57,269,23.24,2.92,18.4,3.92,21.48,342.3,29.32,337.1,28.09,24.44,26.25,23.22,24.72,25.45,24,24.88,24.96,25.02,24.5,0.58956,0.73288,0.95211,1.49673,22.15,29.07,32.64,41,1.8101,1.9499,2.0229,2.187,1.7324,1.9413,2.2271,2.9654,0.3706,0.4367,0.4636,0.516
737273,2018-08-01 00:00:00,Hays,94.87,95.08,94.61,101.95,19.75,12.55,27.43,19.99,12.55,27.43,69.63,96.57,34.07,68.04,96.57,34.07,0.88,0,314.27,27.15,1.36,4.68,2.01,5,312.42,80.8,311.37,84.1,24.27,27.63,21.71,24.35,26.25,22.83,24.44,24.51,24.68,24.37,0.56282,0.70486,0.9346,1.48533,21.22,27.98,32,40.58,1.7896,1.9295,2.012,2.1815,1.6989,1.9048,2.2041,2.95,0.36,0.4276,0.4591,0.5136
737274,2018-08-02 00:00:00,Hays,94.58,94.75,94.38,101.56,22.22,13.84,30.69,22.7,13.84,30.69,62.76,90.44,29.79,59.5,90.44,29.79,1.25,0,293.66,25.37,1.81,7.21,2.71,8.55,187.59,37.36,185.79,39.36,24.79,28.31,21.89,24.72,26.55,23.05,24.9,24.65,24.62,24.22,0.51835,0.65384,0.90577,1.47321,19.58,25.91,31.12,40.2,1.7527,1.8895,1.9963,2.1762,1.6431,1.8385,2.1663,2.9336,0.3401,0.409,0.4527,0.5113
737275,2018-08-03 00:00:00,Hays,94.41,94.59,94.18,101.33,24.17,15.07,32.59,24.31,15.07,32.59,60.67,91.39,28.43,59.68,91.39,28.43,1.47,0,316.27,27.33,3.34,8.25,4.47,9.39,179.34,22.42,179.33,22.4,24.71,27.47,22.44,24.78,26.17,23.45,24.92,24.7,24.62,24.12,0.43282,0.5938,0.87448,1.46148,17.38,23.52,30.22,39.88,1.6975,1.8407,1.9796,2.1716,1.5362,1.7607,2.1254,2.9178,0.3108,0.3852,0.4458,0.5095
737276,2018-08-04 00:00:00,Hays,94.17,94.43,93.83,101.03,26.32,18.72,33.65,26.36,18.72,33.65,55.48,83.21,32.97,55.38,83.21,32.97,1.76,0,296.08,25.58,5.5,13.56,6.92,15.31,170.91,23.46,167.99,23.86,24.61,26.86,22.63,24.7,25.88,23.54,24.73,24.54,24.47,24.03,0.3375,0.5222,0.83485,1.4467,14.91,20.88,29.08,39.56,1.6312,1.7832,1.9582,2.1666,1.4174,1.6681,2.0736,2.8979,0.2741,0.3558,0.4368,0.5076
737277,2018-08-05 00:00:00,Hays,94.04,94.25,93.89,100.87,26.27,19.39,33.91,26.38,19.39,33.91,61.83,92.01,34.46,60.77,92.01,34.46,1.5,0.25,285.41,24.66,3.17,8.47,4.12,9.6,170.42,28.1,167.91,27.71,25.59,28.27,23.44,25.35,26.81,24.13,25.69,25.16,24.69,23.95,0.27973,0.46504,0.80317,1.43077,12.9,18.66,27.85,39.24,1.5756,1.7323,1.9355,2.1614,1.3455,1.5944,2.0322,2.8764,0.2412,0.3281,0.4265,0.5058
737278,2018-08-06 00:00:00,Hays,94.22,94.79,94.01,101.06,26.48,15.95,36.07,26.8,15.95,36.07,54.73,97.99,24.47,53.08,97.99,24.47,1.91,6.35,243.9,21.07,4.32,16.23,5.72,19.64,168.62,39.84,168.49,38.69,24.96,27.25,23.13,25.14,26.15,24.11,25.05,24.88,24.74,23.98,0.24383,0.40666,0.75577,1.41847,11.77,16.84,26.49,38.95,1.5403,1.6868,1.9084,2.1569,1.301,1.5192,1.9705,2.8598,0.2201,0.3031,0.4144,0.504
737279,2018-08-07 00:00:00,Hays,94.38,94.79,94.11,101.24,24.88,17.62,32.31,25.28,17.62,32.31,66.88,98.89,35.55,63.97,98.89,35.55,1.17,19.81,212.75,18.38,3.3,11.94,4.36,15.86,166.47,63.73,160.27,65.42,24.9,27.13,23.06,24.99,25.96,23.93,25.28,24.96,24.64,23.96,0.44102,0.38969,0.71723,1.40361,17.77,16.22,25.49,38.65,1.7062,1.6713,1.8875,2.152,1.5464,1.4974,1.9203,2.8398,0.3156,0.2943,0.4051,0.5022
737280,2018-08-08 00:00:00,Hays,94.48,94.71,94.32,101.43,22.58,17.38,28.38,22.76,17.38,28.38,79.88,99.58,55.47,78.98,99.58,55.47,0.63,7.11,225.51,19.48,1.78,10.25,2.39,13.5,36.67,80.72,51.03,78.97,24.46,27.25,22.54,24.49,26.08,23.38,24.79,24.58,24.44,23.93,0.56588,0.69982,0.91275,1.39439,23.66,29.86,33.48,38.54,1.8352,1.9599,2.031,2.1497,1.7027,1.8983,2.1755,2.8274,0.3864,0.4429,0.4693,0.5016
737281,2018-08-09 00:00:00,Hays,94.45,94.74,94.25,101.36,24.13,18.71,32.32,24.44,18.71,32.32,71.4,98.28,30.81,70.33,98.28,30.81,1.07,0,229.52,19.83,1.23,9.6,1.9,12.17,116.71,78.08,102.65,76.57,25.52,27.76,23.87,25.34,26.6,24.35,25.29,25,24.67,23.89,0.54715,0.69527,0.92071,1.38745,21.27,27.94,32.3,38.39,1.7889,1.928,2.015,2.1473,1.6792,1.8923,2.1859,2.818,0.3606,0.4272,0.4613,0.5007
737282,2018-08-10 00:00:00,Hays,94.53,94.67,94.41,101.43,24.8,16.84,32.57,25.41,16.84,32.57,63.6,95,25.44,60.7,95,25.44,1.43,0,298.86,25.82,1.25,5.72,1.72,6.35,347.7,55.06,346.01,50.68,26.04,29.11,23.3,25.75,27.35,24.17,26.16,25.68,25.07,23.95,0.51429,0.66066,0.90617,1.38516,19.55,25.83,31.13,38.24,1.7517,1.8887,1.9964,2.1454,1.638,1.8474,2.1668,2.8149,0.3397,0.4082,0.4527,0.4998
737283,2018-08-11 00:00:00,Hays,94.65,94.77,94.51,101.57,23.81,16.36,30.48,24.36,16.36,30.48,68.47,93.78,37.87,65.68,93.78,37.87,1.11,0,266.86,23.06,1.91,6.64,2.74,7.12,0.59,46.85,2.6,47.07,25.64,27.99,23.55,25.61,26.76,24.41,25.92,25.66,25.29,24.1,0.44055,0.60672,0.88334,1.38515,17.41,23.5,30.01,38.09,1.699,1.8418,1.9775,2.1437,1.5458,1.7774,2.137,2.8149,0.3112,0.3851,0.4442,0.4989
737284,2018-08-12 00:00:00,Hays,94.69,94.9,94.51,101.65,23.24,14.66,31.91,23.82,14.66,31.91,65.56,96.09,31.42,63.01,96.09,31.42,1.24,0,271.27,23.44,0.95,3.72,1.37,4.19,352.38,76.22,8.11,71.79,25.58,28.52,22.97,25.5,27.03,23.98,25.6,25.36,25.09,24.16,0.36666,0.55449,0.85189,1.3799,15.54,21.47,28.91,37.96,1.6494,1.7982,1.9574,2.1416,1.4536,1.7098,2.0958,2.8079,0.284,0.3628,0.4354,0.4981
737285,2018-08-13 00:00:00,Hays,94.61,94.82,94.35,101.55,23.5,15.07,31.5,24.13,15.07,31.5,63.79,94.66,28.36,60.6,94.66,28.36,1.31,0,245.88,21.24,1.71,7.08,2.29,8.49,98.42,88.87,88.62,84.15,25.29,27.47,23.22,25.4,26.48,24.16,25.26,25.14,25,24.17,0.30492,0.50443,0.8195,1.37081,13.88,19.65,27.82,37.79,1.6029,1.757,1.9367,2.1387,1.3768,1.6452,2.0535,2.7956,0.2577,0.3409,0.4262,0.4971
737286,2018-08-14 00:00:00,Hays,94.35,94.6,94.09,101.3,20.77,17.92,24.64,20.95,17.92,24.64,88.69,98.63,70.19,88.62,98.63,70.19,0.3,76.2,94.82,8.19,1.78,7.02,2.38,8.11,93.56,50.73,92.99,50.16,23.82,25.36,21.65,24.33,25.54,22.77,23.45,23.86,24.33,24.15,0.38515,0.54521,0.83526,1.42264,21.98,24.07,30.56,40.58,1.7487,1.835,1.9772,2.1686,1.4776,1.6982,2.0742,2.8656,0.3298,0.379,0.4449,0.5134
737287,2018-08-15 00:00:00,Hays,94.09,94.29,93.96,101.05,20.8,17.52,25.32,20.78,17.52,25.32,87.06,99.11,66.41,87.94,99.11,66.41,0.35,0.76,167.19,14.45,2.56,8.98,3.1,10.37,343.69,36.05,336.86,36.32,23.65,25.49,22.49,23.71,24.82,22.99,23.2,23.27,23.51,23.9,0.62457,0.72332,0.95156,1.51978,28.63,32.61,37.2,45.97,1.9269,2.0053,2.0863,2.226,1.7764,1.9288,2.2263,2.9966,0.4322,0.4632,0.4934,0.5448
737288,2018-08-16 00:00:00,Hays,94.28,94.49,94.12,101.23,22.61,16.7,29.06,22.74,16.7,29.06,75.53,98.06,42.36,75.05,98.06,42.36,0.82,0,286.71,24.77,1.41,4.61,1.95,5.12,0,74.71,16.64,77.34,25.05,28.01,22.56,24.73,26.53,23.21,24.48,24.18,23.92,23.67,0.62106,0.73701,0.94738,1.49495,25.18,30.27,34.91,45.11,1.868,1.9696,2.0544,2.2149,1.772,1.9466,2.2209,2.963,0.4021,0.4462,0.479,0.5397
737289,2018-08-17 00:00:00,Hays,94.34,94.72,94.19,101.24,24.82,17.45,32.84,24.91,17.45,32.84,74.56,97.31,44.52,74.76,97.31,44.52,0.98,0,278.33,24.05,1.58,6.51,2.17,8.29,83.33,57.08,82.13,54.94,26.23,29.57,23.53,25.75,27.63,24.1,25.68,25.21,24.68,23.72,0.611,0.73533,0.95607,1.46739,23.49,28.71,33.62,42.77,1.8369,1.9442,2.0372,2.1951,1.7594,1.9445,2.2323,2.9258,0.385,0.4336,0.4704,0.5262
737290,2018-08-18 00:00:00,Hays,94.73,94.89,94.57,101.65,23.62,17.65,29.46,23.88,17.65,29.46,71.5,96.7,42.83,70.47,96.7,42.83,0.96,0,276.82,23.92,1.51,6.43,2.27,7.04,47.62,65.17,52.08,53.15,26.27,28.79,24.27,26.11,27.34,24.91,25.68,25.47,25.16,23.94,0.56292,0.69607,0.94867,1.45963,21.45,26.77,32.61,41.39,1.794,1.9082,2.0221,2.1875,1.699,1.8934,2.2226,2.9153,0.3626,0.4169,0.4634,0.5183
737291,2018-08-19 00:00:00,Hays,94.54,94.87,94.15,101.49,21.8,17.79,28.72,22.12,17.79,28.72,82.45,95.61,46.84,81.12,95.61,46.84,0.53,1.52,142.51,12.31,1.58,8.55,2.17,9.64,149.57,61.19,139.06,63.25,24.97,26.37,23.74,25.21,25.93,24.5,24.68,24.74,24.82,24.09,0.4957,0.6428,0.91708,1.45688,19.42,25.07,31.83,41.04,1.7471,1.8738,2.0077,2.1835,1.6147,1.8242,2.1811,2.9116,0.3381,0.4011,0.4578,0.5162
737292,2018-08-20 00:00:00,Hays,94.08,94.33,93.83,101.05,20.13,17.38,25.93,20.1,17.38,25.93,82.49,99.07,56.08,82.88,99.07,56.08,0.46,29.46,193.69,16.73,3.73,14.17,4.62,16.31,334.84,56.27,326.65,56.35,24.41,26.95,22.72,24.42,25.66,23.45,23.69,23.86,24.09,24.01,0.6092,0.74638,0.99607,1.55699,29.52,33.27,36.98,46.38,1.9402,2.0171,2.0866,2.2345,1.7571,1.9588,2.2848,3.047,0.4387,0.4677,0.492,0.5473
737293,2018-08-21 00:00:00,Hays,94.48,94.91,94.15,101.51,19.62,16.02,25.53,19.6,16.02,25.53,69.67,86.5,45.89,70.13,86.5,45.89,0.75,0,248.73,21.49,5.71,12.5,7.09,15.17,337.62,19.81,331.18,20.6,23.85,25.64,22.32,23.87,24.62,22.99,23.03,23.39,23.72,23.82,0.5705,0.71994,0.96254,1.53862,24.79,30.22,34.84,45.67,1.8563,1.9673,2.0547,2.2245,1.7085,1.9244,2.2408,3.0221,0.3982,0.4457,0.4785,0.5431
737294,2018-08-22 00:00:00,Hays,95.07,95.34,94.8,102.18,17.54,13.03,21.83,17.76,13.03,21.83,80.67,96.22,65.36,80.32,96.22,65.36,0.42,0,138.51,11.97,2.27,6.7,2.94,7.84,349.41,35.16,345.86,34.28,22.92,23.95,21.42,23.14,23.79,22.38,22.54,22.88,23.27,23.6,0.55968,0.69939,0.93264,1.4802,23.47,28.91,33.52,43.08,1.8313,1.9443,2.0336,2.198,1.6949,1.8977,2.2015,2.9431,0.3849,0.4354,0.4697,0.528
737295,2018-08-23 00:00:00,Hays,95.12,95.42,94.68,102.24,18.16,15.61,20.13,18.16,15.61,20.13,85.97,96.12,70.12,86.92,96.12,70.12,0.29,0,80.03,6.91,2.36,6.25,2.96,6.86,106.73,44.75,100.05,44.68,22.34,22.65,21.81,22.67,23.09,22.38,22.25,22.49,22.91,23.35,0.55026,0.68241,0.9153,1.4525,22.84,28.18,32.85,41.55,1.8188,1.9307,2.0225,2.1885,1.6831,1.8756,2.1788,2.9057,0.3783,0.4293,0.4652,0.5192
737296,2018-08-24 00:00:00,Hays,94.08,94.74,93.69,101,23.88,18.51,32.72,24,18.51,32.72,79.55,98.82,42.96,80.21,98.82,42.96,0.78,0,220.25,19.03,3.03,9.25,3.72,10.39,167.78,79.36,143.09,80.46,23.71,26.46,21.87,23.39,24.96,22.27,23.6,23.25,22.97,23.09,0.55234,0.67441,0.90446,1.43686,22.36,27.31,32.33,41.14,1.81,1.9154,2.0139,2.1826,1.6857,1.8652,2.1646,2.8846,0.3729,0.4218,0.4615,0.5168
737297,2018-08-25 00:00:00,Hays,93.79,94.04,93.62,100.62,25.19,17.38,34.03,25.77,17.38,34.03,71.05,99.56,32.28,69.68,99.56,32.28,1.2,0,273.56,23.64,0.9,8,1.27,8.33,142.02,76.08,115.89,69.97,25.23,28.46,22.66,24.64,26.39,23.15,25.18,24.64,23.91,23.07,0.53224,0.65749,0.9058,1.42982,20.89,25.73,31.78,40.81,1.78,1.8867,2.006,2.1784,1.6605,1.8433,2.1664,2.8751,0.3561,0.4073,0.4575,0.5149
737298,2018-08-26 00:00:00,Hays,94.07,94.26,93.94,100.93,24.87,15.48,33.72,25.37,15.48,33.72,70.83,96.09,31.61,69.49,96.09,31.61,1.19,0.51,277.46,23.97,2.57,8.84,3.24,9.56,140.11,84.8,130.13,79.17,25.06,27.58,22.63,24.82,26.15,23.39,25.04,24.74,24.36,23.28,0.45632,0.61259,0.89767,1.43188,18.75,23.79,31,40.57,1.7288,1.8477,1.9937,2.176,1.5655,1.7851,2.1557,2.8779,0.3293,0.3882,0.4517,0.5135
737299,2018-08-27 00:00:00,Hays,93.81,94.25,93.41,100.6,27.68,18.71,35.06,27.9,18.71,35.06,56.61,90.94,32.89,55.21,90.94,32.89,1.87,0.25,266.24,23,5.48,15.6,7.03,18.87,173.38,22.97,171.56,21.58,25.2,26.84,23.93,25.08,25.84,24.32,25.05,24.85,24.52,23.45,0.37726,0.55924,0.87424,1.43021,16.56,21.81,30.07,40.35,1.673,1.8052,1.9774,2.1734,1.4669,1.716,2.1251,2.8756,0.2989,0.3666,0.4446,0.5122
737300,2018-08-28 00:00:00,Hays,93.38,93.61,93.21,100.11,29.16,23.05,36.88,29.29,23.05,36.88,44.06,62.64,19.79,43.7,62.64,19.79,2.47,0,286.71,24.77,5.42,11.02,6.98,13.7,188.55,16.34,186.1,15.69,24.61,26.59,22.91,24.6,25.64,23.58,24.51,24.44,24.27,23.53,0.28551,0.48467,0.82416,1.42144,13.6,19.49,28.67,40.02,1.5932,1.7515,1.9506,2.169,1.3527,1.6197,2.0596,2.8638,0.2527,0.3388,0.4333,0.5103
737301,2018-08-29 00:00:00,Hays,93.95,94.7,93.4,100.81,22.05,15.75,27.7,22.17,15.75,27.7,64.33,84.7,48.34,64.26,84.7,48.34,1,0,247.33,21.37,4.49,11.54,5.62,14.09,0,75.27,347.07,76.06,23.92,25.4,22.46,24.15,24.77,23.3,24.72,24.61,24.34,23.54,0.23147,0.42909,0.78046,1.40857,11.56,17.7,27.26,39.69,1.5348,1.7082,1.9237,2.164,1.2856,1.5481,2.0026,2.8465,0.2176,0.3154,0.4214,0.5084
737302,2018-08-30 00:00:00,Hays,94.73,94.96,94.48,101.82,18.9,10.88,27.22,18.93,10.88,27.22,65.92,96.14,31.42,66.26,96.14,31.42,0.91,0,243.04,21,2.61,7.25,3.53,8.09,63.44,49.42,57.74,47.34,22.66,24.76,21.08,22.95,23.88,22.09,23.49,23.62,23.78,23.52,0.19726,0.3859,0.73133,1.39531,10.42,16.49,26.15,39.39,1.4991,1.6769,1.9001,2.1594,1.2433,1.4925,1.9387,2.8286,0.1964,0.2982,0.4113,0.5067
737303,2018-08-31 00:00:00,Hays,94.19,94.69,93.81,101.09,25.05,16.97,34.65,25.05,16.97,34.65,72.77,99.3,25.64,73.49,99.3,25.64,1.23,0,242.73,20.97,3.52,11.47,4.5,12.19,143.54,29.09,138.26,29.43,24.1,26.84,21.96,23.82,25.39,22.62,24.2,23.92,23.67,23.35,0.17969,0.35961,0.69448,1.37531,9.73,15.61,25.04,39.01,1.477,1.6539,1.8774,2.153,1.2215,1.4588,1.8908,2.8017,0.1831,0.2852,0.4008,0.5044
737304,2018-09-01 00:00:00,Hays,93.68,94.04,93.44,100.45,28.27,20.06,36.41,28.66,20.06,36.41,52.73,86.57,20.84,51.02,86.57,20.84,2.09,0,241.88,20.9,3.37,12.5,4.52,15.88,208.96,56.62,207.6,54.55,25.12,27.48,23.02,24.74,25.98,23.54,25.06,24.64,24.14,23.31,0.16568,0.33986,0.66396,1.35625,9.16,14.88,23.87,38.57,1.458,1.6346,1.8536,2.1461,1.2042,1.4334,1.8511,2.7761,0.1716,0.2738,0.389,0.5018
737305,2018-09-02 00:00:00,Hays,93.99,94.27,93.65,100.83,23.52,18.85,34.2,23.78,18.85,34.2,71.21,98.68,29.45,69.69,98.68,29.45,1.04,40.13,160.03,13.83,2.8,16.35,3.56,19.29,107.61,80.86,99.73,80.86,24.33,26.54,22.67,24.46,25.5,23.3,24.29,24.37,24.29,23.42,0.25269,0.40236,0.68232,1.34162,13.49,18.58,25.36,38.3,1.5623,1.7117,1.8786,2.1415,1.3125,1.5141,1.8751,2.7564,0.2314,0.3146,0.4007,0.5002
737306,2018-09-03 00:00:00,Hays,94.21,94.49,94.02,101.14,21.86,17.79,28.65,21.89,17.79,28.65,84.85,96.53,55.13,85.23,96.53,55.13,0.45,13.21,146.13,12.63,2.94,11.8,3.72,14.09,130.75,40.97,124.01,41.86,23.86,25.67,22.76,23.85,24.89,23.15,23.78,23.68,23.6,23.38,0.57192,0.67729,0.91244,1.33435,25.35,30.8,35.58,38.32,1.8662,1.9734,2.0609,2.1408,1.7103,1.869,2.1751,2.7466,0.4033,0.4501,0.4833,0.5002
737307,2018-09-04 00:00:00,Hays,94.45,94.62,94.26,101.43,20.69,17.79,25.48,20.77,17.79,25.48,90.34,97.45,67.12,90.95,97.45,67.12,0.25,16.26,62.92,5.44,1.88,8.15,2.44,10.11,118.35,49.07,115.78,50.57,23.48,24.19,22.97,23.64,23.93,23.31,23.35,23.43,23.53,23.29,0.5996,0.71702,0.94781,1.47734,26.86,31.99,36.63,43.26,1.8945,1.9949,2.0781,2.2033,1.745,1.9206,2.2214,2.9393,0.4166,0.4587,0.4899,0.5291
737308,2018-09-05 00:00:00,Hays,94.3,94.59,94.12,101.23,22.31,18.33,28.51,22.27,18.33,28.51,85.72,97.93,59.88,86.69,97.93,59.88,0.44,0,165.83,14.33,2.46,10.74,3.09,12.86,153.53,37.27,148.81,38.67,24.33,26.21,23.14,24.08,25.19,23.34,24.13,23.87,23.56,23.18,0.62179,0.74404,0.96619,1.53114,26.89,32.37,36.99,46.79,1.8977,2.0032,2.0845,2.2354,1.7729,1.9558,2.2455,3.012,0.4179,0.4617,0.4921,0.5496
737309,2018-09-06 00:00:00,Hays,94.82,95.19,94.38,101.84,20,18.17,22.71,20.01,18.17,22.71,90.83,98.43,73.73,91.86,98.43,73.73,0.22,1.78,82.54,7.13,3.59,9.15,4.52,10.84,13.4,36.56,10.3,37.01,23.3,24.13,22.64,23.56,24.37,22.98,23.96,23.88,23.74,23.19,0.61223,0.73242,0.96425,1.51417,25.33,31.03,35.86,45.5,1.8698,1.9814,2.0689,2.2206,1.7609,1.9407,2.243,2.989,0.4036,0.452,0.4851,0.542
737310,2018-09-07 00:00:00,Hays,95.14,95.34,94.97,102.22,18.78,17.52,20.81,18.77,17.52,20.81,91.1,98.19,77.87,92.37,98.19,77.87,0.2,0.51,61.41,5.31,2.99,7.49,3.9,8.96,24.27,23.05,19.52,22.55,22.19,22.65,21.9,22.53,22.99,22.34,23.29,23.44,23.48,23.18,0.59839,0.71848,0.95523,1.47601,24.7,30.43,35.21,44.13,1.8575,1.9707,2.0593,2.203,1.7435,1.9225,2.2312,2.9374,0.3975,0.4475,0.481,0.534
737311,2018-09-08 00:00:00,Hays,94.91,95.11,94.77,101.96,19.28,16.97,22.58,19.21,16.97,22.58,92.71,99,75.63,94.01,99,75.63,0.17,2.79,108.72,9.39,2.43,6.37,3.28,7.45,16.61,31.55,12.02,31.2,22.37,22.91,22.04,22.48,22.75,22.29,23.46,23.45,23.3,23.07,0.60128,0.71232,0.94443,1.46201,24.63,30.14,34.72,43.65,1.8565,1.9654,2.0516,2.1967,1.7471,1.9145,2.217,2.9185,0.3968,0.4452,0.4778,0.5313
737312,2018-09-09 00:00:00,Hays,94.7,94.93,94.48,101.78,17.7,14.93,20.94,17.67,14.93,20.94,91.4,98.88,75.22,92.76,98.88,75.22,0.19,0.25,98.75,8.53,2.17,6.45,3.08,7.98,54.35,38.05,50.32,33.31,21.81,22.28,21.33,22.06,22.4,21.82,23,23.16,23.18,22.98,0.61705,0.70319,0.93784,1.45704,24.79,29.86,34.41,42.8,1.8607,1.9602,2.0466,2.1939,1.7669,1.9026,2.2083,2.9118,0.3983,0.443,0.4757,0.5264
737313,2018-09-10 00:00:00,Hays,94.46,94.67,94.2,101.52,18.29,14.39,24.58,18.35,14.39,24.58,79.79,99.15,49.09,79.88,99.15,49.09,0.5,0,203.77,17.61,2.39,6.94,3.03,7.55,142.68,26.41,134.11,25.24,22.12,23.97,20.69,22.14,23.2,21.28,22.7,22.78,22.81,22.84,0.60452,0.68486,0.9179,1.44491,24.34,29.15,33.71,41.64,1.8516,1.9472,2.0349,2.1887,1.7512,1.8788,2.1822,2.8954,0.3939,0.4374,0.471,0.5197
737314,2018-09-11 00:00:00,Hays,94.37,94.56,94.15,101.41,19.03,12.43,26.75,19.07,12.43,26.75,76.62,96.8,44.87,77.18,96.8,44.87,0.66,0.25,247.21,21.36,3.15,7.82,4.04,9.51,158.9,19.98,154.69,20.6,22.25,24.5,20.52,22.27,23.48,21.19,22.53,22.55,22.58,22.67,0.58893,0.66094,0.89689,1.42962,23.52,28.03,32.88,41.22,1.8351,1.9265,2.0212,2.1827,1.7316,1.8477,2.1547,2.8748,0.3854,0.428,0.4653,0.5173
737315,2018-09-12 00:00:00,Hays,94.27,94.42,94.05,101.26,20.86,14.66,28.65,20.81,14.66,28.65,72.59,94.93,46.91,73.62,94.93,46.91,0.83,0,258.88,22.37,4.58,11.76,5.78,14.54,160.93,12.56,158.22,12.06,22.38,24.36,20.78,22.41,23.48,21.42,22.55,22.54,22.53,22.53,0.56524,0.63319,0.87768,1.41687,22.39,26.78,32.13,40.85,1.812,1.9026,2.0085,2.1776,1.7019,1.8117,2.1296,2.8576,0.3733,0.417,0.46,0.5152
737316,2018-09-13 00:00:00,Hays,94.22,94.39,94.01,101.18,21.92,16.43,28.65,21.87,16.43,28.65,73.22,95.14,48,74.44,95.14,48,0.83,0,241.22,20.84,5.39,12.86,6.66,14.94,156.76,12.53,153.17,12.68,22.36,24.23,21.06,22.42,23.4,21.62,22.24,22.32,22.44,22.43,0.58376,0.60185,0.87607,1.40304,22.71,25.23,31.74,40.67,1.8195,1.8727,2.0026,2.1742,1.7252,1.7711,2.1274,2.839,0.3765,0.4026,0.4572,0.5141
737317,2018-09-14 00:00:00,Hays,94.12,94.3,93.92,101,24.78,20,31.57,24.71,20,31.57,70.94,91.94,42.83,72.23,91.94,42.83,1.07,0,246.4,21.29,6.39,14.48,7.92,18.25,161.81,14.03,158.54,13.96,22.89,24.57,21.65,22.76,23.73,21.98,22.63,22.56,22.48,22.36,0.57631,0.57997,0.87443,1.40144,22.03,23.56,31.25,40.42,1.8063,1.8402,1.9951,2.1714,1.7158,1.7428,2.1253,2.8369,0.3692,0.3858,0.4536,0.5127
