MATLAB_DATE,TIMESTAMP,STATION,PRESSUREAVG,PRESSUREMAX,PRESSUREMIN,SLPAVG,TEMP2MAVG,TEMP2MMIN,TEMP2MMAX,TEMP10MAVG,TEMP10MMIN,TEMP10MMAX,RELHUM2MAVG,RELHUM2MMAX,RELHUM2MMIN,RELHUM10MAVG,RELHUM10MMAX,RELHUM10MMIN,VPDEFAVG,PRECIP,SRAVG,SR,WSPD2MAVG,WSPD2MMAX,WSPD10MAVG,WSPD10MMAX,WDIR2M,WDIR2MSTD,WDIR10M,WDIR10MSTD,SOILTMP5AVG,SOILTMP5MAX,SOILTMP5MIN,SOILTMP10AVG,SOILTMP10MAX,SOILTMP10MIN,SOILTMP5AVG655,SOILTMP10AVG655,SOILTMP20AVG655,SOILTMP50AVG655,SOILEC5CM,SOILEC10CM,SOILEC20CM,SOILEC50CM,SOILKA5CM,SOILKA10CM,SOILKA20CM,SOILKA50CM,SOILPA5CM,SOILPA10CM,SOILPA20CM,SOILPA50CM,SOILVR5CM,SOILVR10CM,SOILVR20CM,SOILVR50CM,VWC5CM,VWC10CM,VWC20CM,VWC50CM
737161,2018-04-11 00:00:00,Colby,90.91,91.47,90.35,102.2,11.92,0.39,22.21,12.35,0.39,22.21,44.63,91.19,13.43,43.07,91.19,13.43,1.04,0,283.45,24.49,4.14,11.11,5.1,13.33,233.47,45.74,232.55,45.89,9.73,15.03,5.6,8.83,11.6,6.53,9.77,8.96,8.14,6.93,0.28821,0.43578,0.49457,0.55102,17.7,23.9,26.87,29.22,1.7047,1.8323,1.8882,1.9405,1.3679,1.55,1.6367,1.7043,0.3153,0.3894,0.4179,0.4379
737162,2018-04-12 00:00:00,Colby,89.84,90.42,89.49,100.78,16.27,4.72,27.77,17.15,4.72,27.77,31.09,59.26,8.68,28.85,59.26,8.68,1.53,0,190.58,16.47,2.11,6.59,2.65,8.21,211.47,56.86,212.47,51.93,10.97,15.15,7.72,10.07,12.27,8.28,11.07,10.19,9.23,7.37,0.29317,0.44971,0.51215,0.55931,17.45,23.74,26.96,29.31,1.6996,1.8302,1.891,1.9425,1.3742,1.5677,1.6595,1.715,0.3119,0.3878,0.4187,0.4386
737163,2018-04-13 00:00:00,Colby,88.97,89.7,88.3,99.81,14.56,5.94,25.2,14.69,5.94,25.2,52.21,77.56,26.39,52.05,77.56,26.39,0.91,0,213.33,18.43,2.92,8.96,3.61,9.98,70.54,40.89,69.51,38.84,11.67,15.8,8.38,10.76,12.8,8.97,11.75,10.85,9.93,7.88,0.29209,0.4528,0.52308,0.56959,17.15,23.44,26.92,29.41,1.6927,1.8247,1.8911,1.9449,1.3728,1.5716,1.6737,1.7283,0.3077,0.3846,0.4184,0.4394
737164,2018-04-14 00:00:00,Colby,89.22,90.23,88.37,100.38,2.77,-4.89,10.87,2.81,-4.89,10.87,86.09,97.72,71.19,86.25,97.72,71.19,0.12,0.76,45.56,3.94,8.32,19.03,9.85,24.26,340.79,19.98,329.66,22.16,8.9,11.89,5.5,9.71,11.87,7.27,8.65,9.44,9.94,8.39,0.26429,0.42846,0.51869,0.5792,16.58,22.92,26.81,29.51,1.677,1.8127,1.8888,1.9472,1.3372,1.5407,1.668,1.7408,0.2995,0.3791,0.4174,0.4403
737165,2018-04-15 00:00:00,Colby,90.62,91.03,90.11,102.45,-2.89,-7.47,2.81,-3,-7.47,2.81,66.86,89.15,33.44,66.91,89.15,33.44,0.18,0,257.9,22.28,10.34,19.66,12.23,22.52,341.53,14.78,325.26,21.16,5.16,7.49,3.38,6.23,7.27,5.46,4.65,5.77,7.24,8.31,0.23055,0.3781,0.4721,0.57379,15.97,22.14,26.16,29.49,1.6599,1.7936,1.8737,1.9465,1.294,1.4767,1.6075,1.7338,0.2906,0.3706,0.4114,0.4401
737166,2018-04-16 00:00:00,Colby,91,91.21,90.81,102.78,1.34,-8.02,12.02,1.27,-8.02,12.02,43.24,80.03,17.93,42.6,80.03,17.93,0.49,0,307.04,26.53,4.14,10.98,5.03,12.31,345.78,43.21,341.97,48.22,6.01,12.17,1.43,5.96,8.91,3.53,5.69,5.77,6.29,7.66,0.23282,0.37453,0.45526,0.55871,15.75,21.94,25.86,29.31,1.6548,1.7893,1.8671,1.9425,1.2969,1.4722,1.5856,1.7143,0.2872,0.3683,0.4086,0.4387
737167,2018-04-17 00:00:00,Colby,90.53,91.11,89.94,102.07,4.78,-6.79,16.87,4.82,-6.79,16.87,46.88,81.8,20.29,46.09,81.8,20.29,0.61,0,298.59,25.8,4.82,11.41,5.72,12.78,132.02,22.92,130.17,20.07,7,11.31,3.16,6.86,9.04,4.81,7.12,6.89,6.9,7.3,0.23632,0.38471,0.46413,0.55143,15.56,22.04,25.84,29.2,1.6506,1.7921,1.8673,1.9402,1.3014,1.4851,1.5971,1.7049,0.2844,0.3694,0.4084,0.4377
737168,2018-04-18 00:00:00,Colby,89.5,90.19,88.64,100.65,9.95,-0.56,23.84,9.8,-0.56,23.84,47,72.49,18.32,47.25,72.49,18.32,0.87,0,279.78,24.17,6.97,26.58,8.28,31.38,110.73,69.46,111.56,70.07,9.21,13.48,5.4,8.42,10.79,6.37,9.38,8.59,7.9,7.29,0.24642,0.40079,0.47887,0.55191,15.46,22.08,25.88,29.16,1.6491,1.7941,1.8691,1.9396,1.3143,1.5055,1.6163,1.7055,0.2829,0.3699,0.4088,0.4374
737169,2018-04-19 00:00:00,Colby,90.96,91.57,90.09,102.29,8.04,-0.56,15.79,8.01,-0.56,15.79,44.63,72.38,18.39,44.68,72.38,18.39,0.7,0,295.52,25.53,6.88,16.42,8.34,19.68,329.3,42.13,323.61,44.34,9.69,13.83,6.54,9.23,11.08,7.53,9.6,9.23,8.78,7.59,0.24258,0.40031,0.48679,0.55566,15.13,21.79,25.88,29.2,1.6408,1.7883,1.8696,1.9405,1.3094,1.5049,1.6266,1.7103,0.2777,0.3666,0.4088,0.4378
737170,2018-04-20 00:00:00,Colby,91.5,91.9,91.1,103.02,6.94,-4.75,16.87,7.13,-4.75,16.87,51.07,88.87,23.75,51.01,88.87,23.75,0.63,0,301.64,26.06,4.24,14.31,5.09,15.11,134.74,65.07,133.7,63.16,9.61,13.99,5.23,9.16,11.38,6.85,9.74,9.24,8.82,7.88,0.23438,0.39269,0.4835,0.55933,14.76,21.32,25.68,29.27,1.6312,1.7781,1.8657,1.9418,1.2989,1.4952,1.6223,1.7151,0.272,0.3612,0.4069,0.4383
