MATLAB_DATE,TIMESTAMP,STATION,PRESSUREAVG,PRESSUREMAX,PRESSUREMIN,SLPAVG,TEMP2MAVG,TEMP2MMIN,TEMP2MMAX,TEMP10MAVG,TEMP10MMIN,TEMP10MMAX,RELHUM2MAVG,RELHUM2MMAX,RELHUM2MMIN,RELHUM10MAVG,RELHUM10MMAX,RELHUM10MMIN,VPDEFAVG,PRECIP,SRAVG,SR,WSPD2MAVG,WSPD2MMAX,WSPD10MAVG,WSPD10MMAX,WDIR2M,WDIR2MSTD,WDIR10M,WDIR10MSTD,SOILTMP5AVG,SOILTMP5MAX,SOILTMP5MIN,SOILTMP10AVG,SOILTMP10MAX,SOILTMP10MIN,SOILTMP5AVG655,SOILTMP10AVG655,SOILTMP20AVG655,SOILTMP50AVG655,SOILEC5CM,SOILEC10CM,SOILEC20CM,SOILEC50CM,SOILKA5CM,SOILKA10CM,SOILKA20CM,SOILKA50CM,SOILPA5CM,SOILPA10CM,SOILPA20CM,SOILPA50CM,SOILVR5CM,SOILVR10CM,SOILVR20CM,SOILVR50CM,VWC5CM,VWC10CM,VWC20CM,VWC50CM
737161,2018-04-11 00:00:00,Lane,92,92.57,91.4,102.22,11.35,-1.97,23.39,12.21,-1.97,23.39,52.75,97.92,12.57,48.94,97.92,12.57,0.97,0,280.84,24.26,3.56,12.74,5.02,15.72,216.54,28.1,217.05,26.33,11.01,19,4.4,10.1,14.63,6.3,10.71,10.11,8.97,8.45,0.09714,0.15229,0.42401,0.60003,7.34,9.18,20.11,21.54,1.388,1.46,1.7677,1.8127,1.1248,1.1883,1.5323,1.7585,0.1334,0.1719,0.3467,0.3637
737162,2018-04-12 00:00:00,Lane,90.84,91.47,90.42,100.68,16.97,6.88,29.58,17.93,6.88,29.58,34.92,60.25,8.14,31.35,60.25,8.14,1.58,0,210.47,18.18,2.85,8.15,4.11,10.04,211.93,59.64,210.33,60.38,13.59,19.3,8.91,12.47,15.79,9.67,13.28,12.63,10.85,8.88,0.09735,0.16069,0.44175,0.60768,7.26,9.26,20.24,21.59,1.3854,1.4639,1.7721,1.8145,1.125,1.1987,1.5547,1.7683,0.1316,0.1736,0.3484,0.3643
737163,2018-04-13 00:00:00,Lane,89.86,90.5,89.2,99.6,16.58,1.92,32.38,18,1.92,32.38,43.79,81.28,5.89,38.44,81.28,5.89,1.53,0,244.29,21.11,2.05,9.23,3.02,11.33,255.91,97.58,47.9,101.7,14.57,21.42,8.37,13.42,17.26,9.89,14.17,13.56,11.79,9.55,0.09274,0.16107,0.44439,0.6188,7.11,9.25,20.16,21.65,1.3795,1.4635,1.7707,1.8169,1.1191,1.1992,1.558,1.7825,0.1283,0.1733,0.3473,0.365
737164,2018-04-14 00:00:00,Lane,90.13,91.17,89.26,100.08,5.13,-3.8,16.2,5.39,-3.8,16.2,76.87,97.41,31.46,75.37,97.41,31.46,0.25,2.03,67.3,5.82,7.66,18.64,9.93,22.66,317.84,27.66,318.37,27.16,10.75,15.25,5.49,11.85,15.12,8.4,11.21,11.79,12.08,10.23,0.07816,0.14928,0.44251,0.62924,6.73,9.04,20.09,21.7,1.3638,1.4553,1.7691,1.8192,1.1004,1.1846,1.5557,1.7958,0.12,0.1691,0.3465,0.3656
737165,2018-04-15 00:00:00,Lane,91.57,92.04,91.07,102.16,-1.56,-6.73,4.77,-1.67,-6.73,4.77,62.79,83.9,40.95,62.42,83.9,40.95,0.22,0,229.52,19.83,10.65,21.01,13.56,24.97,334.33,13.91,335.43,13.01,4.97,7.93,2.9,6.86,8.4,5.69,5.64,6.45,8.65,10.19,0.06587,0.12422,0.39621,0.62377,6.43,8.65,19.34,21.58,1.3506,1.4395,1.7494,1.8163,1.0846,1.1536,1.4971,1.7889,0.1131,0.1613,0.3371,0.3643
737166,2018-04-16 00:00:00,Lane,92.04,92.25,91.82,102.62,1.74,-8.09,14.02,2.03,-8.09,14.02,43.5,77.92,14.21,40.72,77.92,14.21,0.53,0,306.64,26.49,4.16,11.84,5.51,13.05,338.96,48.19,342.31,50.35,6.38,13.74,0.42,6.83,10.82,3.55,6.46,6.52,7.37,9.35,0.06857,0.12334,0.37795,0.60349,6.47,8.6,18.95,21.29,1.3525,1.4374,1.7395,1.8084,1.0881,1.1525,1.474,1.7629,0.114,0.1601,0.3321,0.3609
737167,2018-04-17 00:00:00,Lane,91.55,92.14,90.9,101.93,5.96,-6.59,19.18,6.18,-6.59,19.18,45.06,82.4,17.21,42.13,82.4,17.21,0.71,0,294.99,25.49,4.98,12.56,6.13,13.13,115.97,33.22,115.91,25.39,8.78,15.85,2.55,8.55,12.45,5.04,8.68,8.49,8.21,8.88,0.0715,0.13034,0.38518,0.5924,6.53,8.69,18.97,21.09,1.3554,1.4415,1.7407,1.8034,1.0918,1.1611,1.4831,1.7488,0.1154,0.162,0.3324,0.3586
737168,2018-04-18 00:00:00,Lane,90.43,91.18,89.43,100.41,12.47,-3.66,33.13,12.62,-3.66,33.13,42.14,81.85,2.42,40.95,81.85,2.42,1.3,0,290.98,25.14,6.69,26.52,8.43,31.03,77.61,81.74,85.41,76.85,12.23,19.09,5.33,11.15,15.23,7.26,11.87,11.24,9.77,8.94,0.07356,0.13925,0.3968,0.59181,6.59,8.82,19.06,21.03,1.358,1.4469,1.7436,1.8022,1.0945,1.1722,1.4978,1.748,0.1168,0.1646,0.3336,0.3578
737169,2018-04-19 00:00:00,Lane,91.96,92.55,91.09,102.1,9.1,0.76,17.7,9.18,0.76,17.7,40.82,66.68,17.08,40.23,66.68,17.08,0.79,0,301.22,26.03,7.34,16.56,9.45,20.17,329.49,38.31,333.5,40.04,12.3,17,8.27,12.02,14.29,9.64,12.26,12.07,11.1,9.44,0.0673,0.13861,0.40322,0.59787,6.44,8.78,19.08,21.02,1.3514,1.4459,1.7445,1.8026,1.0865,1.1714,1.5059,1.7557,0.1134,0.1639,0.3337,0.3577
737170,2018-04-20 00:00:00,Lane,92.55,92.94,92.21,102.94,7.24,-5.71,17.7,8.18,-5.71,17.7,49.34,84.58,22.12,47.47,84.58,22.12,0.67,0,299.26,25.86,4.17,11.72,5.11,13.07,129.66,76.46,129.96,68.28,11.82,18.57,5.58,11.49,15.11,7.99,11.69,11.5,10.81,9.86,0.06227,0.13376,0.39305,0.6007,6.32,8.7,18.84,20.97,1.346,1.4423,1.7385,1.802,1.08,1.1654,1.4931,1.7594,0.1107,0.1621,0.3306,0.3571
