MATLAB_DATE,TIMESTAMP,STATION,PRESSUREAVG,PRESSUREMAX,PRESSUREMIN,SLPAVG,TEMP2MAVG,TEMP2MMIN,TEMP2MMAX,TEMP10MAVG,TEMP10MMIN,TEMP10MMAX,RELHUM2MAVG,RELHUM2MMAX,RELHUM2MMIN,RELHUM10MAVG,RELHUM10MMAX,RELHUM10MMIN,VPDEFAVG,PRECIP,SRAVG,SR,WSPD2MAVG,WSPD2MMAX,WSPD10MAVG,WSPD10MMAX,WDIR2M,WDIR2MSTD,WDIR10M,WDIR10MSTD,SOILTMP5AVG,SOILTMP5MAX,SOILTMP5MIN,SOILTMP10AVG,SOILTMP10MAX,SOILTMP10MIN,SOILTMP5AVG655,SOILTMP10AVG655,SOILTMP20AVG655,SOILTMP50AVG655,SOILEC5CM,SOILEC10CM,SOILEC20CM,SOILEC50CM,SOILKA5CM,SOILKA10CM,SOILKA20CM,SOILKA50CM,SOILPA5CM,SOILPA10CM,SOILPA20CM,SOILPA50CM,SOILVR5CM,SOILVR10CM,SOILVR20CM,SOILVR50CM,VWC5CM,VWC10CM,VWC20CM,VWC50CM
737213,2018-06-02 00:00:00,Hodgeman,92.57,92.88,92.21,100.38,27.32,19.47,35.1,27.44,19.47,35.1,68.34,99.83,33.78,66.39,99.83,33.78,1.44,0,272.37,23.53,4.16,10.54,6.35,13.35,123.39,21.93,135,21,25.96,31.43,21.98,25.09,28.05,22.6,26.17,25.22,23.89,20.92,0.19277,0.30238,0.31005,0.73315,13.52,18.48,14.98,26.44,1.5995,1.7155,1.6366,1.9184,1.2442,1.3806,1.3956,1.9243,0.2515,0.3257,0.2755,0.414
737214,2018-06-03 00:00:00,Hodgeman,93.53,94.05,92.26,101.5,21.31,10.84,26.29,21.87,10.84,26.29,53.14,86.13,21.76,48.83,86.13,21.76,1.31,0,300.69,25.98,4.2,14.74,5.94,18.74,329.36,36.61,336.95,33.69,24.98,30.54,21.1,24.87,27.53,22.8,25.25,25.04,24.16,21.38,0.16569,0.28064,0.30622,0.73714,10.71,16.09,14.57,26.52,1.5207,1.6598,1.6265,1.9202,1.2098,1.3531,1.3907,1.9294,0.2016,0.2921,0.269,0.4148
737215,2018-06-04 00:00:00,Hodgeman,93.93,94.25,93.55,102.09,20,8.24,29.09,20.46,8.24,29.09,53.45,92.11,19.06,48.31,92.11,19.06,1.43,0,280.42,24.23,1.18,7.96,2.37,8.7,133.46,49.45,159.52,56.37,23.41,29.94,18.12,23.33,26.65,20.15,23.78,23.51,23.1,21.49,0.13397,0.24176,0.28708,0.732,8.52,14.02,14.01,26.44,1.4518,1.6065,1.6105,1.9183,1.1695,1.304,1.3661,1.9228,0.1584,0.26,0.2599,0.414
737216,2018-06-05 00:00:00,Hodgeman,93.3,93.72,92.87,101.3,22.79,16.44,29.64,23.11,16.44,29.64,52.63,85.58,29.75,48.58,85.58,29.75,1.45,0.25,256.8,22.19,3.76,11.94,5.74,15.05,116.35,25.91,127.9,25.31,23.81,29.18,20.7,23.54,26.1,21.6,24.26,23.73,23.11,21.4,0.11222,0.20914,0.27329,0.72068,7.08,12.4,13.61,26.22,1.4017,1.5615,1.5993,1.9135,1.1419,1.2628,1.3485,1.9083,0.1276,0.2326,0.2534,0.412
737217,2018-06-06 00:00:00,Hodgeman,92.93,93.13,92.69,100.86,24.41,15.76,33.6,24.69,15.76,33.6,68.04,97.85,32.48,64.92,97.85,32.48,1.26,0,288.18,24.9,2.07,7.39,3.59,9.04,126.01,21.01,139.78,18.67,25.31,32.41,19.96,24.42,28.16,21.18,25.62,24.57,23.39,21.4,0.0955,0.17481,0.25558,0.70837,6.25,11.08,13.23,25.99,1.3701,1.5218,1.5876,1.9084,1.1207,1.2195,1.3258,1.8926,0.109,0.2087,0.247,0.4099
737218,2018-06-07 00:00:00,Hodgeman,92.9,93.2,92.7,100.74,26.86,19.05,34.49,26.9,19.05,34.49,65.44,99.77,28.38,63.83,99.77,28.38,1.51,0,263.4,22.76,3.42,9.76,5.19,13.72,114.52,35.87,127.4,35.52,26.34,32.23,22.27,25.38,28.42,22.99,26.54,25.46,24.15,21.61,0.08377,0.14715,0.23726,0.69945,5.77,10.1,12.9,25.79,1.3504,1.4903,1.5768,1.904,1.1059,1.1847,1.3023,1.8812,0.098,0.1901,0.2413,0.408
737219,2018-06-08 00:00:00,Hodgeman,93.16,93.41,92.7,101.09,22.65,15.26,29.3,22.71,15.26,29.3,76.57,99.76,52.7,73.77,99.76,52.7,0.75,14.73,209.35,18.09,3.31,15.99,5.11,21.56,102.68,46.87,112.96,48,24.68,29.8,20.33,24.47,26.83,22.09,24.89,24.5,23.95,21.87,0.18058,0.19791,0.22474,0.6963,13.04,12.78,12.63,25.72,1.5846,1.5701,1.5684,1.9025,1.2287,1.2486,1.2863,1.8772,0.2428,0.2392,0.2367,0.4073
737220,2018-06-09 00:00:00,Hodgeman,93.24,93.52,93,101.15,25.77,15.89,34.83,25.84,15.89,34.83,63.09,98.94,29.95,61.18,98.94,29.95,1.56,0,283.64,24.51,2.91,10.23,4.55,13.9,138.03,37.12,150.33,32.26,26.03,32.59,21.01,25.24,28.97,22.01,26.4,25.46,24.2,21.95,0.16321,0.19193,0.21988,0.6952,10.69,12.08,12.58,25.68,1.5197,1.5511,1.5666,1.9017,1.2066,1.2411,1.2801,1.8758,0.201,0.227,0.2359,0.407
737221,2018-06-10 00:00:00,Hodgeman,93,93.36,92.61,100.82,28.23,18.1,35.99,28.59,18.1,35.99,47.64,92.03,19.98,44.31,92.03,19.98,2.37,0,295.52,25.53,3.62,10.09,5.67,14.11,155.99,33.22,167.73,29.39,26.55,32.71,21.79,25.79,29.14,22.81,27.27,26.21,24.86,22.2,0.12809,0.16997,0.21178,0.69094,7.86,10.99,12.46,25.6,1.4296,1.5188,1.5624,1.8999,1.1621,1.2134,1.2697,1.8704,0.1443,0.2072,0.2338,0.4062
737222,2018-06-11 00:00:00,Hodgeman,92.4,92.8,92,100.12,29.78,22.19,37.42,30.03,22.19,37.42,41.41,66.57,17.86,39.65,66.57,17.86,2.7,0,232.94,20.13,5.38,11.58,8.03,17.05,156.33,14.65,167.68,12.03,26.23,30.21,22.84,25.66,27.67,23.64,27.02,26.12,25.04,22.47,0.09176,0.13647,0.19832,0.68198,6.16,10,12.16,25.41,1.3659,1.486,1.5527,1.8957,1.116,1.1712,1.2525,1.8589,0.1069,0.1883,0.2284,0.4044
737223,2018-06-12 00:00:00,Hodgeman,92.55,93.08,92.16,100.33,26.19,20.96,31.62,26.3,20.96,31.62,53.52,78.35,36.44,51.97,78.35,36.44,1.68,0,291.77,25.21,3.52,9.92,5.26,13.23,345.39,86.25,347.5,86.27,27.23,33.77,22.69,26.25,29.58,23.52,27.4,26.42,25.09,22.62,0.07408,0.11064,0.18495,0.66764,5.53,9.32,11.72,25.07,1.3394,1.4618,1.5392,1.8884,1.0936,1.1387,1.2354,1.8407,0.0925,0.1748,0.2205,0.4011
737224,2018-06-13 00:00:00,Hodgeman,93.12,93.35,92.87,101.02,24.9,15.38,33.74,24.82,15.38,33.74,71.6,99.76,38.42,70.77,99.76,38.42,1.14,0,281.66,24.34,1.79,9.11,3.18,11.68,22.25,47.65,30.59,50.99,27.63,34.32,22.12,26.53,30.02,23.28,27.82,26.64,25.25,22.77,0.0662,0.09725,0.17463,0.65465,5.27,8.88,11.32,24.74,1.3274,1.4463,1.5268,1.8812,1.0837,1.1219,1.2222,1.8241,0.0861,0.1659,0.2132,0.3979
737225,2018-06-14 00:00:00,Hodgeman,93.31,93.77,92.97,101.21,25.45,19.6,33.74,25.52,19.6,33.74,63.99,93.08,24.76,62.86,93.08,24.76,1.36,0,215.97,18.66,3.13,10.96,5.06,13.78,78.94,69.34,84.79,70.41,26.86,31.64,23.94,26.29,28.41,24.57,27.2,26.51,25.52,22.99,0.06031,0.08965,0.16743,0.64375,5.07,8.57,10.99,24.44,1.3183,1.4354,1.5168,1.8747,1.0762,1.1123,1.213,1.8102,0.0813,0.1596,0.2072,0.3949
737226,2018-06-15 00:00:00,Hodgeman,92.79,93.15,92.43,100.57,29.8,23.05,37.36,29.8,23.05,37.36,41.54,63.46,19.5,40.47,63.46,19.5,2.71,0,291.04,25.15,5.72,12.41,8.44,16.31,160.06,19.19,171.24,16.8,28.46,35.58,23.47,26.92,30.45,24.07,28.67,27.1,25.57,23.11,0.05772,0.08493,0.16037,0.62858,4.96,8.39,10.65,24.05,1.3136,1.4288,1.5062,1.8661,1.0729,1.1064,1.204,1.7909,0.0789,0.1558,0.2007,0.3909
737227,2018-06-16 00:00:00,Hodgeman,92.56,92.82,92.28,100.28,30.27,22.91,37.49,30.21,22.91,37.49,37.16,54.85,20.53,36.56,54.85,20.53,2.93,0,287.62,24.85,6.48,14.21,9.52,18.52,151.08,17.53,162.59,14.97,29.05,35.87,24.11,27.5,30.74,24.7,29.34,27.8,26.19,23.34,0.05279,0.08008,0.15506,0.61315,4.79,8.21,10.36,23.65,1.3056,1.4222,1.4973,1.8574,1.0667,1.1003,1.1972,1.7713,0.0747,0.1521,0.1953,0.3868
737228,2018-06-17 00:00:00,Hodgeman,92.67,92.95,92.44,100.42,28.16,20.42,34.28,28.02,20.42,34.28,48.71,86.27,31.59,48.54,86.27,31.59,2.08,0,218.96,18.92,6.21,13.15,9.07,16.58,152.26,20.06,164.23,17.57,28.38,32.64,24.69,27.19,29.22,25.18,28.69,27.52,26.29,23.6,0.04681,0.07505,0.14911,0.60138,4.59,8.03,10.08,23.28,1.2959,1.4153,1.4882,1.8494,1.0591,1.094,1.1896,1.7563,0.0698,0.1481,0.1898,0.3829
737229,2018-06-18 00:00:00,Hodgeman,92.94,93.15,92.72,100.8,24.45,19.37,33.26,24.49,19.37,33.26,76.84,95.5,39.04,75.05,95.5,39.04,0.85,3.81,172.27,14.88,4.68,13.88,6.82,17.64,163.49,19.98,174.43,17.95,26.65,31.5,23.58,26.26,28.25,24.68,27.09,26.63,25.89,23.72,0.04249,0.0716,0.14459,0.59262,4.47,7.89,9.91,23.03,1.2897,1.4103,1.4826,1.844,1.0537,1.0897,1.1839,1.7452,0.0668,0.1453,0.1865,0.3803
737230,2018-06-19 00:00:00,Hodgeman,93.09,93.3,92.87,100.93,27.85,21.71,35.17,27.72,21.71,35.17,59.7,85.45,26.2,58.61,85.45,26.2,1.75,0.25,265.31,22.92,4.13,9.64,6.21,12.88,160.15,20.88,171.18,18.79,27.95,35.29,23.01,26.73,30.29,23.97,28.09,26.94,25.69,23.67,0.0446,0.07117,0.14214,0.58453,4.54,7.88,9.81,22.85,1.2932,1.4097,1.4795,1.8397,1.0563,1.0891,1.1807,1.7349,0.0686,0.145,0.1847,0.3783
737231,2018-06-20 00:00:00,Hodgeman,93.06,93.42,92.57,100.87,26.71,16.76,35.24,26.47,16.76,35.24,63.75,97.75,31.39,63.45,97.75,31.39,1.55,2.54,234.87,20.29,3.51,19.76,5.36,27.3,136.59,60.26,148.29,60.68,28.49,35.63,23.4,27.49,31.1,24.55,28.72,27.62,26.28,23.78,0.04606,0.07023,0.14121,0.57645,4.6,7.85,9.75,22.6,1.2959,1.4086,1.4775,1.8343,1.0582,1.0879,1.1795,1.7247,0.07,0.1444,0.1835,0.3756
737232,2018-06-21 00:00:00,Hodgeman,93.25,93.53,92.98,101.22,22.34,16.44,30.25,22.09,16.44,30.25,68.36,99.83,33.98,67.79,99.83,33.98,1.08,3.56,265.91,22.97,2.61,7.88,4,9.64,318.57,46.27,323.89,45.91,27.17,35.28,22.24,26.77,30.37,23.74,27.35,27.07,26.08,23.93,0.04651,0.06854,0.13862,0.57215,4.64,7.78,9.68,22.49,1.2979,1.4061,1.475,1.8317,1.0587,1.0858,1.1762,1.7192,0.0711,0.143,0.182,0.3744
737233,2018-06-22 00:00:00,Hodgeman,93.34,93.58,93.05,101.35,21.98,13.98,30.05,21.96,13.98,30.05,58.99,97.1,30.29,57.19,97.1,30.29,1.35,0,296.29,25.6,2.82,9.76,4.47,11.78,302.14,26.92,310.48,28.28,26.54,34.66,20.92,26.12,29.93,22.84,26.95,26.46,25.64,23.92,0.04728,0.06726,0.1359,0.56678,4.68,7.73,9.6,22.36,1.2997,1.4041,1.4723,1.8288,1.0597,1.0842,1.1728,1.7124,0.0721,0.1418,0.1805,0.373
737234,2018-06-23 00:00:00,Hodgeman,93,93.36,92.34,101,20.6,14.8,32.37,20.57,14.8,32.37,67.77,99.83,27.97,66.09,99.83,27.97,1.05,10.92,232.86,20.12,1.78,16.54,3.02,24.79,32.77,71.06,46.02,75.32,25.53,34.46,21.19,25.54,30.02,22.85,26.12,25.91,25.43,23.84,0.06684,0.06566,0.13367,0.55969,5.62,7.71,9.53,22.18,1.3364,1.4031,1.4698,1.8246,1.0845,1.0822,1.1699,1.7034,0.0931,0.1414,0.1791,0.371
737235,2018-06-24 00:00:00,Hodgeman,92.87,93.36,92.54,100.88,21.91,12.2,33.05,21.76,12.2,33.05,70.84,99.83,27.7,69.68,99.83,27.7,1.09,32.26,270.39,23.36,1.91,15.95,3.22,24.26,224.83,83.85,230.72,84.96,25.67,33.84,18.14,25.22,29.9,21.22,26.12,25.61,24.9,23.68,0.13798,0.07595,0.1324,0.55576,8.97,8.31,9.5,22.09,1.4633,1.4229,1.4687,1.8226,1.1746,1.0952,1.1683,1.6984,0.1654,0.1534,0.1785,0.3701
737236,2018-06-25 00:00:00,Hodgeman,92.93,93.6,92.15,100.91,20.94,14.28,28.89,21.04,14.28,28.89,70.88,99.79,40.06,67.61,99.79,40.06,0.87,30.99,219.7,18.98,3.58,13.37,5.56,19.13,67.98,70.78,79.56,72.45,23.07,29.5,18.88,23.35,26.36,21.47,23.71,23.89,24.2,23.52,0.25144,0.34592,0.15361,0.55679,19.9,21.67,9.74,22.18,1.7542,1.7833,1.479,1.8243,1.3188,1.4359,1.1954,1.6997,0.3434,0.3622,0.1832,0.371
737237,2018-06-26 00:00:00,Hodgeman,93.18,93.34,92.9,101.24,20.07,12.89,27.08,20.27,12.89,27.08,73.19,99.01,41.5,69.58,99.01,41.5,0.79,0.51,257.5,22.25,2.4,8.57,3.95,11.94,275.08,64.96,276.55,67.75,24.1,30.71,18.98,23.57,26.82,20.6,24.25,24.02,23.66,23.17,0.25903,0.38562,0.45408,0.55823,20.55,25.03,17.57,22.22,1.7692,1.8546,1.71,1.8253,1.3285,1.4862,1.581,1.7015,0.3519,0.4006,0.3124,0.3715
737238,2018-06-27 00:00:00,Hodgeman,92.96,93.16,92.69,100.88,25.46,17.66,36.4,25.6,17.66,36.4,75.51,96.45,32.62,72.98,96.45,32.62,1.07,0,268.94,23.24,1.03,4.8,2.48,7.72,80.38,59.56,92.24,76.02,25.94,32.38,21.28,25.06,28.44,22.24,26.17,25.43,24.39,23.04,0.24821,0.37752,0.49232,0.55959,18.47,23.46,20.47,22.24,1.7231,1.824,1.7748,1.8257,1.3147,1.4759,1.6304,1.7033,0.3257,0.3849,0.3511,0.3716
737239,2018-06-28 00:00:00,Hodgeman,92.83,92.98,92.64,100.59,28.9,18.79,37.97,29.45,18.79,37.97,60.66,99.8,27.02,56.68,99.8,27.02,2.01,0,294.21,25.42,1.95,7.06,3.73,10.17,174.84,40.34,182.56,34.75,28.07,34.83,22.85,26.92,30.44,23.8,28.55,27.46,25.91,23.33,0.241,0.38071,0.502,0.56614,15.97,21.9,20.55,22.34,1.6644,1.7934,1.7775,1.8283,1.3055,1.4799,1.6429,1.7116,0.29,0.3678,0.3521,0.3727
737240,2018-06-29 00:00:00,Hodgeman,92.76,92.95,92.54,100.51,29.76,20.52,36.61,30.22,20.52,36.61,44.12,76.71,15.54,41.32,76.71,15.54,2.62,0,301.32,26.03,4.78,12.41,7.23,16.66,170.78,23.19,181.93,21.14,27.81,33.53,23.51,27.08,29.9,24.52,28.56,27.74,26.57,23.87,0.21039,0.3658,0.49512,0.57522,12.56,19.79,19.91,22.54,1.5762,1.749,1.7639,1.833,1.2666,1.461,1.634,1.7231,0.2349,0.3427,0.3442,0.375
737241,2018-06-30 00:00:00,Hodgeman,92.65,92.89,92.44,100.38,29.78,24.48,35.65,29.86,24.48,35.65,46.13,68.24,29.34,44.89,68.24,29.34,2.38,0,275.4,23.79,6.19,13.03,9.2,18.11,147.04,20.4,158.35,17.68,27.63,32.83,23.94,26.94,29.41,24.8,28.52,27.67,26.64,24.21,0.17421,0.34507,0.47953,0.58056,9.65,17.77,19.06,22.66,1.4917,1.704,1.7451,1.8358,1.2206,1.4347,1.6139,1.7299,0.1811,0.3162,0.3335,0.3763
737242,2018-07-01 00:00:00,Hodgeman,92.75,93.3,92.49,100.53,27.24,17.25,32.78,27.16,17.25,32.78,55.62,90.64,38.63,54.44,90.64,38.63,1.72,0.25,251.74,21.75,4.74,12.05,7.14,16.17,139.78,44.52,152.22,43.35,27.89,33.11,24.29,27.18,29.67,25.04,28.58,27.74,26.77,24.43,0.14006,0.32322,0.46357,0.58345,7.76,16,18.15,22.75,1.4289,1.6623,1.7243,1.8377,1.1772,1.407,1.5933,1.7336,0.1423,0.2909,0.3214,0.3772
737243,2018-07-02 00:00:00,Hodgeman,93.36,93.56,93.06,101.34,22.2,14.66,30.59,22.45,14.66,30.59,61.24,97.03,25.99,58.45,97.03,25.99,1.26,0,294.24,25.42,1.91,9.72,3.15,13.27,0,56.32,22.11,71.01,27.19,33.72,22.97,26.76,29.7,24.32,27.98,27.35,26.6,24.58,0.11227,0.29086,0.44361,0.58687,6.7,14.37,17.09,22.83,1.3892,1.6205,1.6995,1.8396,1.142,1.366,1.5675,1.7379,0.1193,0.2656,0.3068,0.3781
737244,2018-07-03 00:00:00,Hodgeman,93.28,93.54,92.92,101.19,26.07,14.53,34.49,26.24,14.53,34.49,70.56,98.53,40.4,68.93,98.53,40.4,1.29,0,258.8,22.36,3.18,9.66,4.99,12.64,122.52,34.55,130.99,31.1,27.6,33.78,22.88,26.74,29.72,24.19,27.95,27.1,26.38,24.61,0.09484,0.24984,0.41237,0.58705,6.12,13,16.02,22.81,1.3653,1.5819,1.6724,1.8393,1.1199,1.3142,1.5272,1.7381,0.106,0.243,0.2912,0.3779
737245,2018-07-04 00:00:00,Hodgeman,93.1,93.36,92.89,100.89,28.84,20.56,35.44,28.84,20.56,35.44,52.66,93.24,27.49,51,93.24,27.49,2.15,0,269.13,23.25,3.4,9.21,5.4,13.62,138.47,29.81,151.65,25.46,28.5,34.3,24.5,27.52,30.11,25.37,29.11,27.95,26.9,24.7,0.08286,0.20335,0.37166,0.58851,5.72,11.72,14.93,22.84,1.3483,1.5429,1.6427,1.8399,1.1047,1.2555,1.4748,1.74,0.0968,0.2205,0.2746,0.3782
737246,2018-07-05 00:00:00,Hodgeman,93.6,94.11,93.21,101.42,29.24,23.25,36.2,29.08,23.25,36.2,51.7,77.12,26.61,50.87,77.12,26.61,2.17,0,285.13,24.64,4.26,11.07,6.61,13.07,125.14,19.37,137.32,16.85,29,35.1,24.99,27.86,30.64,25.63,29.55,28.27,27.18,24.9,0.07202,0.16032,0.31081,0.59143,5.4,10.52,13.84,22.88,1.3341,1.5043,1.6093,1.8411,1.091,1.2012,1.3966,1.7437,0.0894,0.1983,0.2571,0.3787
737247,2018-07-06 00:00:00,Hodgeman,94.47,94.89,93.97,102.46,23.99,19.05,33.19,24.03,19.05,33.19,79.4,99.53,35.42,77.83,99.53,35.42,0.77,0.76,193.1,16.68,2.46,10.53,4.15,14.48,65.08,54.02,72.7,56.53,27.92,34.13,24.98,27.35,29.42,25.65,28.24,27.69,27.08,25.08,0.06242,0.13405,0.25926,0.59398,5.13,9.78,13.07,23,1.3212,1.4791,1.5839,1.8436,1.0789,1.1682,1.3305,1.7469,0.0828,0.1839,0.2443,0.38
737248,2018-07-07 00:00:00,Hodgeman,94.47,94.8,94.11,102.52,23.53,18.85,31.14,23.67,18.85,31.14,80.18,99.8,46.55,77.44,99.8,46.55,0.7,42.67,186.37,16.1,1.17,10.7,2.31,14.99,34.93,70.56,51.84,77.4,25.92,30.4,21.21,25.83,27.84,23.18,26.27,26.16,26.12,25.04,0.20172,0.30765,0.28971,0.59562,15.56,19.36,13.08,23.07,1.6324,1.7233,1.5879,1.8449,1.2557,1.3875,1.3695,1.749,0.2709,0.327,0.2444,0.3807
737249,2018-07-08 00:00:00,Hodgeman,94.04,94.34,93.69,102.02,24.95,17.25,31.96,25.12,17.25,31.96,73.13,99.85,42.52,70.16,99.85,42.52,1.06,0,252.06,21.78,1.77,7.31,3.1,9.68,117.76,40,135.61,36.22,26.71,32.22,22.56,26.23,28.86,23.86,26.79,26.44,25.99,24.81,0.22798,0.35674,0.33911,0.59397,17.02,21.81,13.83,23.02,1.6883,1.7898,1.6128,1.844,1.289,1.4495,1.433,1.7469,0.3057,0.3668,0.257,0.3802
737250,2018-07-09 00:00:00,Hodgeman,93.86,94.02,93.66,101.79,25.6,18.24,32.75,25.73,18.24,32.75,60.06,94.31,29.3,57.1,94.31,29.3,1.53,0,286.14,24.72,2.21,7.7,3.88,10.39,129.87,34.08,144.71,29.16,26.93,33.17,22.94,26.49,29.36,24.19,27.59,27.04,26.38,24.81,0.20528,0.34292,0.34815,0.5951,14.31,20.11,14.03,23.05,1.6208,1.7538,1.6186,1.8445,1.2601,1.432,1.4446,1.7484,0.2645,0.3467,0.2602,0.3805
737251,2018-07-10 00:00:00,Hodgeman,93.99,94.2,93.77,101.96,25.9,17.49,34.86,26.22,17.49,34.86,58.95,91.31,26.4,55.32,91.31,26.4,1.65,0,290.17,25.07,1.22,5.29,2.65,6.98,132.6,47.6,144.1,45.7,26.95,33.34,22.37,26.49,29.59,23.81,27.91,27.23,26.55,24.9,0.18344,0.3278,0.34553,0.59704,11.62,18.23,13.96,23.1,1.5483,1.7124,1.6168,1.8456,1.2323,1.4128,1.4412,1.7508,0.2185,0.3225,0.2592,0.381
737252,2018-07-11 00:00:00,Hodgeman,93.77,94.08,93.38,101.69,26.7,18.24,34.28,27.04,18.24,34.28,58.01,90,30.6,53.84,90,30.6,1.72,0,255.19,22.05,1.48,6.25,2.9,8.74,136.49,45.63,153.73,36.25,27.17,32.21,23.3,26.78,29.17,24.53,28.16,27.52,26.84,25,0.15909,0.31064,0.33806,0.59927,9.33,16.4,13.8,23.09,1.4801,1.67,1.612,1.8457,1.2014,1.3911,1.4316,1.7537,0.1748,0.2968,0.2566,0.381
737253,2018-07-12 00:00:00,Hodgeman,93.47,93.69,93.15,101.32,28.03,19.87,34.97,27.96,19.87,34.97,58.33,90.61,33.16,56.65,90.61,33.16,1.8,0,278.34,24.05,2.77,8.23,4.69,10.92,129.15,24.65,141.48,20.7,27.76,33.34,24.01,27.17,29.75,25.02,28.78,27.91,27.06,25.11,0.13058,0.28273,0.31502,0.6011,7.56,14.46,13.53,23.15,1.4209,1.6217,1.6025,1.847,1.1652,1.3558,1.402,1.756,0.1381,0.2671,0.2521,0.3815
737254,2018-07-13 00:00:00,Hodgeman,93.44,93.59,93.18,101.26,28.74,21.41,36.06,28.72,21.41,36.06,54.68,84.8,30.57,53.03,84.8,30.57,2,0,256.02,22.12,2.9,10.13,4.78,14.19,133.72,33.92,145.45,29.61,28,32.92,24.67,27.48,29.67,25.59,29.19,28.28,27.41,25.29,0.10241,0.23183,0.2774,0.60408,6.38,12.51,13.16,23.27,1.376,1.5671,1.5885,1.8496,1.1295,1.2914,1.3537,1.7598,0.112,0.2344,0.2458,0.3829
737255,2018-07-14 00:00:00,Hodgeman,93.49,93.72,93.18,101.36,25.95,18.92,35.65,26.11,18.92,35.65,67.12,98.84,30.36,64.37,98.84,30.36,1.38,16.26,183.13,15.82,2.17,11.51,3.74,14.03,150.45,50.93,161.94,48.08,26.88,31.14,23.98,26.84,28.64,25.47,27.97,27.61,27.17,25.43,0.09785,0.17882,0.23976,0.60654,6.74,11.05,12.77,23.34,1.3832,1.5216,1.5738,1.8511,1.1237,1.2245,1.3055,1.7629,0.1181,0.2083,0.2391,0.3836
737256,2018-07-15 00:00:00,Hodgeman,93.52,93.75,93.23,101.46,24.56,19.46,31.14,24.48,19.46,31.14,80.66,99.84,53.52,79.49,99.84,53.52,0.73,0.25,236.64,20.45,1.17,7.27,2.48,9.51,68.88,38.66,75.59,41.79,27.05,31.7,23.8,26.64,29.12,24.69,27.24,27.04,26.61,25.35,0.20059,0.17778,0.22238,0.60598,14.23,11.48,12.55,23.33,1.6181,1.5333,1.5661,1.8509,1.2541,1.2232,1.2833,1.7622,0.263,0.2163,0.2354,0.3835
737257,2018-07-16 00:00:00,Hodgeman,93.39,93.67,93.13,101.27,25.75,20.25,34.56,25.86,20.25,34.56,74.71,98.98,36.78,72.28,98.98,36.78,1.08,14.99,251.89,21.76,1.28,7.8,2.76,10.98,71.28,45.95,79.29,48.77,27.36,33.13,24.03,27.05,29.77,25.03,28.11,27.61,26.94,25.29,0.18075,0.18669,0.22172,0.60552,12.14,11.84,12.59,23.33,1.5605,1.5437,1.5671,1.8507,1.2289,1.2345,1.2824,1.7616,0.2266,0.2225,0.2361,0.3834
737258,2018-07-17 00:00:00,Hodgeman,93.56,93.74,93.33,101.48,25.44,20.01,31.76,25.55,20.01,31.76,76.79,98.2,43.82,74.28,98.2,43.82,0.9,0,223.3,19.29,1.56,5.53,3.22,8.19,69.76,45.54,77.31,45.79,27.12,31.62,23.94,26.8,28.75,24.95,27.24,27.06,26.72,25.35,0.20887,0.23269,0.2194,0.60787,15.15,14.6,12.58,23.37,1.6417,1.6198,1.5664,1.8517,1.2646,1.2925,1.2794,1.7646,0.2776,0.2695,0.2359,0.3839
737259,2018-07-18 00:00:00,Hodgeman,93.52,93.8,93.28,101.42,25.65,19.6,33.26,25.72,19.6,33.26,72.22,96.55,41.43,69.99,96.55,41.43,1.07,0,233.13,20.14,1.96,14.56,3.93,17.88,82.31,42.6,92.08,50.65,27.23,32.1,24.23,26.9,29.13,25.09,27.69,27.34,26.78,25.34,0.17503,0.22172,0.21863,0.60804,11.83,13.37,12.55,23.37,1.5525,1.5879,1.5656,1.8517,1.2216,1.2787,1.2785,1.7648,0.2219,0.2492,0.2354,0.3839
737260,2018-07-19 00:00:00,Hodgeman,93.3,93.56,92.98,101.15,26.88,21.44,34.97,26.84,21.44,34.97,72.42,99.8,37.33,70.47,99.8,37.33,1.17,0,256.19,22.13,0.94,5.02,2.21,7.27,89.92,65.27,111.92,73.92,28.32,33.62,25.16,27.67,30.2,25.77,29.19,28.37,27.39,25.43,0.14468,0.20324,0.21816,0.60977,8.78,12.04,12.57,23.36,1.461,1.5515,1.5661,1.8518,1.1831,1.2553,1.2779,1.767,0.1635,0.2263,0.2357,0.3838
737261,2018-07-20 00:00:00,Hodgeman,93.02,93.23,92.74,100.82,28.12,19.43,38.11,28.42,19.43,38.11,65.32,95.63,24.49,61.95,95.63,24.49,1.67,0,252.79,21.84,1.59,15.23,3.35,22.3,144.18,70.87,154.22,66.32,28.13,33.1,24.53,27.73,29.95,25.67,29.23,28.54,27.74,25.68,0.10627,0.16741,0.20884,0.61393,6.7,10.76,12.46,23.45,1.3878,1.512,1.562,1.8539,1.1344,1.2102,1.2659,1.7723,0.1193,0.2029,0.2338,0.3848
737262,2018-07-21 00:00:00,Hodgeman,93.08,93.69,92.85,100.87,27.93,19.5,36.67,28.07,19.5,36.67,70.12,99.8,37.06,68.28,99.8,37.06,1.48,3.56,255.5,22.08,2.08,10.96,4.15,16.97,68.69,52.33,75.42,50.14,28.09,32.92,24.67,27.7,29.85,25.74,29.2,28.53,27.76,25.84,0.08357,0.13576,0.19271,0.61651,5.83,9.83,12.21,23.55,1.3524,1.481,1.5533,1.856,1.1056,1.1703,1.2453,1.7756,0.0993,0.185,0.2293,0.3858
