MATLAB_DATE,TIMESTAMP,STATION,PRESSUREAVG,PRESSUREMAX,PRESSUREMIN,SLPAVG,TEMP2MAVG,TEMP2MMIN,TEMP2MMAX,TEMP10MAVG,TEMP10MMIN,TEMP10MMAX,RELHUM2MAVG,RELHUM2MMAX,RELHUM2MMIN,RELHUM10MAVG,RELHUM10MMAX,RELHUM10MMIN,VPDEFAVG,PRECIP,SRAVG,SR,WSPD2MAVG,WSPD2MMAX,WSPD10MAVG,WSPD10MMAX,WDIR2M,WDIR2MSTD,WDIR10M,WDIR10MSTD,SOILTMP5AVG,SOILTMP5MAX,SOILTMP5MIN,SOILTMP10AVG,SOILTMP10MAX,SOILTMP10MIN,SOILTMP5AVG655,SOILTMP10AVG655,SOILTMP20AVG655,SOILTMP50AVG655,SOILEC5CM,SOILEC10CM,SOILEC20CM,SOILEC50CM,SOILKA5CM,SOILKA10CM,SOILKA20CM,SOILKA50CM,SOILPA5CM,SOILPA10CM,SOILPA20CM,SOILPA50CM,SOILVR5CM,SOILVR10CM,SOILVR20CM,SOILVR50CM,VWC5CM,VWC10CM,VWC20CM,VWC50CM
737216,2018-06-05 00:00:00,Garden City,91.47,91.94,91.05,101.2,23.91,15.86,32.22,23.65,15.86,32.22,45.91,73.95,23.19,45.04,73.95,23.19,1.79,0,317.6,27.44,4.44,14.29,6.8,20.25,159.7,31.16,156.8,29.99,NaN,33.14,21.75,25.88,29.78,22.85,28.52,26.62,25.15,22.77,0.03903,0.14572,0.3959,0.28986,3.82,8.86,15.84,10.43,1.2623,1.4428,1.6556,1.5211,1.0491,1.1813,1.4902,1.3589,0.0507,0.1655,0.2886,0.1966
737217,2018-06-06 00:00:00,Garden City,91.16,91.35,90.93,100.8,25.39,15.21,36.99,25.22,15.21,36.99,56.82,92.45,15.96,55.54,92.45,15.96,1.83,0,322.43,27.86,3.38,9.82,4.98,13.19,155.33,20.09,152.35,18.35,NaN,35.26,21.72,26.75,31.04,22.96,30.73,27.92,25.88,22.9,0.01865,0.11722,0.31931,0.2892,3.21,8.3,14.68,10.42,1.2283,1.4203,1.6191,1.5207,1.0234,1.1457,1.3948,1.3581,0.0353,0.1539,0.2707,0.1964
737218,2018-06-07 00:00:00,Garden City,91.12,91.43,90.84,100.67,27.03,19.68,35.69,26.77,19.68,35.69,59.32,94.37,24.57,58.48,94.37,24.57,1.75,0.25,299.68,25.89,4.99,21.64,7.66,33.57,144.54,37.65,141.22,37.62,NaN,34.32,23.89,27.63,31.19,24.62,30.88,28.49,26.6,23.26,0.00916,0.09923,0.25673,0.28893,2.79,7.93,13.62,10.4,1.2046,1.405,1.5854,1.52,1.0115,1.1233,1.317,1.3577,0.0243,0.1461,0.2535,0.1959
737219,2018-06-08 00:00:00,Garden City,91.38,91.63,90.68,101.02,24.03,17.7,30.08,23.78,17.7,30.08,63.85,92.73,17.26,63.16,92.73,17.26,1.2,1.02,251.47,21.73,4.54,22.56,7.12,NaN,134.86,44.15,131.62,43.47,27.53,31.69,23.94,27.18,29.06,24.86,28.73,27.65,26.56,23.6,0.00663,0.08757,0.21292,0.28755,2.6,7.66,12.59,10.34,1.1941,1.3936,1.5533,1.5183,1.0083,1.1088,1.2627,1.356,0.0192,0.1402,0.236,0.1949
737220,2018-06-09 00:00:00,Garden City,91.45,91.69,91.21,101.08,26.65,17.36,36.58,26.22,17.36,36.58,56.9,97.78,25.03,56.77,97.78,25.03,1.91,0,332.67,28.74,4.68,10.51,6.94,15.23,175.92,28.36,173,27.54,NaN,34.86,23.31,27.48,31.47,24.28,31.81,28.82,26.54,23.66,0.00625,0.08278,0.18601,0.28342,2.59,7.55,11.78,10.25,1.1935,1.3891,1.5282,1.5152,1.0078,1.1029,1.2293,1.3509,0.0191,0.138,0.2217,0.1932
737221,2018-06-10 00:00:00,Garden City,91.23,91.58,90.86,100.78,28.11,16.54,38.49,27.85,16.54,38.49,44.64,94.5,15.82,43.67,94.5,15.82,2.59,0,340.84,29.45,4.66,13.45,7.12,18.11,172.17,30.72,170.66,28.93,NaN,35.22,23.54,28.13,31.9,24.7,32.51,29.5,27.25,23.9,0.00415,0.07702,0.16875,0.27868,2.39,7.38,11.17,10.14,1.1825,1.3821,1.5088,1.5113,1.0052,1.0957,1.208,1.345,0.0138,0.1342,0.2105,0.191
737222,2018-06-11 00:00:00,Garden City,90.64,91.02,90.26,100.07,29.51,22,40.33,29.28,22,40.33,37.51,65.69,9.96,36.96,65.69,9.96,2.96,0,259.89,22.45,5.33,12.5,7.97,18.68,186.6,20.11,184.08,18.53,NaN,35.19,25.04,28.28,31.17,25.8,31.64,29.3,27.44,24.19,0.00297,0.07051,0.15627,0.27228,2.23,7.17,10.67,10,1.1736,1.3735,1.4928,1.5065,1.0037,1.0876,1.1925,1.337,0.0095,0.1296,0.2012,0.1882
737223,2018-06-12 00:00:00,Garden City,90.88,91.35,90.41,100.43,25.44,17.36,34.27,25.27,17.36,34.27,45.18,75.38,15.28,44.14,75.38,15.28,2.05,0,341.62,29.52,4.96,15.27,7.91,22.34,32.57,72.42,26.35,73.14,NaN,39.76,NaN,NaN,40.05,NaN,30.32,28.74,27.24,24.34,0.00181,0.05341,0.13493,0.26372,2.12,7.03,10.39,9.85,1.1674,1.3652,1.4814,1.5011,1.0023,1.0663,1.1661,1.3264,0.0065,0.1267,0.1958,0.1854
737224,2018-06-13 00:00:00,Garden City,91.4,91.63,91.14,101.06,25.03,15.79,34.94,24.62,15.79,34.94,64.52,98.16,34.3,64.67,98.16,34.3,1.42,0,317.77,27.46,2.68,8.58,4.07,11.66,72.07,37.03,71,33.65,NaN,43.65,15.54,NaN,42.75,15.27,31.62,29.25,27.17,24.38,0.00105,0.04126,0.12003,0.25598,2.1,6.97,10.24,9.7,1.1657,1.3602,1.4747,1.4957,1.0013,1.0512,1.1477,1.3168,0.0059,0.1253,0.1929,0.1824
737225,2018-06-14 00:00:00,Garden City,91.56,92.13,91.22,101.2,25.45,19.54,34.33,25.19,19.54,34.33,59.17,88.77,26.59,58.92,88.77,26.59,1.57,0,237.82,20.55,3.84,11.23,6,17.48,117.78,58.11,115.52,57.38,NaN,42.96,19.74,NaN,42.75,19.46,30.23,28.92,27.52,24.59,0.00105,0.04021,0.12035,0.25054,2.05,6.78,10.15,9.59,1.163,1.353,1.4721,1.4917,1.0013,1.0499,1.1481,1.31,0.0045,0.121,0.1912,0.1802
737226,2018-06-15 00:00:00,Garden City,91.02,91.38,50.57,100.58,29.15,20.77,37.87,28.79,21.45,36.78,42.73,71.08,17.52,42.46,67.67,17.87,2.66,0,334.25,28.88,6.28,14.25,9.69,20.56,182.77,20.05,180.42,18.8,NaN,41.29,19.17,NaN,40.32,19.14,32.35,29.71,27.5,24.68,0.00099,0.03971,0.11866,0.24409,2.05,6.68,10.02,9.46,1.1626,1.3488,1.4675,1.4864,1.0007,1.0488,1.1455,1.3015,0.0046,0.1189,0.1888,0.1777
737227,2018-06-16 00:00:00,Garden City,90.76,90.96,90.46,100.18,30.19,20.98,39.3,29.76,21.32,37.74,36.62,60.5,16.57,36.66,59,17.87,3.02,0,335.66,29,7.1,14.09,11.03,22.13,178.72,19.27,175.91,18.17,NaN,42.19,19.87,NaN,41.35,20.03,33.34,30.63,28.2,24.92,0.00084,0.03889,0.11827,0.23901,1.99,6.6,9.97,9.35,1.16,1.3462,1.4663,1.4829,1.001,1.0483,1.1456,1.2957,0.0032,0.117,0.1877,0.1754
737228,2018-06-17 00:00:00,Garden City,90.87,91.12,90.65,100.34,27,18.86,35.38,26.69,19,33.81,52.55,97.64,29.06,52.44,95.39,30.83,1.9,3.3,264.2,22.83,6.66,14.11,10.41,21.48,175.29,19.08,172.4,18.27,NaN,43.29,19.04,NaN,43.06,19.33,31.74,30.14,28.4,25.22,0.00077,0.037,0.11678,0.2349,1.93,6.41,9.88,9.26,1.1566,1.3389,1.4635,1.4798,1.001,1.0459,1.1437,1.2906,0.0019,0.1128,0.186,0.1737
737229,2018-06-18 00:00:00,Garden City,91.15,91.36,90.97,100.79,24.1,19.13,32.24,23.8,19.2,31.08,75.44,98.26,32.88,75.11,96.42,34.86,0.87,0,249.52,21.56,5.71,13.66,8.8,23.07,172.08,14.85,169.39,13.71,NaN,42.23,18.76,NaN,42.82,19.18,27.77,27.77,27.21,25.26,0.00141,0.03391,0.11236,0.23049,2.12,6.17,9.71,9.19,1.167,1.3291,1.4577,1.477,1.0018,1.0421,1.1382,1.2852,0.0066,0.1073,0.1827,0.1723
737230,2018-06-19 00:00:00,Garden City,91.34,91.52,91.13,100.94,26.69,19.54,35.35,26.28,19.75,33.78,61.38,95.73,28.37,61.38,93.68,29.46,1.66,0,327.64,28.31,4.49,10.84,6.54,15.95,178.6,24.32,175.95,23.29,NaN,41.79,19,NaN,41.22,19.28,31.34,29.38,27.19,25,0.0024,0.03473,0.11127,0.22541,2.34,6.29,9.68,9.1,1.1789,1.3336,1.4564,1.4735,1.003,1.0431,1.1369,1.2788,0.0123,0.1099,0.1819,0.1704
737231,2018-06-20 00:00:00,Garden City,91.28,91.72,90.78,100.83,25.45,15.82,35.55,25.12,15.86,33.85,68.18,97.64,30.3,67.93,95.32,27.02,1.33,10.41,288.47,24.92,5.34,21.31,8.2,34.16,159.02,50.33,156.41,49.84,NaN,41.29,15.95,NaN,41.01,15.94,31.7,30.16,28.21,25.16,0.00175,0.03544,0.11262,0.2232,2.19,6.38,9.73,9.05,1.1708,1.3371,1.4582,1.4717,1.0022,1.044,1.1386,1.2761,0.0083,0.112,0.183,0.1694
737232,2018-06-21 00:00:00,Garden City,91.55,91.82,91.27,101.32,21.84,16.13,29.37,21.55,16.07,28.21,68.21,98.62,36.77,66.72,96.02,37.72,1.02,13.72,340.93,29.46,3.48,8.51,5.08,11.76,354.17,55.1,349.48,54.77,23.8,33.54,16.32,24.06,35.25,16.4,24.71,25.64,26.58,25.24,0.16368,0.32291,0.10901,0.2213,8.9,13.19,9.53,9.02,1.4663,1.5792,1.4516,1.4706,1.2064,1.4033,1.1341,1.2738,0.1646,0.2423,0.1791,0.1689
737233,2018-06-22 00:00:00,Garden City,91.65,91.9,91.34,101.43,22.26,16.07,29.99,22.03,16.14,29.03,62,97.12,34.17,60.54,94.93,35.33,1.21,0.25,325.69,28.14,2.62,7.33,3.8,10,347.2,46.65,342.55,46.17,NaN,39.85,15.87,NaN,39.82,16.1,26.8,26.51,25.96,24.77,0.13335,0.36321,0.10965,0.21758,6.69,13.31,9.47,8.96,1.394,1.596,1.4498,1.4682,1.168,1.4536,1.1349,1.2691,0.1189,0.2483,0.1778,0.1676
737234,2018-06-23 00:00:00,Garden City,91.25,91.6,90.71,101.01,20.07,15.54,30.12,19.81,15.41,28.83,71.53,98.54,39.44,70.17,97.17,41.21,0.82,7.11,270.98,23.41,2.84,17.84,4.38,27.6,118.83,50.81,116.5,49.86,NaN,40.54,15.95,NaN,40.65,16.07,25.67,26.08,26.24,24.67,0.11568,0.30632,0.11196,0.21628,6.04,11.88,9.53,8.95,1.3682,1.5524,1.452,1.4677,1.1457,1.3821,1.1378,1.2675,0.1042,0.2235,0.179,0.1674
737235,2018-06-24 00:00:00,Garden City,91.12,91.54,90.78,100.92,20.49,13.16,30.6,20.26,13.5,29.44,76.4,100,39.43,75.52,99.83,40.04,0.8,25.4,324.13,28,3.22,15.56,4.9,23.03,201.03,95.74,192.12,93.53,NaN,37.81,12.83,NaN,37.3,13.21,25.22,25.12,25.01,24.42,0.14442,0.25666,0.10974,0.2144,7.44,11.13,9.44,8.92,1.4176,1.525,1.4488,1.4663,1.1821,1.3199,1.135,1.2652,0.1337,0.2096,0.1772,0.1667
737236,2018-06-25 00:00:00,Garden City,91.21,91.91,90.71,101,19.58,13.1,26.73,19.35,12.96,25.85,76.98,100,50.02,75.14,99.97,51.04,0.64,36.83,286.83,24.78,4.25,18.52,6.57,28.32,115.74,65.65,112.82,64.9,21.85,34.57,13.95,NaN,35.56,14.12,22.31,22.82,23.76,24.01,0.21144,0.45754,0.18009,0.2125,12.93,19.58,10.83,8.9,1.5863,1.7453,1.4979,1.4654,1.2668,1.5723,1.2221,1.2628,0.2399,0.3391,0.2028,0.1663
737237,2018-06-26 00:00:00,Garden City,91.47,91.65,91.19,101.34,20.39,12.48,29.71,20.33,12.55,29.1,69.42,97.98,31.04,67.05,95.93,29.74,0.95,0,345.88,29.88,3.27,9.64,4.7,12.84,270.53,63.47,264.1,60.54,NaN,33.61,12.1,NaN,34.34,12.52,22.37,22.34,22.54,23.33,0.17946,0.40058,0.61116,0.20865,10.92,20.02,20.95,8.84,1.5288,1.7494,1.7878,1.4631,1.2264,1.5006,1.7598,1.2581,0.2047,0.3454,0.3566,0.1652
737238,2018-06-27 00:00:00,Garden City,91.22,91.43,91.04,100.83,26.93,17.08,36.92,27.4,17.63,36.1,60.17,98.81,23.8,55.56,95.73,23.87,1.78,0,344.3,29.75,2.71,11.27,3.62,16.86,191.84,71.26,186.02,57.37,NaN,35.54,16.48,NaN,35.62,16.83,27.12,25.74,23.95,22.97,0.13425,0.37255,0.65448,0.20684,8.15,17.56,20.96,8.81,1.4415,1.6947,1.7938,1.4619,1.1692,1.4653,1.8142,1.2558,0.1506,0.3134,0.357,0.1645
737239,2018-06-28 00:00:00,Garden City,91.12,91.29,90.98,100.62,28.59,19.06,39.17,28.57,19.68,38.42,59.78,97.37,21.55,57.78,94.78,21.34,2.06,0,341.4,29.5,2.97,7.72,3.26,10.45,170.75,33.37,166.53,30.51,NaN,41.31,17.65,NaN,40.99,18.16,29.82,28.51,26.45,23.53,0.11519,0.3583,0.66727,0.21058,6.66,15.26,20.45,8.87,1.3892,1.641,1.7859,1.4643,1.1451,1.4474,1.8303,1.2604,0.1182,0.2793,0.3509,0.1658
737240,2018-06-29 00:00:00,Garden City,91.02,91.21,90.78,100.48,29.14,19.13,37.87,29.11,19.68,36.78,42.68,74.7,16.16,41.19,70.19,16.3,2.65,0,339.39,29.32,5.3,13.21,8.13,19.38,180.3,20.32,177.91,18.72,NaN,42.29,17.59,NaN,41.51,NaN,29.75,28.9,27.5,24.37,0.08526,0.28989,0.6506,0.21637,5.28,12.16,19.44,8.96,1.3335,1.5566,1.7643,1.4678,1.1074,1.3615,1.8093,1.2676,0.0864,0.2282,0.3384,0.1675
737241,2018-06-30 00:00:00,Garden City,90.86,91.06,50.29,100.23,31.06,22.38,37.05,30.77,22.59,36.1,44.72,79.78,28.5,44,76.03,29.05,2.66,0,416.13,35.95,6.36,13.97,10,19.01,167.89,45.24,165.25,44.94,NaN,36.32,23.9,29.89,33.58,24.51,31.93,29.94,27.61,24.9,0.05894,0.23345,0.60829,0.21809,4.55,10.61,18.27,9.03,1.2981,1.5071,1.735,1.4699,1.0738,1.2904,1.7557,1.2693,0.0688,0.1999,0.3231,0.1691
737242,2018-07-01 00:00:00,Garden City,90.98,91.56,90.68,100.49,27.2,17.13,35.01,26.93,17.07,34.33,51.24,82.71,28.03,50.66,80.53,27.96,1.95,0,315.06,27.22,5.55,16.39,8.51,25.58,180.38,43.62,177.65,43.07,NaN,37.11,23.98,29.65,34.63,25.21,30.56,29.37,27.99,25.19,0.04262,0.21298,0.59399,0.22057,3.98,10.28,17.76,9.06,1.2705,1.4955,1.7232,1.4716,1.0536,1.2652,1.7381,1.2728,0.0549,0.1938,0.3162,0.1697
737243,2018-07-02 00:00:00,Garden City,91.64,91.83,91.36,101.41,22.04,14.12,30.46,22,14.12,29.71,55.16,91.7,24.15,53.5,89.92,23.33,1.42,0,326.13,28.18,2.46,12.05,3.68,17.91,56.2,95.41,54.91,95.48,NaN,37.19,22.7,29.24,34.98,24.4,29.79,28.9,27.96,25.46,0.02743,0.18987,0.55961,0.22308,3.46,9.92,17.06,9.11,1.2428,1.4817,1.7039,1.4733,1.0345,1.2364,1.6949,1.276,0.0417,0.1868,0.3064,0.1705
737244,2018-07-03 00:00:00,Garden City,91.49,91.76,91.18,101.14,26.03,17.02,34.95,25.9,17.91,33.93,65.26,99.97,32.32,64.45,99.62,32.66,1.45,0,297.04,25.66,4.48,11.54,6.87,16.11,158.19,17,155.22,15.59,NaN,36.01,24.39,NaN,34.06,25.57,30.15,29,28.01,25.62,0.01756,0.17098,0.50983,0.22438,3.15,9.6,16.39,9.12,1.2249,1.4693,1.6828,1.4739,1.0221,1.2128,1.6325,1.2776,0.0336,0.1805,0.2968,0.1708
737245,2018-07-04 00:00:00,Garden City,91.32,91.55,91.12,100.87,27.78,19.27,34.76,27.66,19.68,34,51.12,86.31,27.9,49.98,82.76,28.79,2.07,0,311.28,26.89,4.75,11.88,7.31,17.15,164.11,18.02,161.09,16.82,NaN,35.76,24.83,NaN,34.02,25.98,30.94,29.52,28.3,25.78,0.0123,0.15341,0.44482,0.22542,2.96,9.29,15.61,9.15,1.2139,1.4572,1.6566,1.475,1.0155,1.1909,1.5512,1.2789,0.0287,0.1742,0.2851,0.1715
737246,2018-07-05 00:00:00,Garden City,91.81,92.3,91.47,101.39,27.88,20.57,35.83,27.75,20.77,34.8,52.11,74.45,28.5,51.23,72.81,28.37,2.01,0,309.15,26.71,4.98,11.37,7.66,16.25,159.24,13.87,155.56,12.35,NaN,36.19,25.01,NaN,34.74,26.18,31.4,29.85,28.54,25.97,0.00892,0.1346,0.37589,0.22611,2.79,8.93,14.68,9.18,1.2046,1.443,1.6263,1.4758,1.0112,1.1674,1.4652,1.2797,0.0243,0.1669,0.2707,0.172
737247,2018-07-06 00:00:00,Garden City,92.7,93,92.2,102.46,24.13,18.59,31.21,23.97,18.45,30.6,75.2,98.46,43.66,74.53,96.76,44.54,0.87,0,212.51,18.36,3.27,11.33,5.22,19.05,116.88,44.2,114.93,43.44,NaN,35.11,25.52,29.2,32.74,26.48,29.42,28.82,28.29,26.15,0.00712,0.1185,0.32124,0.22695,2.68,8.57,13.86,9.22,1.1984,1.4291,1.5995,1.4771,1.0089,1.1473,1.3972,1.2808,0.0214,0.1596,0.2574,0.1728
737248,2018-07-07 00:00:00,Garden City,92.73,93.05,92.37,102.54,23.96,19.68,30.46,23.77,19.47,29.58,73.99,96.42,42.22,73.28,95.32,42.16,0.9,0,264.64,22.86,1.97,7.19,2.85,11.37,151.97,55.44,150.82,54.27,NaN,35.31,25.16,NaN,34.33,26.08,30.59,29.28,28.11,26.08,0.00698,0.11018,0.28027,0.22668,2.69,8.38,13.19,9.21,1.1987,1.4216,1.5775,1.4768,1.0088,1.137,1.3462,1.2804,0.0217,0.1556,0.2462,0.1726
737249,2018-07-08 00:00:00,Garden City,92.27,92.58,91.93,102.01,24.85,17.9,32.31,24.71,18.25,31.21,68.97,97.58,37.18,67.93,95.12,36.7,1.2,0,316.39,27.34,3.14,9.27,4.77,12.72,159.83,20.69,157.02,18.47,NaN,35.31,24.33,NaN,34.48,25.81,31.3,29.8,28.5,26.17,0.00604,0.1007,0.24404,0.22739,2.62,8.13,12.53,9.22,1.195,1.4119,1.5558,1.4774,1.0076,1.1252,1.3012,1.2813,0.0199,0.1504,0.2349,0.1729
737250,2018-07-09 00:00:00,Garden City,92.09,92.23,91.88,101.78,25.41,18.31,32.78,25.25,18.59,31.96,60.73,94.37,22.85,59.56,92.18,22.1,1.51,0,324.74,28.06,3.53,7.74,5.32,11.17,161.86,22.75,158.81,21.51,NaN,35.43,24.57,NaN,34.84,26.05,31.71,30.17,28.79,26.33,0.00498,0.09129,0.21519,0.22864,2.54,7.88,11.89,9.25,1.1905,1.4017,1.535,1.4784,1.0063,1.1134,1.2655,1.2829,0.0177,0.145,0.2236,0.1735
737251,2018-07-10 00:00:00,Garden City,92.24,92.42,92.06,101.98,25.07,16.95,33.04,25.16,17.44,32.22,59.51,92.87,26.19,57.29,90.21,25.37,1.56,0,327.59,28.3,2.66,7.17,3.97,9.17,156.41,21.19,154.04,18.88,NaN,35.95,23.86,NaN,35.3,25.59,31.91,30.25,28.85,26.47,0.00385,0.08224,0.19317,0.22974,2.46,7.62,11.33,9.27,1.1858,1.3915,1.5168,1.479,1.0048,1.1022,1.2382,1.2842,0.0155,0.1395,0.2135,0.1738
737252,2018-07-11 00:00:00,Garden City,92.02,92.31,91.65,101.68,26.48,18.86,33.92,26.42,19.54,32.9,55.56,84.4,28.65,53.86,79.75,28.65,1.79,0,321.39,27.77,2.94,9.82,4.42,12.27,165.51,27.27,162.93,26.35,NaN,36.1,24.66,NaN,35.39,26.29,32.66,30.79,29.21,26.62,0.0032,0.07597,0.17884,0.23057,2.39,7.42,10.93,9.28,1.1821,1.3832,1.5035,1.4796,1.004,1.0944,1.2204,1.2852,0.0138,0.135,0.2061,0.1741
737253,2018-07-12 00:00:00,Garden City,91.69,91.89,91.43,101.31,26.81,18.86,34.13,26.66,19.27,33.38,59.92,93.27,33.48,58.94,90.54,33.9,1.65,0,315.19,27.23,3.92,9.86,5.93,15.46,155.33,15.42,152.04,13.62,NaN,36.25,25.15,NaN,35.39,26.66,32.8,31.03,29.46,26.8,0.00277,0.07055,0.16897,0.23098,2.34,7.22,10.63,9.3,1.1793,1.3751,1.4935,1.4801,1.0035,1.0876,1.2082,1.2858,0.0124,0.1307,0.2004,0.1744
737254,2018-07-13 00:00:00,Garden City,91.68,91.87,91.44,101.27,27.29,20.23,35.35,27.08,20.5,34.46,55.47,86.31,25.37,54.65,83.99,26.12,1.86,0,319.07,27.57,4.13,11.39,6.25,16.7,165.2,20.26,161.96,18.89,NaN,36.78,25.68,NaN,35.51,27.01,33.26,31.37,29.66,26.96,0.00248,0.06623,0.16165,0.23095,2.31,7.05,10.4,9.29,1.1774,1.3683,1.4859,1.48,1.0031,1.0823,1.1992,1.2857,0.0115,0.1269,0.1961,0.1743
737255,2018-07-14 00:00:00,Garden City,91.72,91.96,91.5,101.31,26.82,21.04,34.27,26.55,21.04,33.32,61.79,88.97,38.2,61.4,88.36,38.13,1.49,0,249.59,21.56,3.52,9.58,5.32,16.31,169.07,44.49,166.53,43.34,NaN,36.48,26.5,NaN,35.1,27.52,32.9,31.26,29.72,27.12,0.00228,0.06201,0.15607,0.23073,2.28,6.86,10.23,9.27,1.1757,1.361,1.48,1.4793,1.0029,1.077,1.1923,1.2854,0.0107,0.1229,0.1927,0.1739
737256,2018-07-15 00:00:00,Garden City,91.76,91.97,91.48,101.43,24.87,18.72,32.03,24.59,18.72,31.15,72.83,99.97,46.93,72.86,99.97,47.89,1.01,0,233.42,20.17,1.98,6.41,3.26,11.98,102.31,28.47,100.4,25.35,NaN,35.71,26.45,NaN,35,27.56,32.37,31.11,29.76,27.22,0.00223,0.05869,0.15227,0.23014,2.26,6.71,10.11,9.26,1.1749,1.3548,1.4759,1.479,1.0028,1.0729,1.1876,1.2847,0.0103,0.1195,0.1905,0.1737
737257,2018-07-16 00:00:00,Garden City,91.64,91.94,91.4,101.26,26.06,17.77,35.55,25.82,18.18,34.4,65.22,94.23,28.71,64.49,93.07,30,1.47,0,295.64,25.54,2.16,9.37,3.32,15.13,81.91,39.71,81.44,36.43,NaN,38.37,24.86,NaN,36.97,26.62,33.19,31.45,29.76,27.28,0.00215,0.05643,0.14868,0.22929,2.26,6.62,10,9.23,1.1746,1.351,1.4722,1.478,1.0027,1.0701,1.1831,1.2837,0.0101,0.1174,0.1884,0.1731
737258,2018-07-17 00:00:00,Garden City,91.82,92.01,91.58,101.47,26.04,18.52,33.66,25.78,19,32.9,68.42,98.05,37.18,68.21,96.28,37.18,1.29,0,261.57,22.6,2.37,6.68,3.81,9.66,100.36,40.55,97.25,40.52,NaN,37.42,25.91,NaN,36.03,27.33,33.21,31.59,30.03,27.4,0.00197,0.05414,0.14617,0.22919,2.22,6.53,9.93,9.21,1.1728,1.3471,1.4697,1.4773,1.0025,1.0672,1.18,1.2835,0.0093,0.1153,0.187,0.1726
737259,2018-07-18 00:00:00,Garden City,91.71,91.95,91.57,101.16,29.28,23.57,34.16,28.93,23.84,32.73,56.63,83.53,39.99,56.75,79.56,43.06,1.87,0,228.87,19.77,2.39,6.39,3.64,9.88,86.46,40.93,84.53,35.35,37,41.52,30.91,35.03,36.82,31.92,38.02,35.07,30.93,27.51,0.00119,0.04144,0.12142,0.22706,2.31,6.73,10.07,9.19,1.1769,1.3516,1.4699,1.4763,1.0015,1.0515,1.1494,1.2809,0.0116,0.1199,0.1897,0.1722
737260,2018-07-19 00:00:00,Garden City,91.57,91.85,91.27,101.16,26.97,18.99,34.44,26.77,19.47,33.55,66.57,97.48,38.41,65.92,95.49,40.74,1.41,0,308.73,26.67,2.25,7.94,3.16,10.35,167.98,51.84,165.62,50.46,33.8,42.42,26.45,32.62,37.79,28.04,35.13,33.04,30.8,27.71,0.00117,0.04049,0.12304,0.22787,2.27,6.54,10,9.19,1.1745,1.3443,1.468,1.4766,1.0015,1.0503,1.1514,1.2819,0.0104,0.1156,0.1882,0.1723
737261,2018-07-20 00:00:00,Garden City,91.33,91.55,91.01,100.86,27.58,19.2,39.43,27.73,20.83,38.33,65.33,99.73,22.08,62.93,95.01,21.6,1.79,0,272.6,23.55,1.87,11.72,2.18,19.52,159.13,63.87,154.58,46.97,33.12,42.68,26.22,32.31,37.75,28.04,34.13,32.69,30.98,27.97,0.00112,0.03977,0.12378,0.22855,2.23,6.43,9.92,9.19,1.1729,1.3402,1.4658,1.4765,1.0014,1.0494,1.1524,1.2827,0.0095,0.1132,0.1867,0.1721
737262,2018-07-21 00:00:00,Garden City,91.35,91.96,91.08,100.89,27.42,18.52,39.84,27.39,19.06,38.33,67.43,100,24.47,65.92,98.86,25.63,1.7,4.32,294.94,25.48,2.69,13.37,3.77,24.72,110.03,53.99,110.85,51.75,33.15,43.72,25.64,32.24,38.47,27.43,33.61,32.35,30.78,28.07,0.00116,0.03892,0.12239,0.22798,2.24,6.34,9.82,9.16,1.1731,1.3366,1.4624,1.4756,1.0015,1.0483,1.1506,1.282,0.0096,0.1111,0.1847,0.1716
737263,2018-07-22 00:00:00,Garden City,91.68,91.93,91.44,101.3,26.03,18.66,33.82,25.9,18.93,32.73,67.09,98.99,36.23,66,97.07,36.3,1.32,0,252.38,21.81,3.02,8.86,5.13,13.48,115.19,26.47,111.75,23.23,30.04,36.95,24.6,30.08,33.54,26.68,29.4,29.96,29.94,28.09,0.00193,0.03672,0.11929,0.22708,2.41,6.17,9.69,9.14,1.1823,1.3297,1.4582,1.4748,1.0024,1.0456,1.1468,1.2809,0.0142,0.1072,0.1823,0.1711
737264,2018-07-23 00:00:00,Garden City,91.57,92.06,91.31,101.13,28.01,22.13,37.1,27.71,22.34,35.8,57.91,79.9,30.96,57.57,78.54,31.17,1.81,0,283.82,24.52,3.15,8.64,4.77,13.15,114.22,47.18,109.38,42.38,32.23,41.96,25.39,31.32,37.28,26.89,32.14,31.2,29.64,27.78,0.00325,0.03793,0.11822,0.22438,2.69,6.28,9.64,9.08,1.197,1.334,1.4565,1.4728,1.0041,1.0471,1.1455,1.2776,0.0216,0.1096,0.1813,0.17
737265,2018-07-24 00:00:00,Garden City,92.09,92.34,91.77,101.76,24.72,19.6,31.22,24.57,19.6,30.06,76.43,100,46.68,74.67,99.25,48.94,0.86,27.43,241.51,20.87,2.18,9.29,3.55,15.29,47.95,58.08,44.92,58.37,28.12,34.1,23.81,28.77,32.32,25.47,27.45,28.25,29.12,27.72,0.17356,0.25532,0.11826,0.22344,9.83,12.56,9.58,9.05,1.4925,1.5554,1.4546,1.4717,1.2189,1.3184,1.1455,1.2764,0.1823,0.2321,0.1801,0.1694
