"Plot Title: HNT Field"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 20042964, SEN S/N: 20042964)","RH, % (LGR S/N: 20042964, SEN S/N: 20042964)","Host Connected (LGR S/N: 20042964)","Stopped (LGR S/N: 20042964)","End Of File (LGR S/N: 20042964)"
2040,05/23/18 05:37:26 PM,32.209,46.823,,,
2041,05/23/18 05:42:26 PM,31.875,47.078,,,
2042,05/23/18 05:47:26 PM,31.747,47.226,,,
2043,05/23/18 05:52:26 PM,31.492,46.178,,,
2044,05/23/18 05:57:26 PM,31.568,47.269,,,
2045,05/23/18 06:02:26 PM,31.747,47.978,,,
2046,05/23/18 06:07:26 PM,32.337,46.411,,,
2047,05/23/18 06:12:26 PM,31.901,45.405,,,
2048,05/23/18 06:17:26 PM,30.957,47.619,,,
2049,05/23/18 06:22:26 PM,31.441,47.254,,,
2050,05/23/18 06:27:26 PM,31.901,46.556,,,
2051,05/23/18 06:32:26 PM,32.234,48.006,,,
2052,05/23/18 06:37:26 PM,32.699,46.323,,,
2053,05/23/18 06:42:26 PM,32.828,46.174,,,
2054,05/23/18 06:47:26 PM,32.828,46.766,,,
2055,05/23/18 06:52:26 PM,32.518,47.910,,,
2056,05/23/18 06:57:26 PM,32.518,48.303,,,
2057,05/23/18 07:02:26 PM,31.926,48.262,,,
2058,05/23/18 07:07:26 PM,31.262,51.263,,,
2059,05/23/18 07:12:26 PM,31.059,51.398,,,
2060,05/23/18 07:17:26 PM,30.907,51.861,,,
2061,05/23/18 07:22:26 PM,30.881,51.632,,,
2062,05/23/18 07:27:26 PM,31.441,53.670,,,
2063,05/23/18 07:32:26 PM,31.211,52.707,,,
2064,05/23/18 07:37:26 PM,30.401,55.568,,,
2065,05/23/18 07:42:26 PM,29.421,58.741,,,
2066,05/23/18 07:47:26 PM,29.346,61.199,,,
2067,05/23/18 07:52:26 PM,29.897,67.885,,,
2068,05/23/18 07:57:26 PM,30.174,65.297,,,
2069,05/23/18 08:02:26 PM,30.224,64.164,,,
2070,05/23/18 08:07:26 PM,30.149,65.077,,,
2071,05/23/18 08:12:26 PM,30.073,65.403,,,
2072,05/23/18 08:17:26 PM,29.998,64.435,,,
2073,05/23/18 08:22:26 PM,29.797,64.710,,,
2074,05/23/18 08:27:26 PM,29.471,67.627,,,
2075,05/23/18 08:32:26 PM,29.196,68.005,,,
2076,05/23/18 08:37:26 PM,28.922,66.464,,,
2077,05/23/18 08:42:26 PM,28.748,66.067,,,
2078,05/23/18 08:47:26 PM,28.624,66.657,,,
2079,05/23/18 08:52:26 PM,28.475,68.030,,,
2080,05/23/18 08:57:26 PM,28.326,71.200,,,
2081,05/23/18 09:02:26 PM,28.153,70.267,,,
2082,05/23/18 09:07:26 PM,28.054,69.165,,,
2083,05/23/18 09:12:26 PM,27.905,69.891,,,
2084,05/23/18 09:17:26 PM,27.782,71.189,,,
2085,05/23/18 09:22:26 PM,27.683,72.634,,,
2086,05/23/18 09:27:26 PM,27.511,71.139,,,
2087,05/23/18 09:32:26 PM,27.413,72.582,,,
2088,05/23/18 09:37:26 PM,27.265,75.277,,,
2089,05/23/18 09:42:26 PM,27.240,72.401,,,
2090,05/23/18 09:47:26 PM,27.142,73.747,,,
2091,05/23/18 09:52:26 PM,26.946,73.591,,,
2092,05/23/18 09:57:26 PM,26.799,78.546,,,
2093,05/23/18 10:02:26 PM,26.701,78.467,,,
2094,05/23/18 10:07:26 PM,26.554,75.137,,,
2095,05/23/18 10:12:26 PM,26.456,78.040,,,
2096,05/23/18 10:17:26 PM,26.359,79.584,,,
2097,05/23/18 10:22:26 PM,26.310,79.574,,,
2098,05/23/18 10:27:26 PM,26.285,78.730,,,
2099,05/23/18 10:32:26 PM,26.285,79.106,,,
2100,05/23/18 10:37:26 PM,26.188,77.781,,,
2101,05/23/18 10:42:26 PM,26.115,79.302,,,
2102,05/23/18 10:47:26 PM,26.042,77.723,,,
2103,05/23/18 10:52:26 PM,25.993,76.811,,,
2104,05/23/18 10:57:26 PM,25.920,80.011,,,
2105,05/23/18 11:02:26 PM,25.798,80.503,,,
2106,05/23/18 11:07:26 PM,25.774,80.066,,,
2107,05/23/18 11:12:26 PM,25.725,79.797,,,
2108,05/23/18 11:17:26 PM,25.628,80.495,,,
2109,05/23/18 11:22:26 PM,25.531,80.618,,,
2110,05/23/18 11:27:26 PM,25.458,81.233,,,
2111,05/23/18 11:32:26 PM,25.336,80.233,,,
2112,05/23/18 11:37:26 PM,25.312,80.858,,,
2113,05/23/18 11:42:26 PM,25.264,80.017,,,
2114,05/23/18 11:47:26 PM,25.191,77.781,,,
2115,05/23/18 11:52:26 PM,25.094,78.542,,,
2116,05/23/18 11:57:26 PM,24.948,77.645,,,
2117,05/24/18 12:02:26 AM,24.827,79.839,,,
2118,05/24/18 12:07:26 AM,24.731,78.236,,,
2119,05/24/18 12:12:26 AM,24.634,79.999,,,
2120,05/24/18 12:17:26 AM,24.513,79.600,,,
2121,05/24/18 12:22:26 AM,24.441,79.413,,,
2122,05/24/18 12:27:26 AM,24.441,80.330,,,
2123,05/24/18 12:32:26 AM,24.465,80.478,,,
2124,05/24/18 12:37:26 AM,24.417,80.839,,,
2125,05/24/18 12:42:26 AM,24.489,80.397,,,
2126,05/24/18 12:47:26 AM,24.513,81.316,,,
2127,05/24/18 12:52:26 AM,24.561,80.327,,,
2128,05/24/18 12:57:26 AM,24.610,82.304,,,
2129,05/24/18 01:02:26 AM,24.610,81.565,,,
2130,05/24/18 01:07:26 AM,24.682,80.209,,,
2131,05/24/18 01:12:26 AM,24.682,80.839,,,
2132,05/24/18 01:17:26 AM,24.610,81.792,,,
2133,05/24/18 01:22:26 AM,24.658,81.432,,,
2134,05/24/18 01:27:26 AM,24.634,82.025,,,
2135,05/24/18 01:32:26 AM,24.537,81.350,,,
2136,05/24/18 01:37:26 AM,24.489,81.965,,,
2137,05/24/18 01:42:26 AM,24.417,83.083,,,
2138,05/24/18 01:47:26 AM,24.441,83.823,,,
2139,05/24/18 01:52:26 AM,24.441,83.936,,,
2140,05/24/18 01:57:26 AM,24.417,84.381,,,
2141,05/24/18 02:02:26 AM,24.441,81.386,,,
2142,05/24/18 02:07:26 AM,24.417,81.637,,,
2143,05/24/18 02:12:26 AM,24.344,84.506,,,
2144,05/24/18 02:17:26 AM,24.344,84.337,,,
2145,05/24/18 02:22:26 AM,24.344,83.633,,,
2146,05/24/18 02:27:26 AM,24.392,83.559,,,
2147,05/24/18 02:32:26 AM,24.441,80.558,,,
2148,05/24/18 02:37:26 AM,24.441,83.032,,,
2149,05/24/18 02:42:26 AM,24.489,82.646,,,
2150,05/24/18 02:47:26 AM,24.537,82.175,,,
2151,05/24/18 02:52:26 AM,24.586,82.441,,,
2152,05/24/18 02:57:26 AM,24.634,82.196,,,
2153,05/24/18 03:02:26 AM,24.706,82.325,,,
2154,05/24/18 03:07:26 AM,24.682,81.067,,,
2155,05/24/18 03:12:26 AM,24.706,81.557,,,
2156,05/24/18 03:17:26 AM,24.682,83.142,,,
2157,05/24/18 03:22:26 AM,24.561,82.832,,,
2158,05/24/18 03:27:26 AM,24.537,81.890,,,
2159,05/24/18 03:32:26 AM,24.465,82.868,,,
2160,05/24/18 03:37:26 AM,24.489,83.636,,,
2161,05/24/18 03:42:26 AM,24.417,83.733,,,
2162,05/24/18 03:47:26 AM,24.417,83.197,,,
2163,05/24/18 03:52:26 AM,24.392,83.897,,,
2164,05/24/18 03:57:26 AM,24.392,84.882,,,
2165,05/24/18 04:02:26 AM,24.489,83.354,,,
2166,05/24/18 04:07:26 AM,24.537,82.770,,,
2167,05/24/18 04:12:26 AM,24.465,83.603,,,
2168,05/24/18 04:17:26 AM,24.441,83.513,,,
2169,05/24/18 04:22:26 AM,24.368,83.751,,,
2170,05/24/18 04:27:26 AM,24.223,84.029,,,
2171,05/24/18 04:32:26 AM,24.223,84.085,,,
2172,05/24/18 04:37:26 AM,24.175,84.384,,,
2173,05/24/18 04:42:26 AM,24.127,85.718,,,
2174,05/24/18 04:47:26 AM,24.151,84.069,,,
2175,05/24/18 04:52:26 AM,24.127,84.401,,,
2176,05/24/18 04:57:26 AM,24.079,84.615,,,
2177,05/24/18 05:02:26 AM,24.031,84.492,,,
2178,05/24/18 05:07:26 AM,23.934,84.639,,,
2179,05/24/18 05:12:26 AM,23.886,84.403,,,
2180,05/24/18 05:17:26 AM,23.742,84.483,,,
2181,05/24/18 05:22:26 AM,23.597,84.563,,,
2182,05/24/18 05:27:26 AM,23.453,84.839,,,
2183,05/24/18 05:32:26 AM,23.357,85.627,,,
2184,05/24/18 05:37:26 AM,23.309,85.839,,,
2185,05/24/18 05:42:26 AM,23.333,86.067,,,
2186,05/24/18 05:47:26 AM,23.285,85.833,,,
2187,05/24/18 05:52:26 AM,22.877,84.793,,,
2188,05/24/18 05:57:26 AM,22.565,82.170,,,
2189,05/24/18 06:02:26 AM,21.776,84.126,,,
2190,05/24/18 06:07:26 AM,20.964,87.753,,,
2191,05/24/18 06:12:26 AM,20.511,89.960,,,
2192,05/24/18 06:17:26 AM,20.273,91.036,,,
2193,05/24/18 06:22:26 AM,20.178,92.221,,,
2194,05/24/18 06:27:26 AM,20.035,92.533,,,
2195,05/24/18 06:32:26 AM,19.916,92.930,,,
2196,05/24/18 06:37:26 AM,19.821,93.651,,,
2197,05/24/18 06:42:26 AM,19.749,93.234,,,
2198,05/24/18 06:47:26 AM,19.797,94.122,,,
2199,05/24/18 06:52:26 AM,20.035,93.333,,,
2200,05/24/18 06:57:26 AM,20.059,92.485,,,
2201,05/24/18 07:02:26 AM,19.868,92.944,,,
2202,05/24/18 07:07:26 AM,20.106,92.818,,,
2203,05/24/18 07:12:26 AM,20.630,91.823,,,
2204,05/24/18 07:17:26 AM,20.869,91.775,,,
2205,05/24/18 07:22:26 AM,21.107,91.457,,,
2206,05/24/18 07:27:26 AM,21.226,91.702,,,
2207,05/24/18 07:32:26 AM,21.823,89.897,,,
2208,05/24/18 07:37:26 AM,22.278,88.118,,,
2209,05/24/18 07:42:26 AM,22.445,86.889,,,
2210,05/24/18 07:47:26 AM,22.781,85.774,,,
2211,05/24/18 07:52:26 AM,22.805,86.363,,,
2212,05/24/18 07:57:26 AM,23.045,85.556,,,
2213,05/24/18 08:02:26 AM,23.117,84.399,,,
2214,05/24/18 08:07:26 AM,23.285,82.948,,,
2215,05/24/18 08:12:26 AM,23.645,82.292,,,
2216,05/24/18 08:17:26 AM,23.766,81.780,,,
2217,05/24/18 08:22:26 AM,23.838,83.492,,,
2218,05/24/18 08:27:26 AM,23.525,82.746,,,
2219,05/24/18 08:32:26 AM,23.453,82.646,,,
2220,05/24/18 08:37:26 AM,23.501,82.148,,,
2221,05/24/18 08:42:26 AM,23.525,83.508,,,
2222,05/24/18 08:47:26 AM,23.381,83.419,,,
2223,05/24/18 08:52:26 AM,23.453,82.985,,,
2224,05/24/18 08:57:26 AM,23.357,83.414,,,
2225,05/24/18 09:02:26 AM,23.838,81.739,,,
2226,05/24/18 09:07:26 AM,24.272,80.779,,,
2227,05/24/18 09:12:26 AM,24.755,78.673,,,
2228,05/24/18 09:17:26 AM,26.188,75.593,,,
2229,05/24/18 09:22:26 AM,26.872,69.974,,,
2230,05/24/18 09:27:26 AM,27.019,70.480,,,
2231,05/24/18 09:32:26 AM,27.093,70.104,,,
2232,05/24/18 09:37:26 AM,26.603,71.835,,,
2233,05/24/18 09:42:26 AM,26.359,72.146,,,
2234,05/24/18 09:47:26 AM,26.334,73.237,,,
2235,05/24/18 09:52:26 AM,27.363,70.093,,,
2236,05/24/18 09:57:26 AM,27.609,68.603,,,
2237,05/24/18 10:02:26 AM,27.560,69.137,,,
2238,05/24/18 10:07:26 AM,27.560,66.138,,,
2239,05/24/18 10:12:26 AM,28.103,66.597,,,
2240,05/24/18 10:17:26 AM,27.955,68.120,,,
2241,05/24/18 10:22:26 AM,28.103,66.353,,,
2242,05/24/18 10:27:26 AM,27.856,66.646,,,
2243,05/24/18 10:32:26 AM,27.980,66.819,,,
2244,05/24/18 10:32:29 AM,,,Logged,,
2245,05/24/18 10:37:26 AM,27.930,68.297,,,
2246,05/24/18 10:42:26 AM,29.096,64.747,,,
2247,05/24/18 10:47:26 AM,29.772,64.120,,,
2248,05/24/18 10:52:26 AM,28.798,65.862,,,
2249,05/24/18 10:57:26 AM,28.972,65.156,,,
2250,05/24/18 11:02:26 AM,29.646,62.893,,,
2251,05/24/18 11:07:26 AM,27.905,71.032,,,
2252,05/24/18 11:12:26 AM,28.723,65.145,,,
2253,05/24/18 11:17:26 AM,29.221,66.026,,,
2254,05/24/18 11:22:26 AM,29.271,65.298,,,
2255,05/24/18 11:27:26 AM,30.780,61.019,,,
2256,05/24/18 11:32:26 AM,31.161,60.640,,,
2257,05/24/18 11:37:26 AM,30.856,59.746,,,
2258,05/24/18 11:42:26 AM,31.747,59.000,,,
2259,05/24/18 11:47:26 AM,31.211,57.337,,,
2260,05/24/18 11:52:26 AM,31.084,57.540,,,
2261,05/24/18 11:57:26 AM,31.110,58.082,,,
2262,05/24/18 12:02:26 PM,31.466,57.470,,,
2263,05/24/18 12:07:26 PM,31.594,57.584,,,
2264,05/24/18 12:12:26 PM,31.978,54.739,,,
2265,05/24/18 12:17:26 PM,31.850,56.031,,,
2266,05/24/18 12:22:26 PM,32.132,56.550,,,
2267,05/24/18 12:27:26 PM,32.466,54.069,,,
2268,05/24/18 12:32:26 PM,32.363,52.186,,,
2269,05/24/18 12:37:26 PM,32.854,51.247,,,
2270,05/24/18 12:42:26 PM,33.477,47.306,,,
2271,05/24/18 12:47:26 PM,33.896,47.555,,,
2272,05/24/18 12:52:26 PM,33.139,51.155,,,
2273,05/24/18 12:57:26 PM,33.139,48.381,,,
2274,05/24/18 01:02:26 PM,33.530,51.499,,,
2275,05/24/18 01:07:26 PM,33.660,47.065,,,
2276,05/24/18 01:12:26 PM,33.686,47.463,,,
2277,05/24/18 01:17:26 PM,33.061,47.715,,,
2278,05/24/18 01:22:26 PM,33.399,45.085,,,
2279,05/24/18 01:27:26 PM,33.922,47.525,,,
2280,05/24/18 01:32:26 PM,34.474,44.213,,,
2281,05/24/18 01:37:26 PM,33.451,48.223,,,
2282,05/24/18 01:42:26 PM,33.712,46.775,,,
2283,05/24/18 01:47:26 PM,33.399,46.077,,,
2284,05/24/18 01:52:26 PM,33.556,45.534,,,
2285,05/24/18 01:57:26 PM,33.243,46.421,,,
2286,05/24/18 02:02:26 PM,34.053,44.929,,,
2287,05/24/18 02:07:26 PM,34.158,47.257,,,
2288,05/24/18 02:12:26 PM,35.190,41.516,,,
2289,05/24/18 02:17:26 PM,34.607,42.559,,,
2290,05/24/18 02:22:26 PM,33.739,42.296,,,
2291,05/24/18 02:27:26 PM,34.448,42.575,,,
2292,05/24/18 02:32:26 PM,34.264,45.584,,,
2293,05/24/18 02:37:26 PM,33.035,44.414,,,
2294,05/24/18 02:42:26 PM,33.843,45.568,,,
2295,05/24/18 02:47:26 PM,34.290,42.758,,,
2296,05/24/18 02:52:26 PM,34.448,43.310,,,
2297,05/24/18 02:57:26 PM,34.712,43.140,,,
2298,05/24/18 03:02:26 PM,34.924,43.063,,,
2299,05/24/18 03:07:26 PM,35.511,41.517,,,
2300,05/24/18 03:12:26 PM,34.898,40.240,,,
2301,05/24/18 03:17:26 PM,34.158,44.609,,,
2302,05/24/18 03:22:26 PM,34.001,42.893,,,
2303,05/24/18 03:27:26 PM,34.369,41.327,,,
2304,05/24/18 03:32:26 PM,33.765,41.630,,,
2305,05/24/18 03:37:26 PM,32.595,44.661,,,
2306,05/24/18 03:42:26 PM,31.594,45.961,,,
2307,05/24/18 03:47:26 PM,31.237,47.229,,,
2308,05/24/18 03:52:26 PM,31.390,49.270,,,
2309,05/24/18 03:57:26 PM,31.978,48.889,,,
2310,05/24/18 04:02:26 PM,32.029,45.255,,,
2311,05/24/18 04:07:26 PM,31.161,49.176,,,
2312,05/24/18 04:12:26 PM,30.098,48.489,,,
2313,05/24/18 04:17:26 PM,29.646,52.398,,,
2314,05/24/18 04:22:26 PM,29.096,48.362,,,
2315,05/24/18 04:27:26 PM,28.499,49.030,,,
2316,05/24/18 04:32:26 PM,28.326,50.906,,,
2317,05/24/18 04:37:26 PM,28.078,49.492,,,
2318,05/24/18 04:42:26 PM,27.807,54.119,,,
2319,05/24/18 04:47:26 PM,27.560,50.324,,,
2320,05/24/18 04:52:26 PM,27.363,53.486,,,
2321,05/24/18 04:57:26 PM,27.437,54.289,,,
2322,05/24/18 05:02:26 PM,27.290,54.711,,,
2323,05/24/18 05:07:26 PM,27.118,56.607,,,
2324,05/24/18 05:12:26 PM,26.872,58.977,,,
2325,05/24/18 05:17:26 PM,26.725,58.331,,,
2326,05/24/18 05:22:26 PM,26.554,58.648,,,
2327,05/24/18 05:27:26 PM,26.359,59.488,,,
2328,05/24/18 05:32:26 PM,26.212,62.243,,,
2329,05/24/18 05:37:26 PM,26.139,63.090,,,
2330,05/24/18 05:42:26 PM,26.066,62.096,,,
2331,05/24/18 05:47:26 PM,26.042,63.165,,,
2332,05/24/18 05:52:26 PM,25.993,62.637,,,
2333,05/24/18 05:57:26 PM,25.871,62.249,,,
2334,05/24/18 06:02:26 PM,25.701,62.742,,,
2335,05/24/18 06:07:26 PM,25.676,63.441,,,
2336,05/24/18 06:12:26 PM,25.603,63.887,,,
2337,05/24/18 06:17:26 PM,25.409,63.611,,,
2338,05/24/18 06:22:26 PM,25.336,65.544,,,
2339,05/24/18 06:27:26 PM,25.070,66.827,,,
2340,05/24/18 06:32:26 PM,24.827,66.935,,,
2341,05/24/18 06:37:26 PM,24.658,67.326,,,
2342,05/24/18 06:42:26 PM,24.610,68.905,,,
2343,05/24/18 06:47:26 PM,24.634,69.029,,,
2344,05/24/18 06:52:26 PM,24.561,69.015,,,
2345,05/24/18 06:57:26 PM,24.561,69.671,,,
2346,05/24/18 07:02:26 PM,24.706,68.952,,,
2347,05/24/18 07:07:26 PM,25.531,65.577,,,
2348,05/24/18 07:12:26 PM,25.070,66.495,,,
2349,05/24/18 07:17:26 PM,24.682,67.000,,,
2350,05/24/18 07:22:26 PM,24.296,68.460,,,
2351,05/24/18 07:27:26 PM,24.127,70.305,,,
2352,05/24/18 07:32:26 PM,23.982,69.744,,,
2353,05/24/18 07:37:26 PM,24.006,68.915,,,
2354,05/24/18 07:42:26 PM,24.248,71.807,,,
2355,05/24/18 07:47:26 PM,24.272,71.072,,,
2356,05/24/18 07:52:26 PM,24.465,72.379,,,
2357,05/24/18 07:57:26 PM,24.320,73.645,,,
2358,05/24/18 08:02:26 PM,24.755,70.302,,,
2359,05/24/18 08:07:26 PM,25.701,70.178,,,
2360,05/24/18 08:12:26 PM,26.970,71.427,,,
2361,05/24/18 08:17:26 PM,27.339,70.658,,,
2362,05/24/18 08:22:26 PM,27.462,70.081,,,
2363,05/24/18 08:27:26 PM,27.659,68.973,,,
2364,05/24/18 08:32:26 PM,28.054,67.743,,,
2365,05/24/18 08:37:26 PM,28.301,66.936,,,
2366,05/24/18 08:42:26 PM,28.276,66.536,,,
2367,05/24/18 08:47:26 PM,28.153,65.813,,,
2368,05/24/18 08:52:26 PM,27.980,65.417,,,
2369,05/24/18 08:57:26 PM,27.782,66.115,,,
2370,05/24/18 09:02:26 PM,27.683,67.102,,,
2371,05/24/18 09:07:26 PM,27.585,68.417,,,
2372,05/24/18 09:12:26 PM,27.216,69.496,,,
2373,05/24/18 09:17:26 PM,27.290,69.599,,,
2374,05/24/18 09:22:26 PM,27.462,69.721,,,
2375,05/24/18 09:27:26 PM,27.216,69.796,,,
2376,05/24/18 09:32:26 PM,27.191,69.551,,,
2377,05/24/18 09:37:26 PM,27.167,69.006,,,
2378,05/24/18 09:42:26 PM,26.872,70.752,,,
2379,05/24/18 09:47:26 PM,26.897,71.055,,,
2380,05/24/18 09:52:26 PM,27.093,71.599,,,
2381,05/24/18 09:57:26 PM,27.142,71.936,,,
2382,05/24/18 10:02:26 PM,27.216,72.605,,,
2383,05/24/18 10:07:26 PM,26.995,74.044,,,
2384,05/24/18 10:12:26 PM,27.044,73.640,,,
2385,05/24/18 10:17:26 PM,26.676,75.337,,,
2386,05/24/18 10:22:26 PM,26.799,74.655,,,
2387,05/24/18 10:27:26 PM,27.044,73.669,,,
2388,05/24/18 10:32:26 PM,27.069,72.606,,,
2389,05/24/18 10:37:26 PM,26.848,72.743,,,
2390,05/24/18 10:42:26 PM,26.946,72.256,,,
2391,05/24/18 10:47:26 PM,27.044,72.394,,,
2392,05/24/18 10:52:26 PM,27.044,71.411,,,
2393,05/24/18 10:57:26 PM,26.946,71.601,,,
2394,05/24/18 11:02:26 PM,26.456,73.172,,,
2395,05/24/18 11:07:26 PM,26.383,72.447,,,
2396,05/24/18 11:12:26 PM,26.383,72.891,,,
2397,05/24/18 11:17:26 PM,25.993,73.733,,,
2398,05/24/18 11:22:26 PM,26.042,74.625,,,
2399,05/24/18 11:27:26 PM,26.212,73.391,,,
2400,05/24/18 11:32:26 PM,26.310,73.882,,,
2401,05/24/18 11:37:26 PM,26.115,74.257,,,
2402,05/24/18 11:42:26 PM,26.212,74.894,,,
2403,05/24/18 11:47:26 PM,26.090,75.251,,,
2404,05/24/18 11:52:26 PM,26.334,74.741,,,
2405,05/24/18 11:57:26 PM,26.481,74.092,,,
2406,05/25/18 12:02:26 AM,26.530,73.895,,,
2407,05/25/18 12:07:26 AM,26.188,75.417,,,
2408,05/25/18 12:12:26 AM,26.163,75.295,,,
2409,05/25/18 12:17:26 AM,26.334,74.771,,,
2410,05/25/18 12:22:26 AM,26.188,75.974,,,
2411,05/25/18 12:27:26 AM,26.042,76.324,,,
2412,05/25/18 12:32:26 AM,26.188,76.061,,,
2413,05/25/18 12:37:26 AM,26.285,75.348,,,
2414,05/25/18 12:42:26 AM,26.212,75.774,,,
2415,05/25/18 12:47:26 AM,25.895,76.529,,,
2416,05/25/18 12:52:26 AM,25.822,76.368,,,
2417,05/25/18 12:57:26 AM,26.017,76.465,,,
2418,05/25/18 01:02:26 AM,25.798,76.917,,,
2419,05/25/18 01:07:26 AM,25.798,76.946,,,
2420,05/25/18 01:12:26 AM,26.090,76.013,,,
2421,05/25/18 01:17:26 AM,26.456,74.353,,,
2422,05/25/18 01:22:26 AM,26.456,73.733,,,
2423,05/25/18 01:27:26 AM,25.968,74.581,,,
2424,05/25/18 01:32:26 AM,25.944,74.665,,,
2425,05/25/18 01:37:26 AM,25.920,74.072,,,
2426,05/25/18 01:42:26 AM,25.895,73.861,,,
2427,05/25/18 01:47:26 AM,25.871,74.298,,,
2428,05/25/18 01:52:26 AM,25.968,75.022,,,
2429,05/25/18 01:57:26 AM,26.017,74.855,,,
2430,05/25/18 02:02:26 AM,26.115,75.373,,,
2431,05/25/18 02:07:26 AM,25.701,76.081,,,
2432,05/25/18 02:12:26 AM,25.749,75.477,,,
2433,05/25/18 02:17:26 AM,25.920,76.008,,,
2434,05/25/18 02:22:26 AM,25.895,76.091,,,
2435,05/25/18 02:27:26 AM,25.895,76.120,,,
2436,05/25/18 02:32:26 AM,25.774,75.218,,,
2437,05/25/18 02:37:26 AM,25.968,74.963,,,
2438,05/25/18 02:42:26 AM,26.090,75.046,,,
2439,05/25/18 02:47:26 AM,26.090,74.870,,,
2440,05/25/18 02:52:26 AM,26.090,74.399,,,
2441,05/25/18 02:57:26 AM,25.944,74.665,,,
2442,05/25/18 03:02:26 AM,25.944,74.400,,,
2443,05/25/18 03:07:26 AM,25.822,74.935,,,
2444,05/25/18 03:12:26 AM,25.968,74.081,,,
2445,05/25/18 03:17:26 AM,26.066,74.336,,,
2446,05/25/18 03:22:26 AM,25.847,73.822,,,
2447,05/25/18 03:27:26 AM,25.968,74.346,,,
2448,05/25/18 03:32:26 AM,26.139,74.703,,,
2449,05/25/18 03:37:26 AM,25.944,74.988,,,
2450,05/25/18 03:42:26 AM,26.115,74.786,,,
2451,05/25/18 03:47:26 AM,26.139,74.232,,,
2452,05/25/18 03:52:26 AM,26.237,74.957,,,
2453,05/25/18 03:57:26 AM,25.944,76.976,,,
2454,05/25/18 04:02:26 AM,25.944,76.363,,,
2455,05/25/18 04:07:26 AM,26.017,75.676,,,
2456,05/25/18 04:12:26 AM,25.993,75.085,,,
2457,05/25/18 04:17:26 AM,26.115,73.520,,,
2458,05/25/18 04:22:26 AM,26.115,73.520,,,
2459,05/25/18 04:27:26 AM,26.188,72.854,,,
2460,05/25/18 04:32:26 AM,26.139,72.223,,,
2461,05/25/18 04:37:26 AM,26.188,72.884,,,
2462,05/25/18 04:42:26 AM,26.066,73.097,,,
2463,05/25/18 04:47:26 AM,26.261,72.779,,,
2464,05/25/18 04:52:26 AM,26.188,75.124,,,
2465,05/25/18 04:57:26 AM,25.920,75.159,,,
2466,05/25/18 05:02:26 AM,26.115,74.845,,,
2467,05/25/18 05:07:26 AM,26.042,75.388,,,
2468,05/25/18 05:12:26 AM,26.163,75.031,,,
2469,05/25/18 05:17:26 AM,26.017,73.295,,,
2470,05/25/18 05:22:26 AM,25.579,75.385,,,
2471,05/25/18 05:27:26 AM,25.433,74.036,,,
2472,05/25/18 05:32:26 AM,25.506,75.341,,,
2473,05/25/18 05:37:26 AM,25.336,76.154,,,
2474,05/25/18 05:42:26 AM,24.876,78.612,,,
2475,05/25/18 05:47:26 AM,24.876,78.468,,,
2476,05/25/18 05:52:26 AM,24.852,78.001,,,
2477,05/25/18 05:57:26 AM,24.151,74.285,,,
2478,05/25/18 06:02:26 AM,22.278,78.675,,,
2479,05/25/18 06:07:26 AM,21.131,82.809,,,
2480,05/25/18 06:12:26 AM,20.225,83.417,,,
2481,05/25/18 06:17:26 AM,19.725,85.462,,,
2482,05/25/18 06:22:26 AM,19.797,79.571,,,
2483,05/25/18 06:27:26 AM,20.011,80.490,,,
2484,05/25/18 06:32:26 AM,20.130,78.737,,,
2485,05/25/18 06:37:26 AM,20.273,77.403,,,
2486,05/25/18 06:42:26 AM,20.487,76.476,,,
2487,05/25/18 06:47:26 AM,20.678,75.309,,,
2488,05/25/18 06:52:26 AM,21.561,75.630,,,
2489,05/25/18 06:57:26 AM,21.417,75.400,,,
2490,05/25/18 07:02:26 AM,21.250,75.568,,,
2491,05/25/18 07:07:26 AM,21.226,74.322,,,
2492,05/25/18 07:12:26 AM,21.059,74.953,,,
2493,05/25/18 07:17:26 AM,20.845,76.978,,,
2494,05/25/18 07:22:26 AM,20.845,74.968,,,
2495,05/25/18 07:27:26 AM,20.749,74.488,,,
2496,05/25/18 07:32:26 AM,20.678,76.314,,,
2497,05/25/18 07:37:26 AM,20.535,75.568,,,
2498,05/25/18 07:42:26 AM,20.416,76.547,,,
2499,05/25/18 07:47:26 AM,20.344,75.501,,,
2500,05/25/18 07:52:26 AM,20.321,76.642,,,
2501,05/25/18 07:57:26 AM,20.273,79.559,,,
2502,05/25/18 08:02:26 AM,20.297,78.885,,,
2503,05/25/18 08:07:26 AM,20.416,78.172,,,
2504,05/25/18 08:12:26 AM,20.654,77.510,,,
2505,05/25/18 08:17:26 AM,20.869,76.811,,,
2506,05/25/18 08:22:26 AM,21.226,79.535,,,
2507,05/25/18 08:27:26 AM,21.776,79.509,,,
2508,05/25/18 08:32:26 AM,22.326,75.089,,,
2509,05/25/18 08:37:26 AM,22.637,75.672,,,
2510,05/25/18 08:42:26 AM,23.021,75.807,,,
2511,05/25/18 08:47:26 AM,23.093,73.202,,,
2512,05/25/18 08:52:26 AM,23.405,68.240,,,
2513,05/25/18 08:57:26 AM,23.693,69.691,,,
2514,05/25/18 09:02:26 AM,23.742,69.492,,,
2515,05/25/18 09:07:26 AM,23.814,69.564,,,
2516,05/25/18 09:12:26 AM,23.429,69.880,,,
