"Plot Title: HDT"
"#","Date Time, GMT-06:00","Temp, °C (LGR S/N: 10694967, SEN S/N: 10694967)","RH, % (LGR S/N: 10694967, SEN S/N: 10694967)","Host Connected (LGR S/N: 10694967)","Stopped (LGR S/N: 10694967)","End Of File (LGR S/N: 10694967)"
32,11/17/18 08:22:17 PM,23.910,72.389,,,
33,11/17/18 08:37:17 PM,22.565,81.145,,,
34,11/17/18 08:52:17 PM,22.421,79.734,,,
35,11/17/18 09:07:17 PM,20.726,69.879,,,
36,11/17/18 09:22:17 PM,16.061,70.448,,,
37,11/17/18 09:37:17 PM,15.727,76.512,,,
38,11/17/18 09:52:17 PM,15.608,75.143,,,
39,11/17/18 10:07:17 PM,15.202,73.449,,,
40,11/17/18 10:22:17 PM,15.178,72.728,,,
41,11/17/18 10:37:17 PM,15.202,72.265,,,
42,11/17/18 10:52:17 PM,15.106,75.105,,,
43,11/17/18 11:07:17 PM,15.130,75.246,,,
44,11/17/18 11:22:17 PM,15.130,74.867,,,
45,11/17/18 11:37:17 PM,15.178,74.584,,,
46,11/17/18 11:52:17 PM,15.082,75.300,,,
47,11/18/18 12:07:17 AM,15.130,75.392,,,
48,11/18/18 12:22:17 AM,15.106,74.322,,,
49,11/18/18 12:37:17 AM,15.130,75.739,,,
50,11/18/18 12:52:17 AM,15.082,75.252,,,
51,11/18/18 01:07:17 AM,15.130,74.635,,,
52,11/18/18 01:22:17 AM,15.106,75.742,,,
53,11/18/18 01:37:17 AM,15.154,74.958,,,
54,11/18/18 01:52:17 AM,15.082,74.641,,,
55,11/18/18 02:07:17 AM,15.058,75.400,,,
56,11/18/18 02:22:17 AM,15.058,74.507,,,
57,11/18/18 02:37:17 AM,15.154,75.438,,,
58,11/18/18 02:52:17 AM,15.058,75.303,,,
59,11/18/18 03:07:17 AM,15.082,75.156,,,
60,11/18/18 03:22:17 AM,15.106,74.638,,,
61,11/18/18 03:37:17 AM,15.130,74.960,,,
62,11/18/18 03:52:17 AM,15.082,75.300,,,
63,11/18/18 04:07:17 AM,15.106,75.542,,,
64,11/18/18 04:22:17 AM,15.082,74.459,,,
65,11/18/18 04:37:17 AM,15.154,75.244,,,
66,11/18/18 04:52:17 AM,15.034,74.693,,,
67,11/18/18 05:07:17 AM,15.488,74.319,,,
68,11/18/18 05:22:17 AM,15.417,73.716,,,
69,11/18/18 05:37:17 AM,15.369,74.156,,,
70,11/18/18 05:52:17 AM,15.440,74.059,,,
71,11/18/18 06:07:17 AM,16.918,76.012,,,
72,11/18/18 06:22:17 AM,21.632,74.145,,,
73,11/18/18 06:37:17 AM,21.991,75.092,,,
74,11/18/18 06:52:17 AM,22.062,75.581,,,
75,11/18/18 07:07:17 AM,23.597,77.002,,,
76,11/18/18 07:22:17 AM,28.599,72.402,,,
77,11/18/18 07:37:17 AM,29.897,69.334,,,
78,11/18/18 07:52:17 AM,29.872,72.545,,,
79,11/18/18 08:07:17 AM,31.135,75.259,,,
80,11/18/18 08:22:17 AM,34.316,69.533,,,
81,11/18/18 08:37:17 AM,33.530,71.130,,,
82,11/18/18 08:52:17 AM,33.843,71.692,,,
83,11/18/18 09:07:17 AM,35.057,74.479,,,
84,11/18/18 09:22:17 AM,36.129,69.639,,,
85,11/18/18 09:37:17 AM,36.021,71.262,,,
86,11/18/18 09:52:17 AM,36.129,71.094,,,
87,11/18/18 10:07:17 AM,36.048,71.573,,,
88,11/18/18 10:22:17 AM,36.075,71.622,,,
89,11/18/18 10:37:17 AM,36.236,72.145,,,
90,11/18/18 10:52:17 AM,36.129,72.158,,,
91,11/18/18 11:07:17 AM,36.209,72.541,,,
92,11/18/18 11:22:17 AM,36.209,72.203,,,
93,11/18/18 11:37:17 AM,36.209,72.315,,,
94,11/18/18 11:52:17 AM,36.263,71.976,,,
95,11/18/18 12:07:17 PM,36.155,72.321,,,
96,11/18/18 12:22:17 PM,36.155,72.210,,,
97,11/18/18 12:37:17 PM,36.209,72.427,,,
98,11/18/18 12:52:17 PM,36.209,72.203,,,
99,11/18/18 01:07:17 PM,36.182,72.318,,,
100,11/18/18 01:22:17 PM,36.236,72.034,,,
101,11/18/18 01:37:17 PM,36.155,72.154,,,
102,11/18/18 01:52:17 PM,36.263,72.365,,,
103,11/18/18 02:07:17 PM,36.209,72.148,,,
104,11/18/18 02:22:17 PM,36.182,72.262,,,
105,11/18/18 02:37:17 PM,36.155,72.210,,,
106,11/18/18 02:52:17 PM,36.129,72.380,,,
107,11/18/18 03:07:17 PM,36.236,72.368,,,
108,11/18/18 03:22:17 PM,36.155,72.434,,,
109,11/18/18 03:37:17 PM,36.155,72.434,,,
110,11/18/18 03:52:17 PM,36.209,72.371,,,
111,11/18/18 04:07:17 PM,36.155,72.265,,,
112,11/18/18 04:22:17 PM,36.155,72.490,,,
113,11/18/18 04:37:17 PM,36.236,72.537,,,
114,11/18/18 04:52:17 PM,36.129,72.324,,,
115,11/18/18 05:07:17 PM,36.102,72.553,,,
116,11/18/18 05:22:17 PM,36.236,72.145,,,
117,11/18/18 05:37:17 PM,36.129,72.493,,,
118,11/18/18 05:52:17 PM,36.155,72.434,,,
119,11/18/18 06:07:17 PM,34.765,68.280,,,
120,11/18/18 06:22:17 PM,34.106,75.568,,,
121,11/18/18 06:37:17 PM,34.132,75.028,,,
122,11/18/18 06:52:17 PM,34.185,74.633,,,
123,11/18/18 07:07:17 PM,32.802,68.536,,,
124,11/18/18 07:22:17 PM,30.249,78.085,,,
125,11/18/18 07:37:17 PM,30.350,77.468,,,
126,11/18/18 07:52:17 PM,30.325,77.030,,,
127,11/18/18 08:07:17 PM,28.599,70.820,,,
128,11/18/18 08:22:17 PM,23.910,72.299,,,
129,11/18/18 08:37:17 PM,22.613,80.794,,,
130,11/18/18 08:52:17 PM,22.445,79.733,,,
131,11/18/18 09:07:17 PM,20.845,71.940,,,
132,11/18/18 09:22:17 PM,16.085,71.296,,,
133,11/18/18 09:37:17 PM,15.775,77.235,,,
134,11/18/18 09:52:17 PM,15.631,74.760,,,
135,11/18/18 10:07:17 PM,15.154,73.539,,,
136,11/18/18 10:22:17 PM,15.178,71.469,,,
137,11/18/18 10:37:17 PM,15.082,73.548,,,
138,11/18/18 10:52:17 PM,15.178,74.630,,,
139,11/18/18 11:07:17 PM,15.130,74.186,,,
140,11/18/18 11:22:17 PM,15.130,74.727,,,
141,11/18/18 11:37:17 PM,15.130,74.681,,,
142,11/18/18 11:52:17 PM,15.106,74.823,,,
143,11/19/18 12:07:17 AM,15.082,75.397,,,
144,11/19/18 12:22:17 AM,15.058,74.553,,,
145,11/19/18 12:37:17 AM,15.154,74.771,,,
146,11/19/18 12:52:17 AM,15.034,75.550,,,
147,11/19/18 01:07:17 AM,15.106,75.201,,,
148,11/19/18 01:22:17 AM,15.130,75.589,,,
149,11/19/18 01:37:17 AM,15.082,74.826,,,
150,11/19/18 01:52:17 AM,15.106,74.776,,,
151,11/19/18 02:07:17 AM,15.106,75.201,,,
152,11/19/18 02:22:17 AM,15.082,74.595,,,
153,11/19/18 02:37:17 AM,15.154,75.005,,,
154,11/19/18 02:52:17 AM,15.082,75.446,,,
155,11/19/18 03:07:17 AM,15.082,74.459,,,
156,11/19/18 03:22:17 AM,15.154,75.292,,,
157,11/19/18 03:37:17 AM,15.058,75.351,,,
158,11/19/18 03:52:17 AM,15.106,75.792,,,
159,11/19/18 04:07:17 AM,15.082,74.966,,,
160,11/19/18 04:22:17 AM,15.106,74.547,,,
161,11/19/18 04:37:17 AM,15.154,74.678,,,
162,11/19/18 04:52:17 AM,15.058,75.255,,,
163,11/19/18 05:07:17 AM,15.417,74.786,,,
164,11/19/18 05:22:17 AM,15.440,74.147,,,
165,11/19/18 05:37:17 AM,15.393,72.855,,,
166,11/19/18 05:52:17 AM,15.464,73.005,,,
167,11/19/18 06:07:17 AM,16.966,76.496,,,
168,11/19/18 06:22:17 AM,21.632,75.185,,,
169,11/19/18 06:37:17 AM,21.991,75.038,,,
170,11/19/18 06:52:17 AM,22.086,74.813,,,
171,11/19/18 07:07:17 AM,23.621,76.935,,,
172,11/19/18 07:22:17 AM,28.624,73.162,,,
173,11/19/18 07:37:17 AM,29.897,69.700,,,
174,11/19/18 07:52:17 AM,29.847,72.964,,,
175,11/19/18 08:07:17 AM,31.161,76.321,,,
176,11/19/18 08:22:17 AM,34.343,69.979,,,
177,11/19/18 08:37:17 AM,33.582,71.623,,,
178,11/19/18 08:52:17 AM,33.843,71.641,,,
179,11/19/18 09:07:17 AM,35.111,74.931,,,
180,11/19/18 09:22:17 AM,36.048,69.696,,,
181,11/19/18 09:37:17 AM,35.940,71.639,,,
182,11/19/18 09:52:17 AM,35.994,67.375,,,
183,11/19/18 10:07:17 AM,35.994,72.229,,,
184,11/19/18 10:22:17 AM,36.021,72.393,,,
185,11/19/18 10:37:17 AM,36.182,72.374,,,
186,11/19/18 10:52:17 AM,36.075,72.164,,,
187,11/19/18 11:07:17 AM,35.967,71.904,,,
188,11/19/18 11:22:17 AM,36.209,72.203,,,
189,11/19/18 11:37:17 AM,36.075,72.443,,,
190,11/19/18 11:52:17 AM,36.129,72.722,,,
191,11/19/18 12:07:17 PM,36.182,72.715,,,
192,11/19/18 12:22:17 PM,36.102,72.553,,,
193,11/19/18 12:37:17 PM,36.155,72.834,,,
194,11/19/18 12:52:17 PM,36.155,72.604,,,
195,11/19/18 01:07:17 PM,36.075,72.728,,,
196,11/19/18 01:22:17 PM,36.155,73.009,,,
197,11/19/18 01:37:17 PM,36.155,72.718,,,
198,11/19/18 01:52:17 PM,36.182,72.831,,,
199,11/19/18 02:07:17 PM,36.182,72.831,,,
200,11/19/18 02:22:17 PM,36.209,72.770,,,
201,11/19/18 02:37:17 PM,36.182,72.715,,,
202,11/19/18 02:52:17 PM,36.182,72.658,,,
203,11/19/18 03:07:17 PM,36.182,72.715,,,
204,11/19/18 03:22:17 PM,36.182,72.889,,,
205,11/19/18 03:37:17 PM,36.155,72.892,,,
206,11/19/18 03:52:17 PM,36.182,73.065,,,
207,11/19/18 04:07:17 PM,36.102,73.015,,,
208,11/19/18 04:22:17 PM,36.075,73.077,,,
209,11/19/18 04:37:17 PM,35.967,73.631,,,
210,11/19/18 04:52:17 PM,36.155,73.009,,,
211,11/19/18 05:07:17 PM,36.048,72.963,,,
212,11/19/18 05:22:17 PM,36.129,73.736,,,
213,11/19/18 05:37:17 PM,36.209,73.003,,,
214,11/19/18 05:52:17 PM,36.021,73.202,,,
215,11/19/18 06:07:17 PM,34.686,69.260,,,
216,11/19/18 06:22:17 PM,34.158,76.411,,,
217,11/19/18 06:37:17 PM,34.053,74.970,,,
218,11/19/18 06:52:17 PM,34.106,75.163,,,
219,11/19/18 07:07:17 PM,32.724,68.831,,,
220,11/19/18 07:22:17 PM,30.224,78.402,,,
221,11/19/18 07:37:17 PM,30.249,77.328,,,
222,11/19/18 07:52:17 PM,30.199,77.113,,,
223,11/19/18 08:07:17 PM,28.624,70.949,,,
224,11/19/18 08:22:17 PM,23.838,72.812,,,
225,11/19/18 08:37:17 PM,22.541,81.147,,,
226,11/19/18 08:52:17 PM,22.421,79.656,,,
227,11/19/18 09:07:17 PM,20.678,69.111,,,
228,11/19/18 09:22:17 PM,16.013,70.292,,,
229,11/19/18 09:37:17 PM,15.727,76.676,,,
230,11/19/18 09:52:17 PM,15.584,74.907,,,
231,11/19/18 10:07:17 PM,15.154,74.008,,,
232,11/19/18 10:22:17 PM,15.178,72.689,,,
233,11/19/18 10:37:17 PM,15.178,69.983,,,
234,11/19/18 10:52:17 PM,15.106,74.916,,,
235,11/19/18 11:07:17 PM,15.202,74.905,,,
236,11/19/18 11:22:17 PM,15.082,75.108,,,
237,11/19/18 11:37:17 PM,15.130,75.150,,,
238,11/19/18 11:52:17 PM,15.154,74.183,,,
239,11/20/18 12:07:17 AM,15.082,74.687,,,
240,11/20/18 12:22:17 AM,15.154,74.587,,,
241,11/20/18 12:37:17 AM,15.154,74.817,,,
242,11/20/18 12:52:17 AM,15.058,75.449,,,
243,11/20/18 01:07:17 AM,15.106,75.346,,,
244,11/20/18 01:22:17 AM,15.130,74.453,,,
245,11/20/18 01:37:17 AM,15.082,75.013,,,
246,11/20/18 01:52:17 AM,15.106,75.542,,,
247,11/20/18 02:07:17 AM,15.106,74.277,,,
248,11/20/18 02:22:17 AM,15.058,75.016,,,
249,11/20/18 02:37:17 AM,15.106,75.105,,,
250,11/20/18 02:52:17 AM,15.082,75.252,,,
251,11/20/18 03:07:17 AM,15.130,74.544,,,
252,11/20/18 03:22:17 AM,15.106,75.395,,,
253,11/20/18 03:37:17 AM,15.034,75.501,,,
254,11/20/18 03:52:17 AM,15.082,75.300,,,
255,11/20/18 04:07:17 AM,15.034,74.420,,,
256,11/20/18 04:22:17 AM,15.154,74.405,,,
257,11/20/18 04:37:17 AM,15.034,75.209,,,
258,11/20/18 04:52:17 AM,15.082,75.594,,,
259,11/20/18 05:07:17 AM,15.440,73.971,,,
260,11/20/18 05:22:17 AM,15.393,74.376,,,
261,11/20/18 05:37:17 AM,15.417,73.931,,,
262,11/20/18 05:52:17 AM,15.464,73.332,,,
263,11/20/18 06:07:17 AM,16.918,75.749,,,
264,11/20/18 06:22:17 AM,21.656,75.624,,,
265,11/20/18 06:37:17 AM,21.919,74.062,,,
266,11/20/18 06:52:17 AM,21.943,75.315,,,
267,11/20/18 07:07:17 AM,23.621,76.680,,,
268,11/20/18 07:22:17 AM,28.599,73.646,,,
269,11/20/18 07:37:17 AM,29.797,70.305,,,
270,11/20/18 07:52:17 AM,29.822,73.341,,,
271,11/20/18 08:07:17 AM,31.186,76.458,,,
272,11/20/18 08:22:17 AM,34.237,69.993,,,
273,11/20/18 08:37:17 AM,33.504,71.481,,,
274,11/20/18 08:52:17 AM,33.843,72.216,,,
275,11/20/18 09:07:17 AM,35.111,75.065,,,
276,11/20/18 09:22:17 AM,36.021,69.886,,,
277,11/20/18 09:37:17 AM,35.940,71.481,,,
278,11/20/18 09:52:17 AM,35.994,71.214,,,
279,11/20/18 10:07:17 AM,35.994,71.846,,,
280,11/20/18 10:22:17 AM,36.048,72.278,,,
281,11/20/18 10:37:17 AM,36.155,72.321,,,
282,11/20/18 10:52:17 AM,36.048,72.446,,,
283,11/20/18 11:07:17 AM,36.075,72.728,,,
284,11/20/18 11:22:17 AM,36.129,72.550,,,
285,11/20/18 11:37:17 AM,36.102,72.610,,,
286,11/20/18 11:52:17 AM,36.129,73.250,,,
287,11/20/18 12:07:17 PM,36.075,73.256,,,
288,11/20/18 12:22:17 PM,36.102,73.193,,,
289,11/20/18 12:37:17 PM,36.075,73.137,,,
290,11/20/18 12:52:17 PM,36.075,73.376,,,
291,11/20/18 01:07:17 PM,36.155,73.367,,,
292,11/20/18 01:22:17 PM,36.155,72.834,,,
293,11/20/18 01:37:17 PM,35.967,73.149,,,
294,11/20/18 01:52:17 PM,36.155,73.068,,,
295,11/20/18 02:07:17 PM,36.102,73.015,,,
296,11/20/18 02:22:17 PM,36.021,73.625,,,
297,11/20/18 02:37:17 PM,36.102,73.193,,,
298,11/20/18 02:52:17 PM,36.102,73.373,,,
299,11/20/18 03:07:17 PM,36.129,72.779,,,
300,11/20/18 03:22:17 PM,36.075,72.960,,,
301,11/20/18 03:37:17 PM,36.129,73.491,,,
302,11/20/18 03:52:17 PM,36.048,73.140,,,
303,11/20/18 04:07:17 PM,36.048,73.022,,,
304,11/20/18 04:22:17 PM,36.129,73.250,,,
305,11/20/18 04:37:17 PM,36.182,73.364,,,
306,11/20/18 04:52:17 PM,36.102,72.898,,,
307,11/20/18 05:07:17 PM,36.102,73.134,,,
308,11/20/18 05:22:17 PM,36.102,73.015,,,
309,11/20/18 05:37:17 PM,36.129,73.071,,,
310,11/20/18 05:52:17 PM,36.155,72.951,,,
311,11/20/18 06:07:17 PM,34.422,68.997,,,
312,11/20/18 06:22:17 PM,34.158,75.981,,,
313,11/20/18 06:37:17 PM,34.132,75.773,,,
314,11/20/18 06:52:17 PM,33.974,75.109,,,
315,11/20/18 07:07:17 PM,32.415,69.544,,,
316,11/20/18 07:22:17 PM,30.249,78.320,,,
317,11/20/18 07:37:17 PM,30.275,77.699,,,
318,11/20/18 07:52:17 PM,30.224,78.087,,,
319,11/20/18 08:07:17 PM,28.524,71.276,,,
320,11/20/18 08:22:17 PM,23.814,72.676,,,
321,11/20/18 08:37:17 PM,22.613,81.593,,,
322,11/20/18 08:52:17 PM,22.469,80.463,,,
323,11/20/18 09:07:17 PM,20.845,69.965,,,
324,11/20/18 09:22:17 PM,16.013,70.554,,,
325,11/20/18 09:37:17 PM,15.822,76.833,,,
326,11/20/18 09:52:17 PM,15.631,74.714,,,
327,11/20/18 10:07:17 PM,15.202,73.659,,,
328,11/20/18 10:22:17 PM,15.273,72.217,,,
329,11/20/18 10:37:17 PM,15.225,70.354,,,
330,11/20/18 10:52:17 PM,15.130,73.753,,,
331,11/20/18 11:07:17 PM,15.130,74.098,,,
332,11/20/18 11:22:17 PM,15.130,74.774,,,
333,11/20/18 11:37:17 PM,15.130,74.913,,,
334,11/20/18 11:52:17 PM,15.082,74.779,,,
335,11/21/18 12:07:17 AM,15.130,74.820,,,
336,11/21/18 12:22:17 AM,15.130,73.967,,,
337,11/21/18 12:37:17 AM,15.178,74.538,,,
338,11/21/18 12:52:17 AM,15.154,75.244,,,
339,11/21/18 01:07:17 AM,15.130,75.441,,,
340,11/21/18 01:22:17 AM,15.154,74.817,,,
341,11/21/18 01:37:17 AM,15.058,75.207,,,
342,11/21/18 01:52:17 AM,15.106,75.346,,,
343,11/21/18 02:07:17 AM,15.082,75.204,,,
344,11/21/18 02:22:17 AM,15.130,74.453,,,
345,11/21/18 02:37:17 AM,15.082,74.192,,,
346,11/21/18 02:52:17 AM,15.082,74.236,,,
347,11/21/18 03:07:17 AM,15.178,75.002,,,
348,11/21/18 03:22:17 AM,15.058,75.351,,,
349,11/21/18 03:37:17 AM,15.130,74.774,,,
350,11/21/18 03:52:17 AM,15.106,74.322,,,
351,11/21/18 04:07:17 AM,15.130,74.274,,,
352,11/21/18 04:22:17 AM,15.058,74.417,,,
353,11/21/18 04:37:17 AM,15.178,74.493,,,
354,11/21/18 04:52:17 AM,15.082,74.414,,,
355,11/21/18 05:07:17 AM,15.369,74.838,,,
356,11/21/18 05:22:17 AM,15.488,73.002,,,
357,11/21/18 05:37:17 AM,15.417,73.673,,,
358,11/21/18 05:52:17 AM,15.464,73.925,,,
359,11/21/18 06:07:17 AM,16.990,76.438,,,
360,11/21/18 06:22:17 AM,21.680,75.180,,,
361,11/21/18 06:37:17 AM,21.991,74.153,,,
362,11/21/18 06:52:17 AM,22.086,74.974,,,
363,11/21/18 07:07:17 AM,23.669,76.488,,,
364,11/21/18 07:22:17 AM,28.673,73.421,,,
365,11/21/18 07:37:17 AM,29.872,69.953,,,
366,11/21/18 07:52:17 AM,29.772,72.973,,,
367,11/21/18 08:07:17 AM,31.161,76.321,,,
368,11/21/18 08:22:17 AM,34.395,69.880,,,
369,11/21/18 08:37:17 AM,33.347,57.643,,,
370,11/21/18 08:52:17 AM,33.399,63.890,,,
371,11/21/18 09:07:17 AM,34.739,78.928,,,
372,11/21/18 09:22:17 AM,35.618,74.230,,,
373,11/21/18 09:37:17 AM,35.431,75.583,,,
374,11/21/18 09:52:17 AM,35.671,75.282,,,
375,11/21/18 10:07:17 AM,35.564,75.431,,,
376,11/21/18 10:22:17 AM,35.645,75.633,,,
377,11/21/18 10:37:17 AM,35.591,75.568,,,
378,11/21/18 10:52:17 AM,35.671,75.630,,,
379,11/21/18 11:07:17 AM,35.618,75.219,,,
380,11/21/18 11:22:17 AM,35.618,76.064,,,
381,11/21/18 11:37:17 AM,35.725,75.839,,,
382,11/21/18 11:52:17 AM,35.591,75.568,,,
383,11/21/18 12:07:17 PM,35.618,75.426,,,
384,11/21/18 12:22:17 PM,35.725,75.696,,,
385,11/21/18 12:37:17 PM,35.671,75.351,,,
386,11/21/18 12:52:17 PM,35.752,75.836,,,
387,11/21/18 01:07:17 PM,35.645,76.062,,,
388,11/21/18 01:22:17 PM,35.725,75.346,,,
389,11/21/18 01:37:17 PM,35.725,76.128,,,
390,11/21/18 01:52:17 PM,35.645,76.135,,,
391,11/21/18 02:07:17 PM,35.725,76.128,,,
392,11/21/18 02:22:17 PM,35.618,75.992,,,
393,11/21/18 02:37:17 PM,35.752,75.836,,,
394,11/21/18 02:52:17 PM,35.725,75.346,,,
395,11/21/18 03:07:17 PM,35.618,75.426,,,
396,11/21/18 03:22:17 PM,35.725,75.209,,,
397,11/21/18 03:37:17 PM,35.618,75.777,,,
398,11/21/18 03:52:17 PM,35.671,75.560,,,
399,11/21/18 04:07:17 PM,35.725,75.485,,,
400,11/21/18 04:22:17 PM,35.725,75.696,,,
401,11/21/18 04:37:17 PM,35.671,75.010,,,
402,11/21/18 04:52:17 PM,35.645,75.217,,,
403,11/21/18 05:07:17 PM,35.698,75.418,,,
404,11/21/18 05:22:17 PM,35.671,74.743,,,
405,11/21/18 05:37:17 PM,35.645,75.493,,,
406,11/21/18 05:52:17 PM,35.725,75.346,,,
407,11/21/18 06:07:17 PM,34.106,70.762,,,
408,11/21/18 06:22:17 PM,33.896,76.803,,,
409,11/21/18 06:37:17 PM,33.843,77.262,,,
410,11/21/18 06:52:17 PM,33.817,76.884,,,
411,11/21/18 07:07:17 PM,32.106,70.155,,,
412,11/21/18 07:22:17 PM,30.073,78.493,,,
413,11/21/18 07:37:17 PM,30.023,78.102,,,
414,11/21/18 07:52:17 PM,29.922,78.032,,,
415,11/21/18 08:07:17 PM,28.202,72.403,,,
416,11/21/18 08:22:17 PM,23.549,73.869,,,
417,11/21/18 08:37:17 PM,22.517,81.876,,,
418,11/21/18 08:52:17 PM,22.326,77.053,,,
419,11/21/18 09:07:17 PM,20.440,69.183,,,
420,11/21/18 09:22:17 PM,15.822,71.336,,,
421,11/21/18 09:37:17 PM,15.727,77.182,,,
422,11/21/18 09:52:17 PM,15.560,75.641,,,
423,11/21/18 10:07:17 PM,15.178,75.338,,,
424,11/21/18 10:22:17 PM,15.249,74.484,,,
425,11/21/18 10:37:17 PM,15.106,72.468,,,
426,11/21/18 10:52:17 PM,15.082,70.636,,,
427,11/21/18 11:07:17 PM,15.202,74.535,,,
428,11/21/18 11:22:17 PM,15.106,74.869,,,
429,11/21/18 11:37:17 PM,15.082,74.872,,,
430,11/21/18 11:52:17 PM,15.106,74.502,,,
431,11/22/18 12:07:17 AM,15.106,74.869,,,
432,11/22/18 12:22:17 AM,15.082,74.919,,,
433,11/22/18 12:37:17 AM,15.082,75.545,,,
434,11/22/18 12:52:17 AM,15.058,74.507,,,
435,11/22/18 01:07:17 AM,15.082,74.504,,,
436,11/22/18 01:22:17 AM,15.106,75.592,,,
437,11/22/18 01:37:17 AM,15.058,75.597,,,
438,11/22/18 01:52:17 AM,14.986,75.360,,,
439,11/22/18 02:07:17 AM,15.082,74.236,,,
440,11/22/18 02:22:17 AM,14.963,75.314,,,
441,11/22/18 02:37:17 AM,15.106,75.742,,,
442,11/22/18 02:52:17 AM,15.034,75.306,,,
443,11/22/18 03:07:17 AM,15.034,74.510,,,
444,11/22/18 03:22:17 AM,14.986,75.556,,,
445,11/22/18 03:37:17 AM,15.058,74.969,,,
446,11/22/18 03:52:17 AM,15.082,74.733,,,
447,11/22/18 04:07:17 AM,14.963,75.027,,,
448,11/22/18 04:22:17 AM,15.034,75.699,,,
449,11/22/18 04:37:17 AM,15.058,74.372,,,
450,11/22/18 04:52:17 AM,15.058,76.052,,,
451,11/22/18 05:07:17 AM,15.249,74.946,,,
452,11/22/18 05:22:17 AM,15.297,73.689,,,
453,11/22/18 05:37:17 AM,15.273,74.036,,,
454,11/22/18 05:52:17 AM,15.321,74.566,,,
455,11/22/18 06:07:17 AM,16.895,77.129,,,
456,11/22/18 06:22:17 AM,21.632,77.567,,,
457,11/22/18 06:37:17 AM,21.776,75.115,,,
458,11/22/18 06:52:17 AM,21.943,75.879,,,
459,11/22/18 07:07:17 AM,23.405,78.528,,,
460,11/22/18 07:22:17 AM,28.375,74.511,,,
461,11/22/18 07:37:17 AM,29.521,72.187,,,
462,11/22/18 07:52:17 AM,29.546,74.326,,,
463,11/22/18 08:07:17 AM,30.907,60.654,,,
464,11/22/18 08:22:17 AM,34.316,71.479,,,
465,11/22/18 08:37:17 AM,33.373,74.652,,,
466,11/22/18 08:52:17 AM,33.686,75.337,,,
467,11/22/18 09:07:17 AM,34.924,78.915,,,
468,11/22/18 09:22:17 AM,35.564,73.613,,,
469,11/22/18 09:37:17 AM,35.591,75.086,,,
470,11/22/18 09:52:17 AM,35.537,74.956,,,
471,11/22/18 10:07:17 AM,35.671,75.490,,,
472,11/22/18 10:22:17 AM,35.564,75.711,,,
473,11/22/18 10:37:17 AM,35.591,75.428,,,
474,11/22/18 10:52:17 AM,35.618,75.356,,,
475,11/22/18 11:07:17 AM,35.645,75.493,,,
476,11/22/18 11:22:17 AM,35.671,75.490,,,
477,11/22/18 11:37:17 AM,35.698,75.488,,,
478,11/22/18 11:52:17 AM,35.698,75.628,,,
479,11/22/18 12:07:17 PM,35.725,75.625,,,
480,11/22/18 12:22:17 PM,35.591,75.708,,,
481,11/22/18 12:37:17 PM,35.725,75.839,,,
482,11/22/18 12:52:17 PM,35.618,75.920,,,
483,11/22/18 01:07:17 PM,35.591,76.067,,,
484,11/22/18 01:22:17 PM,35.591,76.140,,,
485,11/22/18 01:37:17 PM,35.591,76.067,,,
486,11/22/18 01:52:17 PM,35.645,75.846,,,
487,11/22/18 02:07:17 PM,35.698,75.770,,,
488,11/22/18 02:22:17 PM,35.591,75.638,,,
489,11/22/18 02:37:17 PM,35.564,75.711,,,
