"Plot Title: HDT"
"#","Date Time, GMT-06:00","Temp, °C (LGR S/N: 20042961, SEN S/N: 20042961)","RH, % (LGR S/N: 20042961, SEN S/N: 20042961)","Host Connected (LGR S/N: 20042961)","Stopped (LGR S/N: 20042961)","End Of File (LGR S/N: 20042961)"
1,11/17/18 12:35:23 PM,22.373,33.885,,,
2,11/17/18 12:50:23 PM,28.773,52.119,,,
3,11/17/18 01:05:23 PM,29.772,50.098,,,
4,11/17/18 01:20:23 PM,29.897,49.274,,,
5,11/17/18 01:35:23 PM,29.872,49.335,,,
6,11/17/18 01:50:23 PM,29.922,49.212,,,
7,11/17/18 02:05:23 PM,29.872,49.238,,,
8,11/17/18 02:20:23 PM,29.897,49.824,,,
9,11/17/18 02:35:23 PM,29.897,49.338,,,
10,11/17/18 02:50:23 PM,29.897,49.112,,,
11,11/17/18 03:05:23 PM,29.947,48.729,,,
12,11/17/18 03:20:23 PM,29.872,48.687,,,
13,11/17/18 03:35:23 PM,29.897,48.496,,,
14,11/17/18 03:50:23 PM,29.922,48.531,,,
15,11/17/18 04:05:23 PM,29.947,48.502,,,
16,11/17/18 04:20:23 PM,29.897,48.820,,,
17,11/17/18 04:35:23 PM,29.897,48.366,,,
18,11/17/18 04:50:23 PM,29.897,49.015,,,
19,11/17/18 05:05:23 PM,29.872,48.525,,,
20,11/17/18 05:20:23 PM,29.947,48.015,,,
21,11/17/18 05:35:23 PM,29.922,48.466,,,
22,11/17/18 05:50:23 PM,29.897,48.171,,,
23,11/17/18 06:05:23 PM,29.146,48.595,,,
24,11/17/18 06:20:23 PM,27.881,50.975,,,
25,11/17/18 06:35:23 PM,27.807,51.573,,,
26,11/17/18 06:50:23 PM,27.757,51.374,,,
27,11/17/18 07:05:23 PM,27.118,51.257,,,
28,11/17/18 07:20:23 PM,25.021,55.078,,,
29,11/17/18 07:35:23 PM,24.876,55.652,,,
30,11/17/18 07:50:23 PM,24.827,55.707,,,
31,11/17/18 08:05:23 PM,24.055,55.719,,,
32,11/17/18 08:20:23 PM,21.036,60.461,,,
33,11/17/18 08:35:23 PM,20.797,61.818,,,
34,11/17/18 08:50:23 PM,20.702,61.348,,,
35,11/17/18 09:05:23 PM,19.987,60.718,,,
36,11/17/18 09:20:23 PM,17.156,66.385,,,
37,11/17/18 09:35:23 PM,16.752,67.515,,,
38,11/17/18 09:50:23 PM,16.633,67.902,,,
39,11/17/18 10:05:23 PM,15.942,69.980,,,
40,11/17/18 10:20:23 PM,15.584,72.554,,,
41,11/17/18 10:35:23 PM,15.464,72.530,,,
42,11/17/18 10:50:23 PM,15.417,72.778,,,
43,11/17/18 11:05:23 PM,15.464,72.701,,,
44,11/17/18 11:20:23 PM,15.417,72.692,,,
45,11/17/18 11:35:23 PM,15.440,72.982,,,
46,11/17/18 11:50:23 PM,15.440,73.124,,,
47,11/18/18 12:05:23 AM,15.417,72.892,,,
48,11/18/18 12:20:23 AM,15.440,72.868,,,
49,11/18/18 12:35:23 AM,15.393,73.143,,,
50,11/18/18 12:50:23 AM,15.440,73.324,,,
51,11/18/18 01:05:23 AM,15.417,73.148,,,
52,11/18/18 01:20:23 AM,15.440,72.725,,,
53,11/18/18 01:35:23 AM,15.393,72.374,,,
54,11/18/18 01:50:23 AM,15.440,72.925,,,
55,11/18/18 02:05:23 AM,15.393,72.972,,,
56,11/18/18 02:20:23 AM,15.393,72.944,,,
57,11/18/18 02:35:23 AM,15.369,72.882,,,
58,11/18/18 02:50:23 AM,15.345,72.821,,,
59,11/18/18 03:05:23 AM,15.369,72.711,,,
60,11/18/18 03:20:23 AM,15.369,72.654,,,
61,11/18/18 03:35:23 AM,15.345,72.821,,,
62,11/18/18 03:50:23 AM,15.345,72.821,,,
63,11/18/18 04:05:23 AM,15.345,72.650,,,
64,11/18/18 04:20:23 AM,15.321,73.186,,,
65,11/18/18 04:35:23 AM,15.417,72.863,,,
66,11/18/18 04:50:23 AM,15.417,71.949,,,
67,11/18/18 05:05:23 AM,16.037,70.719,,,
68,11/18/18 05:20:23 AM,16.514,68.521,,,
69,11/18/18 05:35:23 AM,16.561,68.151,,,
70,11/18/18 05:50:23 AM,16.537,68.030,,,
71,11/18/18 06:05:23 AM,17.037,69.983,,,
72,11/18/18 06:20:23 AM,20.035,64.247,,,
73,11/18/18 06:35:23 AM,20.344,62.407,,,
74,11/18/18 06:50:23 AM,20.487,61.948,,,
75,11/18/18 07:05:23 AM,21.155,61.755,,,
76,11/18/18 07:20:23 AM,24.368,56.295,,,
77,11/18/18 07:35:23 AM,24.586,55.046,,,
78,11/18/18 07:50:23 AM,24.682,54.716,,,
79,11/18/18 08:05:23 AM,25.215,54.949,,,
80,11/18/18 08:20:23 AM,27.486,51.050,,,
81,11/18/18 08:35:23 AM,27.536,50.769,,,
82,11/18/18 08:50:23 AM,27.708,50.343,,,
83,11/18/18 09:05:23 AM,28.400,49.920,,,
84,11/18/18 09:20:23 AM,29.797,47.313,,,
85,11/18/18 09:35:23 AM,29.797,46.987,,,
86,11/18/18 09:50:23 AM,29.947,46.548,,,
87,11/18/18 10:05:23 AM,29.973,46.552,,,
88,11/18/18 10:20:23 AM,30.048,46.299,,,
89,11/18/18 10:35:23 AM,29.973,46.421,,,
90,11/18/18 10:50:23 AM,29.922,46.447,,,
91,11/18/18 11:05:23 AM,29.998,46.359,,,
92,11/18/18 11:20:23 AM,29.973,46.225,,,
93,11/18/18 11:35:23 AM,29.973,46.290,,,
94,11/18/18 11:50:23 AM,29.973,46.356,,,
95,11/18/18 12:05:23 PM,29.947,46.222,,,
96,11/18/18 12:20:23 PM,29.998,46.162,,,
97,11/18/18 12:35:23 PM,29.998,46.064,,,
98,11/18/18 12:50:23 PM,29.973,45.996,,,
99,11/18/18 01:05:23 PM,29.998,46.064,,,
100,11/18/18 01:20:23 PM,29.973,46.127,,,
101,11/18/18 01:35:23 PM,30.023,45.969,,,
102,11/18/18 01:50:23 PM,30.023,46.035,,,
103,11/18/18 02:05:23 PM,29.947,46.352,,,
104,11/18/18 02:20:23 PM,29.998,46.326,,,
105,11/18/18 02:35:23 PM,29.947,46.581,,,
106,11/18/18 02:50:23 PM,30.023,46.427,,,
107,11/18/18 03:05:23 PM,30.048,46.430,,,
108,11/18/18 03:20:23 PM,29.973,46.421,,,
109,11/18/18 03:35:23 PM,29.998,46.685,,,
110,11/18/18 03:50:23 PM,29.998,46.718,,,
111,11/18/18 04:05:23 PM,29.973,46.552,,,
112,11/18/18 04:20:23 PM,29.947,46.581,,,
113,11/18/18 04:35:23 PM,30.023,46.623,,,
114,11/18/18 04:50:23 PM,30.023,46.231,,,
115,11/18/18 05:05:23 PM,29.973,46.421,,,
116,11/18/18 05:20:23 PM,29.998,46.293,,,
117,11/18/18 05:35:23 PM,30.023,46.231,,,
118,11/18/18 05:50:23 PM,29.973,46.225,,,
119,11/18/18 06:05:23 PM,29.221,46.656,,,
120,11/18/18 06:20:23 PM,27.955,49.122,,,
121,11/18/18 06:35:23 PM,27.856,49.495,,,
122,11/18/18 06:50:23 PM,27.831,49.589,,,
123,11/18/18 07:05:23 PM,27.216,49.605,,,
124,11/18/18 07:20:23 PM,25.070,52.725,,,
125,11/18/18 07:35:23 PM,24.973,52.743,,,
126,11/18/18 07:50:23 PM,24.852,52.947,,,
127,11/18/18 08:05:23 PM,24.103,53.032,,,
128,11/18/18 08:20:23 PM,21.083,57.719,,,
129,11/18/18 08:35:23 PM,20.749,58.923,,,
130,11/18/18 08:50:23 PM,20.773,58.866,,,
131,11/18/18 09:05:23 PM,20.035,58.751,,,
132,11/18/18 09:20:23 PM,17.180,63.939,,,
133,11/18/18 09:35:23 PM,16.752,65.225,,,
134,11/18/18 09:50:23 PM,16.704,65.541,,,
135,11/18/18 10:05:23 PM,15.965,67.926,,,
136,11/18/18 10:20:23 PM,15.536,70.509,,,
137,11/18/18 10:35:23 PM,15.512,70.706,,,
138,11/18/18 10:50:23 PM,15.440,70.836,,,
139,11/18/18 11:05:23 PM,15.440,71.324,,,
140,11/18/18 11:20:23 PM,15.464,71.185,,,
141,11/18/18 11:35:23 PM,15.393,71.229,,,
142,11/18/18 11:50:23 PM,15.393,71.257,,,
143,11/19/18 12:05:23 AM,15.440,71.525,,,
144,11/19/18 12:20:23 AM,15.417,71.663,,,
145,11/19/18 12:35:23 AM,15.417,71.692,,,
146,11/19/18 12:50:23 AM,15.417,71.491,,,
147,11/19/18 01:05:23 AM,15.417,71.978,,,
148,11/19/18 01:20:23 AM,15.393,71.744,,,
149,11/19/18 01:35:23 AM,15.417,72.207,,,
150,11/19/18 01:50:23 AM,15.417,72.035,,,
151,11/19/18 02:05:23 AM,15.369,72.483,,,
152,11/19/18 02:20:23 AM,15.440,72.211,,,
153,11/19/18 02:35:23 AM,15.393,72.402,,,
154,11/19/18 02:50:23 AM,15.393,72.716,,,
155,11/19/18 03:05:23 AM,15.417,72.492,,,
156,11/19/18 03:20:23 AM,15.369,72.397,,,
157,11/19/18 03:35:23 AM,15.393,72.630,,,
158,11/19/18 03:50:23 AM,15.417,73.063,,,
159,11/19/18 04:05:23 AM,15.417,72.835,,,
160,11/19/18 04:20:23 AM,15.393,72.944,,,
161,11/19/18 04:35:23 AM,15.417,72.977,,,
162,11/19/18 04:50:23 AM,15.417,72.721,,,
163,11/19/18 05:05:23 AM,16.061,71.443,,,
164,11/19/18 05:20:23 AM,16.585,68.854,,,
165,11/19/18 05:35:23 AM,16.656,68.838,,,
166,11/19/18 05:50:23 AM,16.633,68.979,,,
167,11/19/18 06:05:23 AM,17.037,71.371,,,
168,11/19/18 06:20:23 AM,20.082,65.389,,,
169,11/19/18 06:35:23 AM,20.368,63.944,,,
170,11/19/18 06:50:23 AM,20.416,63.412,,,
171,11/19/18 07:05:23 AM,21.203,63.364,,,
172,11/19/18 07:20:23 AM,24.392,58.008,,,
173,11/19/18 07:35:23 AM,24.682,56.933,,,
174,11/19/18 07:50:23 AM,24.706,56.657,,,
175,11/19/18 08:05:23 AM,25.336,56.438,,,
176,11/19/18 08:20:23 AM,27.511,53.094,,,
177,11/19/18 08:35:23 AM,27.634,52.347,,,
178,11/19/18 08:50:23 AM,27.708,52.835,,,
179,11/19/18 09:05:23 AM,28.351,52.094,,,
180,11/19/18 09:20:23 AM,29.772,49.096,,,
181,11/19/18 09:35:23 AM,29.872,49.788,,,
182,11/19/18 09:50:23 AM,29.973,49.089,,,
183,11/19/18 10:05:23 AM,29.998,49.287,,,
184,11/19/18 10:20:23 AM,30.023,49.290,,,
185,11/19/18 10:35:23 AM,30.023,48.641,,,
186,11/19/18 10:50:23 AM,30.048,48.515,,,
187,11/19/18 11:05:23 AM,29.947,46.352,,,
188,11/19/18 11:20:23 AM,29.973,47.660,,,
189,11/19/18 11:35:23 AM,29.998,48.443,,,
190,11/19/18 11:50:23 AM,29.998,48.735,,,
191,11/19/18 12:05:23 PM,30.048,48.580,,,
192,11/19/18 12:20:23 PM,30.023,48.706,,,
193,11/19/18 12:35:23 PM,30.023,48.544,,,
194,11/19/18 12:50:23 PM,30.023,48.349,,,
195,11/19/18 01:05:23 PM,30.023,48.576,,,
196,11/19/18 01:20:23 PM,30.073,48.518,,,
197,11/19/18 01:35:23 PM,30.098,48.651,,,
198,11/19/18 01:50:23 PM,30.048,48.709,,,
199,11/19/18 02:05:23 PM,29.998,48.541,,,
200,11/19/18 02:20:23 PM,30.048,48.190,,,
201,11/19/18 02:35:23 PM,30.023,47.927,,,
202,11/19/18 02:50:23 PM,30.073,47.965,,,
203,11/19/18 03:05:23 PM,30.023,48.349,,,
204,11/19/18 03:20:23 PM,30.073,48.258,,,
205,11/19/18 03:35:23 PM,30.023,48.382,,,
206,11/19/18 03:50:23 PM,30.073,48.453,,,
207,11/19/18 04:05:23 PM,30.023,48.544,,,
208,11/19/18 04:20:23 PM,30.023,48.609,,,
209,11/19/18 04:35:23 PM,30.023,52.545,,,
210,11/19/18 04:50:23 PM,29.872,52.557,,,
211,11/19/18 05:05:23 PM,29.922,51.182,,,
212,11/19/18 05:20:23 PM,30.023,49.937,,,
213,11/19/18 05:35:23 PM,29.998,49.481,,,
214,11/19/18 05:50:23 PM,29.998,49.416,,,
215,11/19/18 06:05:23 PM,29.296,49.326,,,
216,11/19/18 06:20:23 PM,28.004,52.047,,,
217,11/19/18 06:35:23 PM,27.856,52.314,,,
218,11/19/18 06:50:23 PM,27.881,52.317,,,
219,11/19/18 07:05:23 PM,27.216,52.386,,,
220,11/19/18 07:20:23 PM,25.167,55.757,,,
221,11/19/18 07:35:23 PM,25.021,56.142,,,
222,11/19/18 07:50:23 PM,24.900,56.249,,,
223,11/19/18 08:05:23 PM,24.248,56.153,,,
224,11/19/18 08:20:23 PM,21.179,61.274,,,
225,11/19/18 08:35:23 PM,20.845,62.339,,,
226,11/19/18 08:50:23 PM,20.749,62.685,,,
227,11/19/18 09:05:23 PM,20.178,61.172,,,
228,11/19/18 09:20:23 PM,17.323,67.383,,,
229,11/19/18 09:35:23 PM,16.871,68.354,,,
230,11/19/18 09:50:23 PM,16.775,68.627,,,
231,11/19/18 10:05:23 PM,16.037,71.036,,,
232,11/19/18 10:20:23 PM,15.631,73.276,,,
233,11/19/18 10:35:23 PM,15.464,73.698,,,
234,11/19/18 10:50:23 PM,15.417,74.341,,,
235,11/19/18 11:05:23 PM,15.464,74.464,,,
236,11/19/18 11:20:23 PM,15.417,73.944,,,
237,11/19/18 11:35:23 PM,15.393,74.704,,,
238,11/19/18 11:50:23 PM,15.464,74.181,,,
239,11/20/18 12:05:23 AM,15.417,74.539,,,
240,11/20/18 12:20:23 AM,15.393,74.563,,,
241,11/20/18 12:35:23 AM,15.417,74.426,,,
242,11/20/18 12:50:23 AM,15.417,74.596,,,
243,11/20/18 01:05:23 AM,15.393,74.846,,,
244,11/20/18 01:20:23 AM,15.369,74.530,,,
245,11/20/18 01:35:23 AM,15.440,74.573,,,
246,11/20/18 01:50:23 AM,15.393,74.818,,,
247,11/20/18 02:05:23 AM,15.393,75.044,,,
248,11/20/18 02:20:23 AM,15.440,74.233,,,
249,11/20/18 02:35:23 AM,15.393,74.251,,,
250,11/20/18 02:50:23 AM,15.393,74.846,,,
251,11/20/18 03:05:23 AM,15.440,73.949,,,
252,11/20/18 03:20:23 AM,15.369,74.445,,,
253,11/20/18 03:35:23 AM,15.417,74.681,,,
254,11/20/18 03:50:23 AM,15.393,74.450,,,
255,11/20/18 04:05:23 AM,15.417,74.143,,,
256,11/20/18 04:20:23 AM,15.369,74.756,,,
257,11/20/18 04:35:23 AM,15.417,74.313,,,
258,11/20/18 04:50:23 AM,15.393,74.110,,,
259,11/20/18 05:05:23 AM,16.085,72.422,,,
260,11/20/18 05:20:23 AM,16.609,69.729,,,
261,11/20/18 05:35:23 AM,16.704,69.283,,,
262,11/20/18 05:50:23 AM,16.633,69.270,,,
263,11/20/18 06:05:23 AM,17.061,71.923,,,
264,11/20/18 06:20:23 AM,20.059,65.683,,,
265,11/20/18 06:35:23 AM,20.368,64.274,,,
266,11/20/18 06:50:23 AM,20.463,63.750,,,
267,11/20/18 07:05:23 AM,21.226,63.759,,,
268,11/20/18 07:20:23 AM,24.417,58.290,,,
269,11/20/18 07:35:23 AM,24.731,56.940,,,
270,11/20/18 07:50:23 AM,24.755,56.913,,,
271,11/20/18 08:05:23 AM,25.361,57.128,,,
272,11/20/18 08:20:23 AM,27.486,53.504,,,
273,11/20/18 08:35:23 AM,27.683,52.768,,,
274,11/20/18 08:50:23 AM,27.757,52.524,,,
275,11/20/18 09:05:23 AM,28.425,52.200,,,
276,11/20/18 09:20:23 AM,29.822,49.523,,,
277,11/20/18 09:35:23 AM,29.947,48.956,,,
278,11/20/18 09:50:23 AM,30.073,48.485,,,
279,11/20/18 10:05:23 AM,29.973,48.310,,,
280,11/20/18 10:20:23 AM,30.023,48.641,,,
281,11/20/18 10:35:23 AM,30.048,48.547,,,
282,11/20/18 10:50:23 AM,30.023,48.576,,,
283,11/20/18 11:05:23 AM,30.048,48.450,,,
284,11/20/18 11:20:23 AM,30.073,48.388,,,
285,11/20/18 11:35:23 AM,29.998,48.443,,,
286,11/20/18 11:50:23 AM,30.023,48.771,,,
287,11/20/18 12:05:23 PM,30.073,48.778,,,
288,11/20/18 12:20:23 PM,30.048,48.807,,,
289,11/20/18 12:35:23 PM,29.998,48.800,,,
290,11/20/18 12:50:23 PM,30.048,48.774,,,
291,11/20/18 01:05:23 PM,30.073,48.842,,,
292,11/20/18 01:20:23 PM,30.073,48.420,,,
293,11/20/18 01:35:23 PM,30.098,48.001,,,
294,11/20/18 01:50:23 PM,30.048,48.222,,,
295,11/20/18 02:05:23 PM,30.098,48.391,,,
296,11/20/18 02:20:23 PM,30.073,48.323,,,
297,11/20/18 02:35:23 PM,30.073,48.355,,,
298,11/20/18 02:50:23 PM,30.098,48.359,,,
299,11/20/18 03:05:23 PM,30.123,48.524,,,
300,11/20/18 03:20:23 PM,30.123,48.589,,,
301,11/20/18 03:35:23 PM,30.073,48.518,,,
302,11/20/18 03:50:23 PM,30.098,48.521,,,
303,11/20/18 04:05:23 PM,30.048,48.580,,,
304,11/20/18 04:20:23 PM,30.073,48.290,,,
305,11/20/18 04:35:23 PM,30.123,48.589,,,
306,11/20/18 04:50:23 PM,30.098,48.716,,,
307,11/20/18 05:05:23 PM,30.123,48.751,,,
308,11/20/18 05:20:23 PM,30.073,48.842,,,
309,11/20/18 05:35:23 PM,30.048,48.774,,,
310,11/20/18 05:50:23 PM,30.098,48.813,,,
311,11/20/18 06:05:23 PM,29.346,49.074,,,
312,11/20/18 06:20:23 PM,27.980,51.660,,,
313,11/20/18 06:35:23 PM,27.980,51.884,,,
314,11/20/18 06:50:23 PM,27.955,51.849,,,
315,11/20/18 07:05:23 PM,27.290,52.141,,,
316,11/20/18 07:20:23 PM,25.264,55.144,,,
317,11/20/18 07:35:23 PM,25.045,55.708,,,
318,11/20/18 07:50:23 PM,24.973,55.916,,,
319,11/20/18 08:05:23 PM,24.199,56.239,,,
320,11/20/18 08:20:23 PM,21.250,60.617,,,
321,11/20/18 08:35:23 PM,20.892,61.864,,,
322,11/20/18 08:50:23 PM,20.773,62.388,,,
323,11/20/18 09:05:23 PM,20.154,61.199,,,
324,11/20/18 09:20:23 PM,17.323,67.061,,,
325,11/20/18 09:35:23 PM,16.895,68.154,,,
326,11/20/18 09:50:23 PM,16.728,68.473,,,
327,11/20/18 10:05:23 PM,16.013,71.233,,,
328,11/20/18 10:20:23 PM,15.560,73.546,,,
329,11/20/18 10:35:23 PM,15.464,73.698,,,
330,11/20/18 10:50:23 PM,15.512,73.935,,,
331,11/20/18 11:05:23 PM,15.488,73.845,,,
332,11/20/18 11:20:23 PM,15.440,73.835,,,
333,11/20/18 11:35:23 PM,15.393,74.166,,,
334,11/20/18 11:50:23 PM,15.393,74.024,,,
335,11/21/18 12:05:23 AM,15.464,74.436,,,
336,11/21/18 12:20:23 AM,15.417,74.086,,,
337,11/21/18 12:35:23 AM,15.440,74.119,,,
338,11/21/18 12:50:23 AM,15.440,74.233,,,
339,11/21/18 01:05:23 AM,15.393,74.704,,,
340,11/21/18 01:20:23 AM,15.417,73.944,,,
341,11/21/18 01:35:23 AM,15.417,74.256,,,
342,11/21/18 01:50:23 AM,15.417,73.972,,,
343,11/21/18 02:05:23 AM,15.417,74.398,,,
344,11/21/18 02:20:23 AM,15.417,74.086,,,
345,11/21/18 02:35:23 AM,15.417,74.511,,,
346,11/21/18 02:50:23 AM,15.393,74.393,,,
347,11/21/18 03:05:23 AM,15.440,74.034,,,
348,11/21/18 03:20:23 AM,15.369,74.388,,,
349,11/21/18 03:35:23 AM,15.417,74.483,,,
350,11/21/18 03:50:23 AM,15.393,74.478,,,
351,11/21/18 04:05:23 AM,15.393,74.818,,,
352,11/21/18 04:20:23 AM,15.440,74.431,,,
353,11/21/18 04:35:23 AM,15.393,74.846,,,
354,11/21/18 04:50:23 AM,15.440,74.346,,,
355,11/21/18 05:05:23 AM,16.061,72.446,,,
356,11/21/18 05:20:23 AM,16.656,70.028,,,
357,11/21/18 05:35:23 AM,16.633,69.560,,,
358,11/21/18 05:50:23 AM,16.680,69.627,,,
359,11/21/18 06:05:23 AM,17.156,72.315,,,
360,11/21/18 06:20:23 AM,20.059,66.396,,,
361,11/21/18 06:35:23 AM,20.392,64.607,,,
362,11/21/18 06:50:23 AM,20.535,64.392,,,
363,11/21/18 07:05:23 AM,21.250,64.304,,,
364,11/21/18 07:20:23 AM,24.441,58.696,,,
365,11/21/18 07:35:23 AM,24.706,57.341,,,
366,11/21/18 07:50:23 AM,24.876,56.682,,,
367,11/21/18 08:05:23 AM,25.385,56.601,,,
368,11/21/18 08:20:23 AM,27.536,52.970,,,
369,11/21/18 08:35:23 AM,27.683,52.258,,,
370,11/21/18 08:50:23 AM,27.609,54.851,,,
371,11/21/18 09:05:23 AM,27.634,56.180,,,
372,11/21/18 09:20:23 AM,29.121,55.765,,,
373,11/21/18 09:35:23 AM,29.096,54.047,,,
374,11/21/18 09:50:23 AM,29.171,53.292,,,
375,11/21/18 10:05:23 AM,29.171,53.100,,,
376,11/21/18 10:20:23 AM,29.121,52.742,,,
377,11/21/18 10:35:23 AM,29.146,52.810,,,
378,11/21/18 10:50:23 AM,29.121,52.934,,,
379,11/21/18 11:05:23 AM,29.171,52.749,,,
380,11/21/18 11:20:23 AM,29.121,53.062,,,
381,11/21/18 11:35:23 AM,29.146,52.714,,,
382,11/21/18 11:50:23 AM,29.096,53.282,,,
383,11/21/18 12:05:23 PM,29.146,53.225,,,
384,11/21/18 12:20:23 PM,29.146,53.352,,,
385,11/21/18 12:35:23 PM,29.146,53.576,,,
386,11/21/18 12:50:23 PM,29.096,53.728,,,
387,11/21/18 01:05:23 PM,29.146,53.767,,,
388,11/21/18 01:20:23 PM,29.096,53.951,,,
389,11/21/18 01:35:23 PM,29.171,53.675,,,
390,11/21/18 01:50:23 PM,29.096,53.792,,,
391,11/21/18 02:05:23 PM,29.146,53.894,,,
392,11/21/18 02:20:23 PM,29.146,54.054,,,
393,11/21/18 02:35:23 PM,29.171,53.993,,,
394,11/21/18 02:50:23 PM,29.121,54.050,,,
395,11/21/18 03:05:23 PM,29.171,53.993,,,
396,11/21/18 03:20:23 PM,29.146,53.958,,,
397,11/21/18 03:35:23 PM,29.121,53.955,,,
398,11/21/18 03:50:23 PM,29.146,54.022,,,
399,11/21/18 04:05:23 PM,29.146,53.863,,,
400,11/21/18 04:20:23 PM,29.171,53.834,,,
401,11/21/18 04:35:23 PM,29.121,53.955,,,
402,11/21/18 04:50:23 PM,29.171,53.993,,,
403,11/21/18 05:05:23 PM,29.121,54.050,,,
404,11/21/18 05:20:23 PM,29.171,53.802,,,
405,11/21/18 05:35:23 PM,29.146,53.894,,,
406,11/21/18 05:50:23 PM,29.146,53.894,,,
407,11/21/18 06:05:23 PM,28.599,53.818,,,
408,11/21/18 06:20:23 PM,27.314,56.604,,,
409,11/21/18 06:35:23 PM,27.240,56.625,,,
410,11/21/18 06:50:23 PM,27.118,56.858,,,
411,11/21/18 07:05:23 PM,26.579,56.496,,,
412,11/21/18 07:20:23 PM,24.392,60.476,,,
413,11/21/18 07:35:23 PM,24.320,60.526,,,
414,11/21/18 07:50:23 PM,24.223,60.695,,,
415,11/21/18 08:05:23 PM,23.549,60.189,,,
416,11/21/18 08:20:23 PM,20.583,66.131,,,
417,11/21/18 08:35:23 PM,20.321,66.769,,,
418,11/21/18 08:50:23 PM,20.273,66.938,,,
419,11/21/18 09:05:23 PM,19.702,64.220,,,
420,11/21/18 09:20:23 PM,16.775,70.917,,,
421,11/21/18 09:35:23 PM,16.323,71.608,,,
422,11/21/18 09:50:23 PM,16.251,71.968,,,
423,11/21/18 10:05:23 PM,15.751,73.641,,,
424,11/21/18 10:20:23 PM,15.488,75.797,,,
425,11/21/18 10:35:23 PM,15.393,75.411,,,
426,11/21/18 10:50:23 PM,15.345,75.768,,,
427,11/21/18 11:05:23 PM,15.369,75.772,,,
428,11/21/18 11:20:23 PM,15.369,75.491,,,
429,11/21/18 11:35:23 PM,15.345,75.570,,,
430,11/21/18 11:50:23 PM,15.297,75.983,,,
431,11/22/18 12:05:23 AM,15.345,75.345,,,
432,11/22/18 12:20:23 AM,15.321,76.129,,,
433,11/22/18 12:35:23 AM,15.369,75.321,,,
434,11/22/18 12:50:23 AM,15.321,75.453,,,
435,11/22/18 01:05:23 AM,15.321,75.594,,,
436,11/22/18 01:20:23 AM,15.321,75.678,,,
437,11/22/18 01:35:23 AM,15.321,75.763,,,
438,11/22/18 01:50:23 AM,15.321,75.678,,,
439,11/22/18 02:05:23 AM,15.297,75.279,,,
440,11/22/18 02:20:23 AM,15.345,75.373,,,
441,11/22/18 02:35:23 AM,15.297,75.166,,,
442,11/22/18 02:50:23 AM,15.297,75.363,,,
443,11/22/18 03:05:23 AM,15.345,74.751,,,
444,11/22/18 03:20:23 AM,15.297,75.420,,,
445,11/22/18 03:35:23 AM,15.369,75.519,,,
446,11/22/18 03:50:23 AM,15.321,75.453,,,
447,11/22/18 04:05:23 AM,15.297,75.307,,,
448,11/22/18 04:20:23 AM,15.321,75.509,,,
449,11/22/18 04:35:23 AM,15.345,75.908,,,
450,11/22/18 04:50:23 AM,15.321,75.763,,,
451,11/22/18 05:05:23 AM,15.846,74.115,,,
452,11/22/18 05:20:23 AM,16.251,72.398,,,
453,11/22/18 05:35:23 AM,16.275,72.259,,,
454,11/22/18 05:50:23 AM,16.251,72.312,,,
455,11/22/18 06:05:23 AM,16.752,75.857,,,
456,11/22/18 06:20:23 AM,19.821,68.981,,,
457,11/22/18 06:35:23 AM,20.059,67.817,,,
458,11/22/18 06:50:23 AM,20.178,67.602,,,
459,11/22/18 07:05:23 AM,20.678,69.374,,,
460,11/22/18 07:20:23 AM,23.766,63.429,,,
461,11/22/18 07:35:23 AM,23.982,61.942,,,
462,11/22/18 07:50:23 AM,24.055,61.526,,,
463,11/22/18 08:05:23 AM,24.537,61.787,,,
464,11/22/18 08:20:23 AM,26.946,54.914,,,
465,11/22/18 08:35:23 AM,27.069,57.852,,,
466,11/22/18 08:50:23 AM,26.995,57.841,,,
467,11/22/18 09:05:23 AM,27.560,57.958,,,
468,11/22/18 09:20:23 AM,28.947,55.042,,,
469,11/22/18 09:35:23 AM,28.997,55.113,,,
470,11/22/18 09:50:23 AM,29.022,54.894,,,
471,11/22/18 10:05:23 AM,29.096,54.810,,,
472,11/22/18 10:20:23 AM,29.071,55.250,,,
473,11/22/18 10:35:23 AM,29.121,55.067,,,
474,11/22/18 10:50:23 AM,29.071,55.028,,,
475,11/22/18 11:05:23 AM,29.047,55.215,,,
476,11/22/18 11:20:23 AM,29.096,55.317,,,
477,11/22/18 11:35:23 AM,29.071,55.314,,,
478,11/22/18 11:50:23 AM,29.121,55.479,,,
479,11/22/18 12:05:23 PM,29.146,55.578,,,
480,11/22/18 12:20:23 PM,29.096,55.698,,,
481,11/22/18 12:35:23 PM,29.121,55.733,,,
482,11/22/18 12:50:23 PM,29.096,55.856,,,
483,11/22/18 01:05:23 PM,29.146,56.116,,,
484,11/22/18 01:20:23 PM,29.096,56.362,,,
485,11/22/18 01:35:23 PM,29.146,56.211,,,
486,11/22/18 01:50:23 PM,29.096,56.267,,,
487,11/22/18 02:05:23 PM,29.121,56.397,,,
488,11/22/18 02:20:23 PM,29.096,56.551,,,
489,11/22/18 02:35:23 PM,29.146,56.401,,,
490,11/22/18 02:50:23 PM,29.096,56.330,,,
491,11/22/18 03:05:23 PM,29.121,56.366,,,
492,11/22/18 03:20:23 PM,29.096,56.393,,,
493,11/22/18 03:35:23 PM,29.096,56.393,,,
494,11/22/18 03:50:23 PM,29.121,56.555,,,
